name_admin_unit,admin_unit,relation_to_hh_head,marital_status,female_overall,male_overall,tgend_overall,female_rural,male_rural,tgend_rural,female_urban,male_urban,tgend_urban
JHELUM,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,21,4,0,15,3,0,6,1,0
JHELUM,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,435,700,0,282,469,0,153,231,0
JHELUM,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,5433,6432,1,3436,4028,1,1997,2404,0
JHELUM,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,2,2,0,1,1,0,1,1,0
JHELUM,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,6,3,0,3,2,0,3,1,0
JHELUM,DISTRICT,HEAD,DIVORCED,633,764,0,354,489,0,279,275,0
JHELUM,DISTRICT,HEAD,MARRIED,15253,181647,0,9305,109638,0,5948,72009,0
JHELUM,DISTRICT,HEAD,NEVER MARRIED,609,11469,36,302,6869,7,307,4600,29
JHELUM,DISTRICT,HEAD,SEPARATION,144,366,0,77,250,0,67,116,0
JHELUM,DISTRICT,HEAD,WIDOWED,10139,7849,0,6099,5279,0,4040,2570,0
JHELUM,DISTRICT,NEPHEW/NIECE,DIVORCED,55,20,0,32,10,0,23,10,0
JHELUM,DISTRICT,NEPHEW/NIECE,MARRIED,764,2142,0,500,1442,0,264,700,0
JHELUM,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,4955,6002,1,3067,3758,0,1888,2244,1
JHELUM,DISTRICT,NEPHEW/NIECE,SEPARATION,10,2,0,6,2,0,4,0,0
JHELUM,DISTRICT,NEPHEW/NIECE,WIDOWED,34,22,0,25,16,0,9,6,0
JHELUM,DISTRICT,NON-RELATIVE,DIVORCED,31,29,0,15,10,0,16,19,0
JHELUM,DISTRICT,NON-RELATIVE,MARRIED,731,6493,0,307,2591,0,424,3902,0
JHELUM,DISTRICT,NON-RELATIVE,NEVER MARRIED,969,5686,36,264,2312,1,705,3374,35
JHELUM,DISTRICT,NON-RELATIVE,SEPARATION,15,27,0,1,3,0,14,24,0
JHELUM,DISTRICT,NON-RELATIVE,WIDOWED,89,94,0,31,43,0,58,51,0
JHELUM,DISTRICT,OTHER RELATIVE,DIVORCED,309,91,0,218,57,0,91,34,0
JHELUM,DISTRICT,OTHER RELATIVE,MARRIED,4702,4194,0,3070,2710,0,1632,1484,0
JHELUM,DISTRICT,OTHER RELATIVE,NEVER MARRIED,2598,3364,17,1676,1986,3,922,1378,14
JHELUM,DISTRICT,OTHER RELATIVE,SEPARATION,58,47,0,40,28,0,18,19,0
JHELUM,DISTRICT,OTHER RELATIVE,WIDOWED,2322,561,0,1609,390,0,713,171,0
JHELUM,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,59,15,0,39,11,0,20,4,0
JHELUM,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,20585,796,0,13269,474,0,7316,322,0
JHELUM,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,546,304,0,297,178,0,249,126,0
JHELUM,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,17,6,0,14,4,0,3,2,0
JHELUM,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,985,44,0,684,32,0,301,12,0
JHELUM,DISTRICT,SON/DAUGHTER,DIVORCED,2171,754,0,1416,473,0,755,281,0
JHELUM,DISTRICT,SON/DAUGHTER,MARRIED,6567,60834,0,3802,38987,0,2765,21847,0
JHELUM,DISTRICT,SON/DAUGHTER,NEVER MARRIED,87957,116342,5,52312,70373,4,35645,45969,1
JHELUM,DISTRICT,SON/DAUGHTER,SEPARATION,309,225,0,207,135,0,102,90,0
JHELUM,DISTRICT,SON/DAUGHTER,WIDOWED,701,436,0,414,293,0,287,143,0
JHELUM,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
JHELUM,DISTRICT,SPOUSE,MARRIED,173749,6995,,105218,4504,,68531,2491,
JHELUM,DISTRICT,SPOUSE,NEVER MARRIED,1,0,,1,0,,0,0,
JHELUM,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
JHELUM,DISTRICT,SPOUSE,WIDOWED,1,0,,0,0,,1,0,
KASUR,DISTRICT,BROTHER/SISTER,DIVORCED,1778,685,0,1193,418,0,585,267,0
KASUR,DISTRICT,BROTHER/SISTER,MARRIED,3867,36659,0,2528,24887,0,1339,11772,0
KASUR,DISTRICT,BROTHER/SISTER,NEVER MARRIED,27445,37209,38,18299,25326,11,9146,11883,27
KASUR,DISTRICT,BROTHER/SISTER,SEPARATION,390,229,0,271,160,0,119,69,0
KASUR,DISTRICT,BROTHER/SISTER,WIDOWED,1645,1203,0,1086,883,0,559,320,0
KASUR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KASUR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,139439,4914,,97372,3269,,42067,1645,
KASUR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KASUR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,8,1,,8,0,,0,1,
KASUR,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,881,25,,595,18,,286,7,
KASUR,DISTRICT,FATHER/MOTHER,DIVORCED,353,52,,225,37,,128,15,
KASUR,DISTRICT,FATHER/MOTHER,MARRIED,26429,17633,,19069,12920,,7360,4713,
KASUR,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KASUR,DISTRICT,FATHER/MOTHER,SEPARATION,219,32,,140,23,,79,9,
KASUR,DISTRICT,FATHER/MOTHER,WIDOWED,39640,7445,,26738,5353,,12902,2092,
KASUR,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,5,1,,4,1,,1,0,
KASUR,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,329,330,,247,240,,82,90,
KASUR,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,1,4,,1,3,,0,1,
KASUR,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,1,1,,1,1,,0,0,
KASUR,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,814,287,,594,212,,220,75,
KASUR,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,20,3,0,17,3,0,3,0,0
KASUR,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,709,1157,0,513,844,0,196,313,0
KASUR,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,8684,9617,1,6047,6700,1,2637,2917,0
KASUR,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,5,6,0,3,6,0,2,0,0
KASUR,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,7,7,0,4,7,0,3,0,0
KASUR,DISTRICT,HEAD,DIVORCED,768,1545,0,435,985,0,333,560,0
KASUR,DISTRICT,HEAD,MARRIED,11290,578858,0,7206,400054,0,4084,178804,0
KASUR,DISTRICT,HEAD,NEVER MARRIED,501,18689,115,304,12242,42,197,6447,73
KASUR,DISTRICT,HEAD,SEPARATION,342,883,0,192,612,0,150,271,0
KASUR,DISTRICT,HEAD,WIDOWED,14701,17739,0,8956,12085,0,5745,5654,0
KASUR,DISTRICT,NEPHEW/NIECE,DIVORCED,33,22,0,21,16,0,12,6,0
KASUR,DISTRICT,NEPHEW/NIECE,MARRIED,726,2151,0,538,1585,0,188,566,0
KASUR,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,6765,7945,0,4624,5505,0,2141,2440,0
KASUR,DISTRICT,NEPHEW/NIECE,SEPARATION,8,11,0,5,8,0,3,3,0
KASUR,DISTRICT,NEPHEW/NIECE,WIDOWED,34,24,0,28,17,0,6,7,0
KASUR,DISTRICT,NON-RELATIVE,DIVORCED,29,64,0,19,44,0,10,20,0
KASUR,DISTRICT,NON-RELATIVE,MARRIED,1234,4965,0,802,3640,0,432,1325,0
KASUR,DISTRICT,NON-RELATIVE,NEVER MARRIED,2509,7900,124,1575,5619,26,934,2281,98
KASUR,DISTRICT,NON-RELATIVE,SEPARATION,36,857,0,15,182,0,21,675,0
KASUR,DISTRICT,NON-RELATIVE,WIDOWED,172,316,0,103,255,0,69,61,0
KASUR,DISTRICT,OTHER RELATIVE,DIVORCED,271,148,0,187,99,0,84,49,0
KASUR,DISTRICT,OTHER RELATIVE,MARRIED,4522,4586,0,3132,3136,0,1390,1450,0
KASUR,DISTRICT,OTHER RELATIVE,NEVER MARRIED,3257,4098,41,1976,2654,15,1281,1444,26
KASUR,DISTRICT,OTHER RELATIVE,SEPARATION,103,63,0,66,36,0,37,27,0
KASUR,DISTRICT,OTHER RELATIVE,WIDOWED,2065,993,0,1413,705,0,652,288,0
KASUR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,34,9,0,20,4,0,14,5,0
KASUR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,31038,846,0,21293,582,0,9745,264,0
KASUR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,765,248,1,533,166,1,232,82,0
KASUR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,13,1,0,8,1,0,5,0,0
KASUR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,1025,39,0,694,25,0,331,14,0
KASUR,DISTRICT,SON/DAUGHTER,DIVORCED,3025,1435,0,1977,953,0,1048,482,0
KASUR,DISTRICT,SON/DAUGHTER,MARRIED,9836,143807,0,6420,100271,0,3416,43536,0
KASUR,DISTRICT,SON/DAUGHTER,NEVER MARRIED,273232,345013,62,184345,237607,36,88887,107406,26
KASUR,DISTRICT,SON/DAUGHTER,SEPARATION,708,401,0,501,278,0,207,123,0
KASUR,DISTRICT,SON/DAUGHTER,WIDOWED,1256,1186,0,852,866,0,404,320,0
KASUR,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
KASUR,DISTRICT,SPOUSE,MARRIED,565920,4911,,391402,3154,,174518,1757,
KASUR,DISTRICT,SPOUSE,NEVER MARRIED,2,1,,0,1,,2,0,
KASUR,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
KASUR,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
KHANEWAL,DISTRICT,BROTHER/SISTER,DIVORCED,2606,768,0,2050,612,0,556,156,0
KHANEWAL,DISTRICT,BROTHER/SISTER,MARRIED,4990,41100,0,3865,32259,0,1125,8841,0
KHANEWAL,DISTRICT,BROTHER/SISTER,NEVER MARRIED,26705,38380,21,20384,29586,13,6321,8794,8
KHANEWAL,DISTRICT,BROTHER/SISTER,SEPARATION,772,325,0,678,267,0,94,58,0
KHANEWAL,DISTRICT,BROTHER/SISTER,WIDOWED,2604,1434,0,2050,1160,0,554,274,0
KHANEWAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KHANEWAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,133367,4664,,105013,3686,,28354,978,
KHANEWAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KHANEWAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
KHANEWAL,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,1005,35,,821,32,,184,3,
KHANEWAL,DISTRICT,FATHER/MOTHER,DIVORCED,412,36,,310,27,,102,9,
KHANEWAL,DISTRICT,FATHER/MOTHER,MARRIED,20176,11194,,16275,9126,,3901,2068,
KHANEWAL,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KHANEWAL,DISTRICT,FATHER/MOTHER,SEPARATION,230,23,,195,20,,35,3,
KHANEWAL,DISTRICT,FATHER/MOTHER,WIDOWED,44127,5765,,34639,4677,,9488,1088,
KHANEWAL,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,3,1,,3,1,,0,0,
KHANEWAL,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,306,219,,253,180,,53,39,
KHANEWAL,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,4,,0,4,,0,0,
KHANEWAL,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,5,3,,5,3,,0,0,
KHANEWAL,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,912,263,,754,198,,158,65,
KHANEWAL,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,21,12,0,15,9,0,6,3,0
KHANEWAL,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,690,1382,0,583,1162,0,107,220,0
KHANEWAL,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,8395,10150,2,6645,8050,1,1750,2100,1
KHANEWAL,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,6,7,0,6,6,0,0,1,0
KHANEWAL,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,11,6,0,10,3,0,1,3,0
KHANEWAL,DISTRICT,HEAD,DIVORCED,853,1551,0,580,1200,0,273,351,0
KHANEWAL,DISTRICT,HEAD,MARRIED,15705,454185,0,11663,356532,0,4042,97653,0
KHANEWAL,DISTRICT,HEAD,NEVER MARRIED,507,17982,103,355,13456,33,152,4526,70
KHANEWAL,DISTRICT,HEAD,SEPARATION,324,958,0,241,811,0,83,147,0
KHANEWAL,DISTRICT,HEAD,WIDOWED,15624,18127,0,11004,14140,0,4620,3987,0
KHANEWAL,DISTRICT,NEPHEW/NIECE,DIVORCED,48,29,0,39,19,0,9,10,0
KHANEWAL,DISTRICT,NEPHEW/NIECE,MARRIED,983,3498,0,832,3015,0,151,483,0
KHANEWAL,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,7566,10148,0,5870,8031,0,1696,2117,0
KHANEWAL,DISTRICT,NEPHEW/NIECE,SEPARATION,18,14,0,15,11,0,3,3,0
KHANEWAL,DISTRICT,NEPHEW/NIECE,WIDOWED,71,30,0,61,27,0,10,3,0
KHANEWAL,DISTRICT,NON-RELATIVE,DIVORCED,54,77,0,39,56,0,15,21,0
KHANEWAL,DISTRICT,NON-RELATIVE,MARRIED,1440,3491,0,1103,2195,0,337,1296,0
KHANEWAL,DISTRICT,NON-RELATIVE,NEVER MARRIED,1473,4274,133,803,2772,41,670,1502,92
KHANEWAL,DISTRICT,NON-RELATIVE,SEPARATION,38,60,0,25,44,0,13,16,0
KHANEWAL,DISTRICT,NON-RELATIVE,WIDOWED,275,349,0,204,287,0,71,62,0
KHANEWAL,DISTRICT,OTHER RELATIVE,DIVORCED,479,193,0,390,157,0,89,36,0
KHANEWAL,DISTRICT,OTHER RELATIVE,MARRIED,8343,7829,0,6974,6460,0,1369,1369,0
KHANEWAL,DISTRICT,OTHER RELATIVE,NEVER MARRIED,5274,7946,79,4258,6400,21,1016,1546,58
KHANEWAL,DISTRICT,OTHER RELATIVE,SEPARATION,227,151,0,181,132,0,46,19,0
KHANEWAL,DISTRICT,OTHER RELATIVE,WIDOWED,4079,1417,0,3253,1194,0,826,223,0
KHANEWAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,46,14,0,41,9,0,5,5,0
KHANEWAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,38472,1192,0,30504,961,0,7968,231,0
KHANEWAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,983,390,0,805,307,0,178,83,0
KHANEWAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,29,6,0,27,6,0,2,0,0
KHANEWAL,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,2061,74,0,1640,62,0,421,12,0
KHANEWAL,DISTRICT,SON/DAUGHTER,DIVORCED,3021,1246,0,2304,957,0,717,289,0
KHANEWAL,DISTRICT,SON/DAUGHTER,MARRIED,10637,129754,0,8113,102000,0,2524,27754,0
KHANEWAL,DISTRICT,SON/DAUGHTER,NEVER MARRIED,189206,266442,38,141009,202619,28,48197,63823,10
KHANEWAL,DISTRICT,SON/DAUGHTER,SEPARATION,1010,555,0,846,453,0,164,102,0
KHANEWAL,DISTRICT,SON/DAUGHTER,WIDOWED,1286,1115,0,981,914,0,305,201,0
KHANEWAL,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
KHANEWAL,DISTRICT,SPOUSE,MARRIED,445651,5309,,350128,4120,,95523,1189,
KHANEWAL,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
KHANEWAL,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
KHANEWAL,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
KHUSHAB,DISTRICT,BROTHER/SISTER,DIVORCED,1691,352,0,1322,266,0,369,86,0
KHUSHAB,DISTRICT,BROTHER/SISTER,MARRIED,2588,18079,0,1933,12964,0,655,5115,0
KHUSHAB,DISTRICT,BROTHER/SISTER,NEVER MARRIED,15989,17435,2,11923,12604,2,4066,4831,0
KHUSHAB,DISTRICT,BROTHER/SISTER,SEPARATION,709,223,0,593,183,0,116,40,0
KHUSHAB,DISTRICT,BROTHER/SISTER,WIDOWED,1590,659,0,1152,493,0,438,166,0
KHUSHAB,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KHUSHAB,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,56682,1812,,40626,1282,,16056,530,
KHUSHAB,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KHUSHAB,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,1,0,,0,0,,1,0,
KHUSHAB,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,451,19,,337,14,,114,5,
KHUSHAB,DISTRICT,FATHER/MOTHER,DIVORCED,287,26,,224,22,,63,4,
KHUSHAB,DISTRICT,FATHER/MOTHER,MARRIED,12085,7672,,9163,6088,,2922,1584,
KHUSHAB,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KHUSHAB,DISTRICT,FATHER/MOTHER,SEPARATION,134,22,,100,16,,34,6,
KHUSHAB,DISTRICT,FATHER/MOTHER,WIDOWED,21692,3242,,15791,2555,,5901,687,
KHUSHAB,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,2,0,,2,0,,0,0,
KHUSHAB,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,184,156,,140,119,,44,37,
KHUSHAB,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,1,,0,1,,0,0,
KHUSHAB,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,1,1,,1,0,,0,1,
KHUSHAB,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,672,176,,528,152,,144,24,
KHUSHAB,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,10,2,0,6,2,0,4,0,0
KHUSHAB,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,319,624,0,238,464,0,81,160,0
KHUSHAB,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,4085,4870,0,2869,3410,0,1216,1460,0
KHUSHAB,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,8,4,0,4,3,0,4,1,0
KHUSHAB,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,8,6,0,5,4,0,3,2,0
KHUSHAB,DISTRICT,HEAD,DIVORCED,531,703,0,359,511,0,172,192,0
KHUSHAB,DISTRICT,HEAD,MARRIED,8256,212493,0,6115,154645,0,2141,57848,0
KHUSHAB,DISTRICT,HEAD,NEVER MARRIED,423,10135,14,337,7314,4,86,2821,10
KHUSHAB,DISTRICT,HEAD,SEPARATION,161,541,0,122,420,0,39,121,0
KHUSHAB,DISTRICT,HEAD,WIDOWED,7010,7831,0,4813,5748,0,2197,2083,0
KHUSHAB,DISTRICT,NEPHEW/NIECE,DIVORCED,29,8,0,21,6,0,8,2,0
KHUSHAB,DISTRICT,NEPHEW/NIECE,MARRIED,484,1670,0,363,1270,0,121,400,0
KHUSHAB,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,3733,4903,1,2719,3557,1,1014,1346,0
KHUSHAB,DISTRICT,NEPHEW/NIECE,SEPARATION,11,8,0,10,7,0,1,1,0
KHUSHAB,DISTRICT,NEPHEW/NIECE,WIDOWED,26,15,0,17,12,0,9,3,0
KHUSHAB,DISTRICT,NON-RELATIVE,DIVORCED,33,24,0,25,21,0,8,3,0
KHUSHAB,DISTRICT,NON-RELATIVE,MARRIED,874,3384,0,694,2925,0,180,459,0
KHUSHAB,DISTRICT,NON-RELATIVE,NEVER MARRIED,932,4733,19,568,3067,2,364,1666,17
KHUSHAB,DISTRICT,NON-RELATIVE,SEPARATION,20,67,0,15,57,0,5,10,0
KHUSHAB,DISTRICT,NON-RELATIVE,WIDOWED,140,251,0,111,232,0,29,19,0
KHUSHAB,DISTRICT,OTHER RELATIVE,DIVORCED,367,87,0,288,69,0,79,18,0
KHUSHAB,DISTRICT,OTHER RELATIVE,MARRIED,4241,4274,0,3117,3219,0,1124,1055,0
KHUSHAB,DISTRICT,OTHER RELATIVE,NEVER MARRIED,3059,3940,5,2257,2866,1,802,1074,4
KHUSHAB,DISTRICT,OTHER RELATIVE,SEPARATION,175,100,0,140,71,0,35,29,0
KHUSHAB,DISTRICT,OTHER RELATIVE,WIDOWED,2441,826,0,1860,659,0,581,167,0
KHUSHAB,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,50,10,0,40,7,0,10,3,0
KHUSHAB,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,16973,464,0,12464,363,0,4509,101,0
KHUSHAB,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,418,169,0,309,123,0,109,46,0
KHUSHAB,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,19,3,0,16,3,0,3,0,0
KHUSHAB,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,984,30,0,739,18,0,245,12,0
KHUSHAB,DISTRICT,SON/DAUGHTER,DIVORCED,1785,521,0,1281,371,0,504,150,0
KHUSHAB,DISTRICT,SON/DAUGHTER,MARRIED,5091,53818,0,3512,38365,0,1579,15453,0
KHUSHAB,DISTRICT,SON/DAUGHTER,NEVER MARRIED,93739,119929,7,65192,84250,5,28547,35679,2
KHUSHAB,DISTRICT,SON/DAUGHTER,SEPARATION,601,347,0,482,261,0,119,86,0
KHUSHAB,DISTRICT,SON/DAUGHTER,WIDOWED,667,398,0,437,287,0,230,111,0
KHUSHAB,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
KHUSHAB,DISTRICT,SPOUSE,MARRIED,208329,2937,,151804,2320,,56525,617,
KHUSHAB,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
KHUSHAB,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
KHUSHAB,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
LAHORE,DISTRICT,BROTHER/SISTER,DIVORCED,5158,2068,0,0,0,0,5158,2068,0
LAHORE,DISTRICT,BROTHER/SISTER,MARRIED,19368,154117,0,0,0,0,19368,154117,0
LAHORE,DISTRICT,BROTHER/SISTER,NEVER MARRIED,93523,132291,93,0,0,0,93523,132291,93
LAHORE,DISTRICT,BROTHER/SISTER,SEPARATION,1183,673,0,0,0,0,1183,673,0
LAHORE,DISTRICT,BROTHER/SISTER,WIDOWED,7108,3400,0,0,0,0,7108,3400,0
LAHORE,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
LAHORE,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,475408,21982,,0,0,,475408,21982,
LAHORE,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
LAHORE,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,5,2,,0,0,,5,2,
LAHORE,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,2555,101,,0,0,,2555,101,
LAHORE,DISTRICT,FATHER/MOTHER,DIVORCED,959,121,,0,0,,959,121,
LAHORE,DISTRICT,FATHER/MOTHER,MARRIED,81790,51300,,0,0,,81790,51300,
LAHORE,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
LAHORE,DISTRICT,FATHER/MOTHER,SEPARATION,641,85,,0,0,,641,85,
LAHORE,DISTRICT,FATHER/MOTHER,WIDOWED,114453,17434,,0,0,,114453,17434,
LAHORE,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,9,4,,0,0,,9,4,
LAHORE,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,1147,1148,,0,0,,1147,1148,
LAHORE,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,3,39,,0,0,,3,39,
LAHORE,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,5,6,,0,0,,5,6,
LAHORE,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,1904,701,,0,0,,1904,701,
LAHORE,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,51,8,0,0,0,0,51,8,0
LAHORE,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,2445,4125,0,0,0,0,2445,4125,0
LAHORE,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,38223,45680,11,0,0,0,38223,45680,11
LAHORE,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,16,9,0,0,0,0,16,9,0
LAHORE,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,31,14,0,0,0,0,31,14,0
LAHORE,DISTRICT,HEAD,DIVORCED,3147,3886,0,0,0,0,3147,3886,0
LAHORE,DISTRICT,HEAD,MARRIED,56163,1734074,0,0,0,0,56163,1734074,0
LAHORE,DISTRICT,HEAD,NEVER MARRIED,4938,88674,729,0,0,0,4938,88674,729
LAHORE,DISTRICT,HEAD,SEPARATION,1324,2527,0,0,0,0,1324,2527,0
LAHORE,DISTRICT,HEAD,WIDOWED,60769,55319,0,0,0,0,60769,55319,0
LAHORE,DISTRICT,NEPHEW/NIECE,DIVORCED,131,82,0,0,0,0,131,82,0
LAHORE,DISTRICT,NEPHEW/NIECE,MARRIED,3032,8789,0,0,0,0,3032,8789,0
LAHORE,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,30350,40863,14,0,0,0,30350,40863,14
LAHORE,DISTRICT,NEPHEW/NIECE,SEPARATION,42,26,0,0,0,0,42,26,0
LAHORE,DISTRICT,NEPHEW/NIECE,WIDOWED,110,63,0,0,0,0,110,63,0
LAHORE,DISTRICT,NON-RELATIVE,DIVORCED,1042,958,0,0,0,0,1042,958,0
LAHORE,DISTRICT,NON-RELATIVE,MARRIED,50403,150683,0,0,0,0,50403,150683,0
LAHORE,DISTRICT,NON-RELATIVE,NEVER MARRIED,64172,184263,1880,0,0,0,64172,184263,1880
LAHORE,DISTRICT,NON-RELATIVE,SEPARATION,464,944,0,0,0,0,464,944,0
LAHORE,DISTRICT,NON-RELATIVE,WIDOWED,4172,3713,0,0,0,0,4172,3713,0
