name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
SHANGLA,SHANGLA,DISTRICT,Functional limitation,5 - 9,1798,1798,0
SHANGLA,SHANGLA,DISTRICT,Functional limitation,>18,63745,63745,0
SHANGLA,SHANGLA,DISTRICT,Functional limitation,>60,27157,27157,0
SHANGLA,SHANGLA,DISTRICT,Hearing,0 - 4,201,201,0
SHANGLA,SHANGLA,DISTRICT,Hearing,10 - 12,258,258,0
SHANGLA,SHANGLA,DISTRICT,Hearing,13 - 14,170,170,0
SHANGLA,SHANGLA,DISTRICT,Hearing,15 - 24,741,741,0
SHANGLA,SHANGLA,DISTRICT,Hearing,15 - 49,3212,3212,0
SHANGLA,SHANGLA,DISTRICT,Hearing,25 - 40,1167,1167,0
SHANGLA,SHANGLA,DISTRICT,Hearing,41 - 60,5236,5236,0
SHANGLA,SHANGLA,DISTRICT,Hearing,5 - 16,969,969,0
SHANGLA,SHANGLA,DISTRICT,Hearing,5 - 9,373,373,0
SHANGLA,SHANGLA,DISTRICT,Hearing,>18,11873,11873,0
SHANGLA,SHANGLA,DISTRICT,Hearing,>60,5045,5045,0
SHANGLA,SHANGLA,DISTRICT,Memorization/ Focus,0 - 4,231,231,0
SHANGLA,SHANGLA,DISTRICT,Memorization/ Focus,10 - 12,338,338,0
SHANGLA,SHANGLA,DISTRICT,Memorization/ Focus,13 - 14,226,226,0
SHANGLA,SHANGLA,DISTRICT,Memorization/ Focus,15 - 24,971,971,0
SHANGLA,SHANGLA,DISTRICT,Memorization/ Focus,15 - 49,3333,3333,0
SHANGLA,SHANGLA,DISTRICT,Memorization/ Focus,25 - 40,1364,1364,0
SHANGLA,SHANGLA,DISTRICT,Memorization/ Focus,41 - 60,3791,3791,0
SHANGLA,SHANGLA,DISTRICT,Memorization/ Focus,5 - 16,1265,1265,0
SHANGLA,SHANGLA,DISTRICT,Memorization/ Focus,5 - 9,499,499,0
SHANGLA,SHANGLA,DISTRICT,Memorization/ Focus,>18,9658,9658,0
SHANGLA,SHANGLA,DISTRICT,Memorization/ Focus,>60,3922,3922,0
SHANGLA,SHANGLA,DISTRICT,Population,0 - 4,153126,153126,0
SHANGLA,SHANGLA,DISTRICT,Population,10 - 12,76688,76688,0
SHANGLA,SHANGLA,DISTRICT,Population,13 - 14,43610,43610,0
SHANGLA,SHANGLA,DISTRICT,Population,15 - 24,161071,161071,0
SHANGLA,SHANGLA,DISTRICT,Population,15 - 49,382903,382903,0
SHANGLA,SHANGLA,DISTRICT,Population,25 - 40,163182,163182,0
SHANGLA,SHANGLA,DISTRICT,Population,41 - 60,101626,101626,0
SHANGLA,SHANGLA,DISTRICT,Population,5 - 16,313828,313828,0
SHANGLA,SHANGLA,DISTRICT,Population,5 - 9,154318,154318,0
SHANGLA,SHANGLA,DISTRICT,Population,>18,388312,388312,0
SHANGLA,SHANGLA,DISTRICT,Population,>60,37225,37225,0
SHANGLA,SHANGLA,DISTRICT,Seeing,0 - 4,206,206,0
SHANGLA,SHANGLA,DISTRICT,Seeing,10 - 12,284,284,0
SHANGLA,SHANGLA,DISTRICT,Seeing,13 - 14,169,169,0
SHANGLA,SHANGLA,DISTRICT,Seeing,15 - 24,868,868,0
SHANGLA,SHANGLA,DISTRICT,Seeing,15 - 49,3473,3473,0
SHANGLA,SHANGLA,DISTRICT,Seeing,25 - 40,1407,1407,0
SHANGLA,SHANGLA,DISTRICT,Seeing,41 - 60,4452,4452,0
SHANGLA,SHANGLA,DISTRICT,Seeing,5 - 16,1039,1039,0
SHANGLA,SHANGLA,DISTRICT,Seeing,5 - 9,407,407,0
SHANGLA,SHANGLA,DISTRICT,Seeing,>18,11302,11302,0
SHANGLA,SHANGLA,DISTRICT,Seeing,>60,4912,4912,0
SHANGLA,SHANGLA,DISTRICT,Self care etc,0 - 4,64,64,0
SHANGLA,SHANGLA,DISTRICT,Self care etc,10 - 12,78,78,0
SHANGLA,SHANGLA,DISTRICT,Self care etc,13 - 14,44,44,0
SHANGLA,SHANGLA,DISTRICT,Self care etc,15 - 24,254,254,0
SHANGLA,SHANGLA,DISTRICT,Self care etc,15 - 49,1590,1590,0
SHANGLA,SHANGLA,DISTRICT,Self care etc,25 - 40,588,588,0
SHANGLA,SHANGLA,DISTRICT,Self care etc,41 - 60,3433,3433,0
SHANGLA,SHANGLA,DISTRICT,Self care etc,5 - 16,236,236,0
SHANGLA,SHANGLA,DISTRICT,Self care etc,5 - 9,73,73,0
SHANGLA,SHANGLA,DISTRICT,Self care etc,>18,7569,7569,0
SHANGLA,SHANGLA,DISTRICT,Self care etc,>60,3366,3366,0
SHANGLA,SHANGLA,DISTRICT,Walking/ Climbing,0 - 4,542,542,0
SHANGLA,SHANGLA,DISTRICT,Walking/ Climbing,10 - 12,644,644,0
SHANGLA,SHANGLA,DISTRICT,Walking/ Climbing,13 - 14,391,391,0
SHANGLA,SHANGLA,DISTRICT,Walking/ Climbing,15 - 24,1762,1762,0
SHANGLA,SHANGLA,DISTRICT,Walking/ Climbing,15 - 49,6894,6894,0
SHANGLA,SHANGLA,DISTRICT,Walking/ Climbing,25 - 40,2842,2842,0
SHANGLA,SHANGLA,DISTRICT,Walking/ Climbing,41 - 60,8538,8538,0
SHANGLA,SHANGLA,DISTRICT,Walking/ Climbing,5 - 16,2303,2303,0
SHANGLA,SHANGLA,DISTRICT,Walking/ Climbing,5 - 9,926,926,0
SHANGLA,SHANGLA,DISTRICT,Walking/ Climbing,>18,21837,21837,0
SHANGLA,SHANGLA,DISTRICT,Walking/ Climbing,>60,9327,9327,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Communication,0 - 4,110,110,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Communication,10 - 12,164,164,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Communication,13 - 14,88,88,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Communication,15 - 24,388,388,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Communication,15 - 49,1607,1607,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Communication,25 - 40,504,504,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Communication,41 - 60,2253,2253,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Communication,5 - 16,582,582,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Communication,5 - 9,246,246,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Communication,>18,4929,4929,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Communication,>60,1949,1949,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Disability,0 - 4,411,411,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Disability,10 - 12,511,511,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Disability,13 - 14,254,254,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Disability,15 - 24,1220,1220,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Disability,15 - 49,4988,4988,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Disability,25 - 40,1722,1722,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Disability,41 - 60,6887,6887,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Disability,5 - 16,1670,1670,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Disability,5 - 9,649,649,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Disability,>18,17932,17932,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Disability,>60,8604,8604,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Functional limitation,0 - 4,590,590,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Functional limitation,10 - 12,634,634,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Functional limitation,13 - 14,316,316,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Functional limitation,15 - 24,1954,1954,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Functional limitation,15 - 49,15215,15215,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Functional limitation,25 - 40,4529,4529,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Functional limitation,41 - 60,24434,24434,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Functional limitation,5 - 16,2099,2099,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Functional limitation,5 - 9,824,824,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Functional limitation,>18,51145,51145,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Functional limitation,>60,20855,20855,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Hearing,0 - 4,118,118,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Hearing,10 - 12,129,129,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Hearing,13 - 14,77,77,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Hearing,15 - 24,351,351,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Hearing,15 - 49,2975,2975,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Hearing,25 - 40,832,832,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Hearing,41 - 60,4987,4987,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Hearing,5 - 16,440,440,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Hearing,5 - 9,173,173,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Hearing,>18,9981,9981,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Hearing,>60,3946,3946,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Memorization/ Focus,0 - 4,101,101,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Memorization/ Focus,10 - 12,145,145,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Memorization/ Focus,13 - 14,78,78,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Memorization/ Focus,15 - 24,407,407,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Memorization/ Focus,15 - 49,2399,2399,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Memorization/ Focus,25 - 40,764,764,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Memorization/ Focus,41 - 60,3440,3440,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Memorization/ Focus,5 - 16,495,495,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Memorization/ Focus,5 - 9,195,195,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Memorization/ Focus,>18,7297,7297,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Memorization/ Focus,>60,2853,2853,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population,0 - 4,152282,152282,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population,10 - 12,79362,79362,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population,13 - 14,41312,41312,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population,15 - 24,163161,163161,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population,15 - 49,397375,397375,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population,25 - 40,176167,176167,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population,41 - 60,102001,102001,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population,5 - 16,304000,304000,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population,5 - 9,143329,143329,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population,>18,395817,395817,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population,>60,31061,31061,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Seeing,0 - 4,150,150,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Seeing,10 - 12,144,144,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Seeing,13 - 14,83,83,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Seeing,15 - 24,475,475,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Seeing,15 - 49,3051,3051,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Seeing,25 - 40,975,975,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Seeing,41 - 60,4147,4147,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Seeing,5 - 16,545,545,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Seeing,5 - 9,233,233,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Seeing,>18,9222,9222,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Seeing,>60,3799,3799,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Self care etc,0 - 4,49,49,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Self care etc,10 - 12,49,49,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Self care etc,13 - 14,24,24,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Self care etc,15 - 24,144,144,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Self care etc,15 - 49,1529,1529,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Self care etc,25 - 40,410,410,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Self care etc,41 - 60,2969,2969,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Self care etc,5 - 16,153,153,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Self care etc,5 - 9,58,58,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Self care etc,>18,6077,6077,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Self care etc,>60,2600,2600,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Walking/ Climbing,0 - 4,289,289,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Walking/ Climbing,10 - 12,287,287,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Walking/ Climbing,13 - 14,143,143,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Walking/ Climbing,15 - 24,891,891,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Walking/ Climbing,15 - 49,5424,5424,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Walking/ Climbing,25 - 40,1795,1795,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Walking/ Climbing,41 - 60,7394,7394,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Walking/ Climbing,5 - 16,971,971,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Walking/ Climbing,5 - 9,389,389,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Walking/ Climbing,>18,16680,16680,0
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Walking/ Climbing,>60,6882,6882,0
SWABI,SWABI,DISTRICT,Communication,0 - 4,478,399,79
SWABI,SWABI,DISTRICT,Communication,10 - 12,821,688,133
SWABI,SWABI,DISTRICT,Communication,13 - 14,533,448,85
SWABI,SWABI,DISTRICT,Communication,15 - 24,2251,1902,349
SWABI,SWABI,DISTRICT,Communication,15 - 49,5634,4619,1015
SWABI,SWABI,DISTRICT,Communication,25 - 40,2013,1667,346
SWABI,SWABI,DISTRICT,Communication,41 - 60,4716,3832,884
SWABI,SWABI,DISTRICT,Communication,5 - 16,3113,2576,537
SWABI,SWABI,DISTRICT,Communication,5 - 9,1240,1010,230
SWABI,SWABI,DISTRICT,Communication,>18,14019,11517,2502
SWABI,SWABI,DISTRICT,Communication,>60,6034,4951,1083
SWABI,SWABI,DISTRICT,Disability,0 - 4,1036,884,152
SWABI,SWABI,DISTRICT,Disability,10 - 12,1830,1608,222
SWABI,SWABI,DISTRICT,Disability,13 - 14,1165,1008,157
SWABI,SWABI,DISTRICT,Disability,15 - 24,5328,4614,714
SWABI,SWABI,DISTRICT,Disability,15 - 49,15825,13638,2187
SWABI,SWABI,DISTRICT,Disability,25 - 40,6518,5735,783
SWABI,SWABI,DISTRICT,Disability,41 - 60,11010,9568,1442
SWABI,SWABI,DISTRICT,Disability,5 - 16,6635,5708,927
SWABI,SWABI,DISTRICT,Disability,5 - 9,2445,2072,373
SWABI,SWABI,DISTRICT,Disability,>18,40443,34789,5654
SWABI,SWABI,DISTRICT,Disability,>60,19867,16840,3027
SWABI,SWABI,DISTRICT,Functional limitation,0 - 4,1235,1070,165
SWABI,SWABI,DISTRICT,Functional limitation,10 - 12,2124,1846,278
SWABI,SWABI,DISTRICT,Functional limitation,13 - 14,1400,1204,196
SWABI,SWABI,DISTRICT,Functional limitation,15 - 24,6363,5486,877
SWABI,SWABI,DISTRICT,Functional limitation,15 - 49,30253,25368,4885
SWABI,SWABI,DISTRICT,Functional limitation,25 - 40,7817,6846,971
SWABI,SWABI,DISTRICT,Functional limitation,41 - 60,51091,42239,8852
SWABI,SWABI,DISTRICT,Functional limitation,5 - 16,7755,6633,1122
SWABI,SWABI,DISTRICT,Functional limitation,5 - 9,2818,2380,438
SWABI,SWABI,DISTRICT,Functional limitation,>18,125965,104744,21221
SWABI,SWABI,DISTRICT,Functional limitation,>60,63352,52462,10890
SWABI,SWABI,DISTRICT,Hearing,0 - 4,224,182,42
SWABI,SWABI,DISTRICT,Hearing,10 - 12,394,327,67
SWABI,SWABI,DISTRICT,Hearing,13 - 14,245,199,46
SWABI,SWABI,DISTRICT,Hearing,15 - 24,1192,975,217
SWABI,SWABI,DISTRICT,Hearing,15 - 49,5732,4638,1094
SWABI,SWABI,DISTRICT,Hearing,25 - 40,1223,1025,198
SWABI,SWABI,DISTRICT,Hearing,41 - 60,11045,8989,2056
SWABI,SWABI,DISTRICT,Hearing,5 - 16,1500,1218,282
SWABI,SWABI,DISTRICT,Hearing,5 - 9,600,488,112
SWABI,SWABI,DISTRICT,Hearing,>18,26597,21827,4770
SWABI,SWABI,DISTRICT,Hearing,>60,13634,11234,2400
SWABI,SWABI,DISTRICT,Memorization/ Focus,0 - 4,343,287,56
SWABI,SWABI,DISTRICT,Memorization/ Focus,10 - 12,755,639,116
SWABI,SWABI,DISTRICT,Memorization/ Focus,13 - 14,498,409,89
SWABI,SWABI,DISTRICT,Memorization/ Focus,15 - 24,2340,1928,412
SWABI,SWABI,DISTRICT,Memorization/ Focus,15 - 49,7596,6201,1395
SWABI,SWABI,DISTRICT,Memorization/ Focus,25 - 40,2530,2145,385
SWABI,SWABI,DISTRICT,Memorization/ Focus,41 - 60,7868,6414,1454
SWABI,SWABI,DISTRICT,Memorization/ Focus,5 - 16,2732,2269,463
SWABI,SWABI,DISTRICT,Memorization/ Focus,5 - 9,960,793,167
SWABI,SWABI,DISTRICT,Memorization/ Focus,>18,21081,17321,3760
SWABI,SWABI,DISTRICT,Memorization/ Focus,>60,9343,7672,1671
SWABI,SWABI,DISTRICT,Population,0 - 4,264030,217833,46197
SWABI,SWABI,DISTRICT,Population,10 - 12,143743,118209,25534
SWABI,SWABI,DISTRICT,Population,13 - 14,91748,74986,16762
SWABI,SWABI,DISTRICT,Population,15 - 24,367793,300835,66958
SWABI,SWABI,DISTRICT,Population,15 - 49,901539,737948,163591
SWABI,SWABI,DISTRICT,Population,25 - 40,386391,316638,69753
SWABI,SWABI,DISTRICT,Population,41 - 60,271890,222311,49579
SWABI,SWABI,DISTRICT,Population,5 - 16,574514,472066,102448
SWABI,SWABI,DISTRICT,Population,5 - 9,255833,210795,45038
SWABI,SWABI,DISTRICT,Population,>18,971700,795690,176010
SWABI,SWABI,DISTRICT,Population,>60,108802,89283,19519
SWABI,SWABI,DISTRICT,Seeing,0 - 4,255,219,36
SWABI,SWABI,DISTRICT,Seeing,10 - 12,448,372,76
SWABI,SWABI,DISTRICT,Seeing,13 - 14,328,275,53
SWABI,SWABI,DISTRICT,Seeing,15 - 24,1502,1245,257
SWABI,SWABI,DISTRICT,Seeing,15 - 49,6346,5256,1090
SWABI,SWABI,DISTRICT,Seeing,25 - 40,1562,1298,264
SWABI,SWABI,DISTRICT,Seeing,41 - 60,9854,8206,1648
SWABI,SWABI,DISTRICT,Seeing,5 - 16,1752,1460,292
SWABI,SWABI,DISTRICT,Seeing,5 - 9,636,535,101
SWABI,SWABI,DISTRICT,Seeing,>18,25625,21352,4273
SWABI,SWABI,DISTRICT,Seeing,>60,13350,11128,2222
SWABI,SWABI,DISTRICT,Self care etc,0 - 4,29,29,0
SWABI,SWABI,DISTRICT,Self care etc,10 - 12,65,65,0
SWABI,SWABI,DISTRICT,Self care etc,13 - 14,26,25,1
SWABI,SWABI,DISTRICT,Self care etc,15 - 24,155,155,0
SWABI,SWABI,DISTRICT,Self care etc,15 - 49,1996,1658,338
SWABI,SWABI,DISTRICT,Self care etc,25 - 40,289,278,11
SWABI,SWABI,DISTRICT,Self care etc,41 - 60,5462,4487,975
SWABI,SWABI,DISTRICT,Self care etc,5 - 16,131,128,3
SWABI,SWABI,DISTRICT,Self care etc,5 - 9,13,11,2
SWABI,SWABI,DISTRICT,Self care etc,>18,12619,10412,2207
SWABI,SWABI,DISTRICT,Self care etc,>60,6771,5550,1221
SWABI,SWABI,DISTRICT,Walking/ Climbing,0 - 4,710,606,104
SWABI,SWABI,DISTRICT,Walking/ Climbing,10 - 12,1004,861,143
SWABI,SWABI,DISTRICT,Walking/ Climbing,13 - 14,639,538,101
SWABI,SWABI,DISTRICT,Walking/ Climbing,15 - 24,2760,2321,439
SWABI,SWABI,DISTRICT,Walking/ Climbing,15 - 49,11866,9989,1877
SWABI,SWABI,DISTRICT,Walking/ Climbing,25 - 40,3725,3184,541
SWABI,SWABI,DISTRICT,Walking/ Climbing,41 - 60,16033,13303,2730
SWABI,SWABI,DISTRICT,Walking/ Climbing,5 - 16,3644,3078,566
SWABI,SWABI,DISTRICT,Walking/ Climbing,5 - 9,1385,1163,222
SWABI,SWABI,DISTRICT,Walking/ Climbing,>18,43848,36582,7266
SWABI,SWABI,DISTRICT,Walking/ Climbing,>60,22429,18694,3735
SWAT,SWAT,DISTRICT,Communication,0 - 4,849,636,213
SWAT,SWAT,DISTRICT,Communication,10 - 12,1322,979,343
SWAT,SWAT,DISTRICT,Communication,13 - 14,813,577,236
SWAT,SWAT,DISTRICT,Communication,15 - 24,3299,2356,943
SWAT,SWAT,DISTRICT,Communication,15 - 49,8434,6045,2389
SWAT,SWAT,DISTRICT,Communication,25 - 40,2930,2132,798
SWAT,SWAT,DISTRICT,Communication,41 - 60,6479,4744,1735
SWAT,SWAT,DISTRICT,Communication,5 - 16,5068,3653,1415
SWAT,SWAT,DISTRICT,Communication,5 - 9,2144,1522,622
SWAT,SWAT,DISTRICT,Communication,>18,18018,12990,5028
SWAT,SWAT,DISTRICT,Communication,>60,6859,4892,1967
SWAT,SWAT,DISTRICT,Disability,0 - 4,2184,1702,482
SWAT,SWAT,DISTRICT,Disability,10 - 12,2716,2060,656
SWAT,SWAT,DISTRICT,Disability,13 - 14,1802,1301,501
SWAT,SWAT,DISTRICT,Disability,15 - 24,7390,5451,1939
SWAT,SWAT,DISTRICT,Disability,15 - 49,18869,14311,4558
SWAT,SWAT,DISTRICT,Disability,25 - 40,7821,5928,1893
SWAT,SWAT,DISTRICT,Disability,41 - 60,13552,10871,2681
SWAT,SWAT,DISTRICT,Disability,5 - 16,10257,7549,2708
SWAT,SWAT,DISTRICT,Disability,5 - 9,4004,2922,1082
SWAT,SWAT,DISTRICT,Disability,>18,48803,36314,12489
SWAT,SWAT,DISTRICT,Disability,>60,23314,16484,6830
SWAT,SWAT,DISTRICT,Functional limitation,0 - 4,2377,1850,527
SWAT,SWAT,DISTRICT,Functional limitation,10 - 12,3080,2321,759
SWAT,SWAT,DISTRICT,Functional limitation,13 - 14,2055,1477,578
SWAT,SWAT,DISTRICT,Functional limitation,15 - 24,8359,6121,2238
SWAT,SWAT,DISTRICT,Functional limitation,15 - 49,40683,29207,11476
SWAT,SWAT,DISTRICT,Functional limitation,25 - 40,9818,7234,2584
SWAT,SWAT,DISTRICT,Functional limitation,41 - 60,64254,45839,18415
SWAT,SWAT,DISTRICT,Functional limitation,5 - 16,11616,8538,3078
SWAT,SWAT,DISTRICT,Functional limitation,5 - 9,4533,3313,1220
SWAT,SWAT,DISTRICT,Functional limitation,>18,148786,106038,42748
SWAT,SWAT,DISTRICT,Functional limitation,>60,70064,49582,20482
SWAT,SWAT,DISTRICT,Hearing,0 - 4,516,377,139
SWAT,SWAT,DISTRICT,Hearing,10 - 12,736,546,190
SWAT,SWAT,DISTRICT,Hearing,13 - 14,476,345,131
SWAT,SWAT,DISTRICT,Hearing,15 - 24,1899,1390,509
SWAT,SWAT,DISTRICT,Hearing,15 - 49,8977,6423,2554
SWAT,SWAT,DISTRICT,Hearing,25 - 40,1923,1445,478
SWAT,SWAT,DISTRICT,Hearing,41 - 60,14093,9997,4096
SWAT,SWAT,DISTRICT,Hearing,5 - 16,2838,2039,799
SWAT,SWAT,DISTRICT,Hearing,5 - 9,1188,827,361
SWAT,SWAT,DISTRICT,Hearing,>18,31184,22245,8939
SWAT,SWAT,DISTRICT,Hearing,>60,14110,10029,4081
SWAT,SWAT,DISTRICT,Memorization/ Focus,0 - 4,664,501,163
SWAT,SWAT,DISTRICT,Memorization/ Focus,10 - 12,1162,856,306
SWAT,SWAT,DISTRICT,Memorization/ Focus,13 - 14,789,546,243
SWAT,SWAT,DISTRICT,Memorization/ Focus,15 - 24,3224,2246,978
SWAT,SWAT,DISTRICT,Memorization/ Focus,15 - 49,9961,6997,2964
SWAT,SWAT,DISTRICT,Memorization/ Focus,25 - 40,3153,2231,922
SWAT,SWAT,DISTRICT,Memorization/ Focus,41 - 60,9600,6954,2646
SWAT,SWAT,DISTRICT,Memorization/ Focus,5 - 16,4382,3095,1287
SWAT,SWAT,DISTRICT,Memorization/ Focus,5 - 9,1665,1164,501
SWAT,SWAT,DISTRICT,Memorization/ Focus,>18,24499,17499,7000
SWAT,SWAT,DISTRICT,Memorization/ Focus,>60,9967,7094,2873
SWAT,SWAT,DISTRICT,Population,0 - 4,401046,288064,112982
SWAT,SWAT,DISTRICT,Population,10 - 12,224784,161002,63782
