name_admin_unit,part_of_district,admin_unit,age_group,rel_hh_head,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,20 - 24,GRANDSON/GRANDDAUGHTER,291,121,170,,121,51,70,,170,70,100,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,20 - 24,HEAD,16300,94,16205,1,12985,77,12908,,3315,17,3297,1
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,20 - 24,NEPHEW/NEICE,484,191,293,,179,60,119,,305,131,174,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,20 - 24,NON-RELATIVE,71,22,49,,48,15,33,,23,7,16,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,20 - 24,OTHER RELATIVE,884,521,363,,628,370,258,,256,151,105,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,20 - 24,SON/DAUGHTER,28901,10464,18436,1,16774,5890,10884,,12127,4574,7552,1
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,20 - 24,SON/DAUGHTER IN LAW,2506,2404,102,,1110,1058,52,,1396,1346,50,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,20 - 24,SPOUSE,22457,22431,26,,17188,17166,22,,5269,5265,4,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,25 - 29,BROTHER/SISTER,2922,1065,1857,,1535,574,961,,1387,491,896,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,25 - 29,BROTHER/SISTER IN LAW,642,613,29,,277,263,14,,365,350,15,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,25 - 29,FATHER/MOTHER,1,1,,,1,1,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,25 - 29,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,25 - 29,GRANDSON/GRANDDAUGHTER,77,23,54,,24,5,19,,53,18,35,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,25 - 29,HEAD,22511,130,22379,2,16799,89,16710,,5712,41,5669,2
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,25 - 29,NEPHEW/NEICE,266,105,161,,124,51,73,,142,54,88,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,25 - 29,NON-RELATIVE,68,29,39,,48,21,27,,20,8,12,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,25 - 29,OTHER RELATIVE,746,440,306,,485,273,212,,261,167,94,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,25 - 29,SON/DAUGHTER,13100,4382,8718,,7075,2494,4581,,6025,1888,4137,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,25 - 29,SON/DAUGHTER IN LAW,2133,2021,112,,722,670,52,,1411,1351,60,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,25 - 29,SPOUSE,24244,24192,52,,17433,17390,43,,6811,6802,9,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,30 - 34,BROTHER/SISTER,2143,753,1389,1,1125,433,692,,1018,320,697,1
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,30 - 34,BROTHER/SISTER IN LAW,566,539,27,,213,200,13,,353,339,14,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,30 - 34,FATHER/MOTHER,24,23,1,,16,16,,,8,7,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,30 - 34,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,30 - 34,GRANDSON/GRANDDAUGHTER,26,7,19,,12,6,6,,14,1,13,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,30 - 34,HEAD,23193,288,22905,,16269,189,16080,,6924,99,6825,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,30 - 34,NEPHEW/NEICE,139,48,91,,56,20,36,,83,28,55,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,30 - 34,NON-RELATIVE,49,22,26,1,31,15,16,,18,7,10,1
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,30 - 34,OTHER RELATIVE,558,289,269,,376,202,174,,182,87,95,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,30 - 34,SON/DAUGHTER,5648,1735,3913,,2841,1039,1802,,2807,696,2111,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,30 - 34,SON/DAUGHTER IN LAW,1274,1180,94,,407,365,42,,867,815,52,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,30 - 34,SPOUSE,24433,24384,49,,17044,17011,33,,7389,7373,16,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,35 - 39,BROTHER/SISTER,1789,589,1200,,912,343,569,,877,246,631,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,35 - 39,BROTHER/SISTER IN LAW,448,430,18,,168,163,5,,280,267,13,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,35 - 39,FATHER/MOTHER,99,88,11,,69,62,7,,30,26,4,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,35 - 39,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,35 - 39,GRANDSON/GRANDDAUGHTER,20,7,13,,8,2,6,,12,5,7,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,35 - 39,HEAD,23867,486,23381,,16343,326,16017,,7524,160,7364,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,35 - 39,NEPHEW/NEICE,91,26,65,,43,13,30,,48,13,35,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,35 - 39,NON-RELATIVE,42,17,25,,23,13,10,,19,4,15,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,35 - 39,OTHER RELATIVE,519,271,247,1,381,197,184,,138,74,63,1
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,35 - 39,SON/DAUGHTER,2698,757,1941,,1313,461,852,,1385,296,1089,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,35 - 39,SON/DAUGHTER IN LAW,741,680,61,,222,191,31,,519,489,30,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,35 - 39,SPOUSE,23168,23113,55,,15945,15904,41,,7223,7209,14,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,40 - 44,BROTHER/SISTER,1380,500,880,,731,301,430,,649,199,450,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,40 - 44,BROTHER/SISTER IN LAW,298,273,25,,114,101,13,,184,172,12,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,40 - 44,FATHER/MOTHER,481,442,39,,324,288,36,,157,154,3,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,40 - 44,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,40 - 44,GRANDSON/GRANDDAUGHTER,10,6,4,,4,3,1,,6,3,3,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,40 - 44,HEAD,24166,728,23438,,16384,503,15881,,7782,225,7557,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,40 - 44,NEPHEW/NEICE,47,18,29,,24,12,12,,23,6,17,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,40 - 44,NON-RELATIVE,30,12,18,,19,8,11,,11,4,7,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,40 - 44,OTHER RELATIVE,422,210,212,,254,129,125,,168,81,87,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,40 - 44,SON/DAUGHTER,1305,366,939,,629,221,408,,676,145,531,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,40 - 44,SON/DAUGHTER IN LAW,341,302,39,,106,92,14,,235,210,25,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,40 - 44,SPOUSE,20840,20775,65,,14176,14135,41,,6664,6640,24,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,45 - 49,BROTHER/SISTER,841,315,526,,448,199,249,,393,116,277,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,45 - 49,BROTHER/SISTER IN LAW,184,174,10,,84,80,4,,100,94,6,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,45 - 49,FATHER/MOTHER,884,785,99,,586,514,72,,298,271,27,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,45 - 49,GRANDFATHER/GRANDMOTHER,12,5,7,,11,5,6,,1,,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,45 - 49,GRANDSON/GRANDDAUGHTER,2,1,1,,,,,,2,1,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,45 - 49,HEAD,17296,771,16524,1,11391,512,10879,,5905,259,5645,1
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,45 - 49,NEPHEW/NEICE,18,6,12,,10,3,7,,8,3,5,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,45 - 49,NON-RELATIVE,41,16,23,2,28,11,17,,13,5,6,2
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,45 - 49,OTHER RELATIVE,353,182,171,,191,97,94,,162,85,77,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,45 - 49,SON/DAUGHTER,470,136,334,,237,86,151,,233,50,183,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,45 - 49,SON/DAUGHTER IN LAW,118,94,24,,47,37,10,,71,57,14,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,45 - 49,SPOUSE,14176,14128,48,,9384,9357,27,,4792,4771,21,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,50 - 54,BROTHER/SISTER,586,234,352,,324,145,179,,262,89,173,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,50 - 54,BROTHER/SISTER IN LAW,101,91,10,,56,47,9,,45,44,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,50 - 54,FATHER/MOTHER,1688,1469,219,,1086,929,157,,602,540,62,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,50 - 54,GRANDFATHER/GRANDMOTHER,21,11,10,,16,7,9,,5,4,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,50 - 54,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,50 - 54,HEAD,15651,934,14715,2,10233,614,9619,,5418,320,5096,2
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,50 - 54,NEPHEW/NEICE,13,7,6,,7,4,3,,6,3,3,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,50 - 54,NON-RELATIVE,27,14,12,1,18,8,10,,9,6,2,1
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,50 - 54,OTHER RELATIVE,309,176,132,1,186,102,84,,123,74,48,1
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,50 - 54,SON/DAUGHTER,163,57,106,,74,33,41,,89,24,65,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,50 - 54,SON/DAUGHTER IN LAW,54,37,17,,20,17,3,,34,20,14,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,50 - 54,SPOUSE,11203,11178,25,,7408,7393,15,,3795,3785,10,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,55 - 59,BROTHER/SISTER,367,150,216,1,206,93,113,,161,57,103,1
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,55 - 59,BROTHER/SISTER IN LAW,67,61,6,,31,27,4,,36,34,2,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,55 - 59,FATHER/MOTHER,1728,1467,261,,1073,913,160,,655,554,101,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,55 - 59,GRANDFATHER/GRANDMOTHER,16,5,11,,14,4,10,,2,1,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,55 - 59,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,55 - 59,HEAD,11515,786,10729,,7324,502,6822,,4191,284,3907,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,55 - 59,NEPHEW/NEICE,13,4,9,,12,3,9,,1,1,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,55 - 59,NON-RELATIVE,26,13,13,,14,7,7,,12,6,6,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,55 - 59,OTHER RELATIVE,253,150,103,,142,85,57,,111,65,46,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,55 - 59,SON/DAUGHTER,63,22,41,,25,8,17,,38,14,24,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,55 - 59,SON/DAUGHTER IN LAW,26,19,7,,9,6,3,,17,13,4,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,55 - 59,SPOUSE,6475,6446,29,,4178,4159,19,,2297,2287,10,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,60 - 64,BROTHER/SISTER,222,111,111,,125,67,58,,97,44,53,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,60 - 64,BROTHER/SISTER IN LAW,33,29,4,,14,12,2,,19,17,2,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,60 - 64,FATHER/MOTHER,1982,1693,289,,1268,1066,202,,714,627,87,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,60 - 64,GRANDFATHER/GRANDMOTHER,31,22,9,,24,15,9,,7,7,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,60 - 64,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,60 - 64,HEAD,7107,763,6344,,4539,506,4033,,2568,257,2311,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,60 - 64,NEPHEW/NEICE,5,2,3,,3,1,2,,2,1,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,60 - 64,NON-RELATIVE,10,5,5,,6,3,3,,4,2,2,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,60 - 64,OTHER RELATIVE,239,130,108,1,163,94,69,,76,36,39,1
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,60 - 64,SON/DAUGHTER,16,6,10,,10,4,6,,6,2,4,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,60 - 64,SON/DAUGHTER IN LAW,7,5,2,,5,3,2,,2,2,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,60 - 64,SPOUSE,3870,3846,24,,2621,2609,12,,1249,1237,12,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,65 - 69,BROTHER/SISTER,124,63,61,,72,36,36,,52,27,25,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,65 - 69,BROTHER/SISTER IN LAW,22,21,1,,8,8,,,14,13,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,65 - 69,FATHER/MOTHER,2137,1806,331,,1361,1145,216,,776,661,115,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,65 - 69,GRANDFATHER/GRANDMOTHER,48,31,17,,33,21,12,,15,10,5,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,65 - 69,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,65 - 69,HEAD,5196,601,4595,,3442,408,3034,,1754,193,1561,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,65 - 69,NEPHEW/NEICE,4,,4,,1,,1,,3,,3,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,65 - 69,NON-RELATIVE,13,7,6,,9,4,5,,4,3,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,65 - 69,OTHER RELATIVE,172,103,69,,128,79,49,,44,24,20,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,65 - 69,SON/DAUGHTER,3,1,2,,,,,,3,1,2,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,65 - 69,SON/DAUGHTER IN LAW,4,2,2,,3,2,1,,1,,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,65 - 69,SPOUSE,2386,2371,15,,1625,1620,5,,761,751,10,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,70 - 74,BROTHER/SISTER,70,36,34,,47,24,23,,23,12,11,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,70 - 74,BROTHER/SISTER IN LAW,10,10,,,7,7,,,3,3,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,70 - 74,FATHER/MOTHER,2058,1678,380,,1326,1061,265,,732,617,115,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,70 - 74,GRANDFATHER/GRANDMOTHER,89,73,16,,65,53,12,,24,20,4,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,70 - 74,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,70 - 74,HEAD,3553,470,3083,,2410,336,2074,,1143,134,1009,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,70 - 74,NEPHEW/NEICE,2,1,1,,2,1,1,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,70 - 74,NON-RELATIVE,11,4,7,,8,3,5,,3,1,2,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,70 - 74,OTHER RELATIVE,170,117,53,,120,82,38,,50,35,15,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,70 - 74,SON/DAUGHTER,1,1,,,1,1,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,70 - 74,SON/DAUGHTER IN LAW,3,3,,,3,3,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,70 - 74,SPOUSE,1232,1227,5,,919,915,4,,313,312,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,75 & ABOVE,BROTHER/SISTER,42,21,21,,29,13,16,,13,8,5,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,75 & ABOVE,BROTHER/SISTER IN LAW,7,5,2,,5,4,1,,2,1,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,75 & ABOVE,FATHER/MOTHER,2160,1720,440,,1421,1133,288,,739,587,152,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,75 & ABOVE,GRANDFATHER/GRANDMOTHER,184,141,43,,132,102,30,,52,39,13,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,75 & ABOVE,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,75 & ABOVE,HEAD,2564,434,2130,,1827,307,1520,,737,127,610,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,75 & ABOVE,NEPHEW/NEICE,3,1,2,,2,1,1,,1,,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,75 & ABOVE,NON-RELATIVE,7,4,3,,3,1,2,,4,3,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,75 & ABOVE,OTHER RELATIVE,176,117,59,,119,82,37,,57,35,22,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,75 & ABOVE,SON/DAUGHTER,,,,,,,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,75 & ABOVE,SON/DAUGHTER IN LAW,2,1,1,,,,,,2,1,1,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,75 & ABOVE,SPOUSE,546,536,10,,403,395,8,,143,141,2,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,ALL AGES,BROTHER/SISTER,22843,9211,13630,2,13778,5733,8045,,9065,3478,5585,2
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,ALL AGES,BROTHER/SISTER IN LAW,3411,3217,194,,1617,1513,104,,1794,1704,90,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,ALL AGES,FATHER/MOTHER,13242,11172,2070,,8531,7128,1403,,4711,4044,667,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,ALL AGES,GRANDFATHER/GRANDMOTHER,401,288,113,,295,207,88,,106,81,25,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,ALL AGES,GRANDSON/GRANDDAUGHTER,16098,7916,8182,,6849,3323,3526,,9249,4593,4656,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,ALL AGES,HEAD,177533,6503,171024,6,123713,4382,119331,,53820,2121,51693,6
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,ALL AGES,NEPHEW/NEICE,8597,4046,4551,,3841,1776,2065,,4756,2270,2486,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,ALL AGES,NON-RELATIVE,1110,328,778,4,706,229,477,,404,99,301,4
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,ALL AGES,OTHER RELATIVE,9190,4586,4601,3,6334,3092,3242,,2856,1494,1359,3
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,ALL AGES,SON/DAUGHTER,497799,235368,262425,6,352230,166841,185385,4,145569,68527,77040,2
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,ALL AGES,SON/DAUGHTER IN LAW,8738,8210,528,,3651,3392,259,,5087,4818,269,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,ALL AGES,SPOUSE,163050,162642,408,,114780,114508,272,,48270,48134,136,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,00 - 04,BROTHER/SISTER,204,112,92,,174,96,78,,30,16,14,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,00 - 04,BROTHER/SISTER IN LAW,5,2,3,,2,2,,,3,,3,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,00 - 04,FATHER/MOTHER,,,,,,,,,,,,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,00 - 04,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,00 - 04,GRANDSON/GRANDDAUGHTER,4721,2295,2426,,2990,1437,1553,,1731,858,873,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,00 - 04,HEAD,,,,,,,,,,,,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,00 - 04,NEPHEW/NEICE,1267,621,646,,895,436,459,,372,185,187,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,00 - 04,NON-RELATIVE,200,86,114,,114,56,58,,86,30,56,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,00 - 04,OTHER RELATIVE,674,281,393,,473,194,279,,201,87,114,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,00 - 04,SON/DAUGHTER,101033,49499,51534,,81768,40152,41616,,19265,9347,9918,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,00 - 04,SON/DAUGHTER IN LAW,,,,,,,,,,,,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,00 - 04,SPOUSE,,,,,,,,,,,,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,05 - 09,BROTHER/SISTER,912,461,451,,770,382,388,,142,79,63,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,05 - 09,BROTHER/SISTER IN LAW,7,1,6,,6,1,5,,1,,1,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,05 - 09,FATHER/MOTHER,,,,,,,,,,,,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,05 - 09,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,05 - 09,GRANDSON/GRANDDAUGHTER,2935,1379,1556,,1793,831,962,,1142,548,594,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,05 - 09,HEAD,,,,,,,,,,,,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,05 - 09,NEPHEW/NEICE,1212,570,642,,863,413,450,,349,157,192,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,05 - 09,NON-RELATIVE,390,110,280,,199,66,133,,191,44,147,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,05 - 09,OTHER RELATIVE,891,385,506,,548,252,296,,343,133,210,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,05 - 09,SON/DAUGHTER,108861,52131,56730,,88214,42200,46014,,20647,9931,10716,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,05 - 09,SON/DAUGHTER IN LAW,,,,,,,,,,,,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,05 - 09,SPOUSE,,,,,,,,,,,,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,10 - 14,BROTHER/SISTER,2015,1039,976,,1656,874,782,,359,165,194,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,10 - 14,BROTHER/SISTER IN LAW,8,5,3,,2,2,,,6,3,3,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,10 - 14,FATHER/MOTHER,,,,,,,,,,,,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,10 - 14,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,10 - 14,GRANDSON/GRANDDAUGHTER,1353,658,695,,785,370,415,,568,288,280,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,10 - 14,HEAD,133,1,132,,108,1,107,,25,,25,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,10 - 14,NEPHEW/NEICE,845,366,479,,555,226,329,,290,140,150,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,10 - 14,NON-RELATIVE,257,69,188,,155,49,106,,102,20,82,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,10 - 14,OTHER RELATIVE,741,278,463,,465,176,289,,276,102,174,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,10 - 14,SON/DAUGHTER,77595,36074,41520,1,61227,28324,32902,1,16368,7750,8618,
