name_admin_unit,part_of_district,admin_unit,age_group,nationality,overall_all_sexes,rural_all_sexes,urban_all_sexes,overall_female,rural_female,urban_female,overall_male,rural_male,urban_male,overall_tgend,rural_tgend,urban_tgend
PISHIN,PISHIN,DISTRICT,10 - 14,PAKISTANI,97503,70043,27460,46816,33437,13379,50682,36601,14081,5,5,
PISHIN,PISHIN,DISTRICT,15 - 19,AFGHANI,10208,6192,4016,4792,2830,1962,5414,3361,2053,2,1,1
PISHIN,PISHIN,DISTRICT,15 - 19,BENGALI,1,,1,1,,1,,,,,,
PISHIN,PISHIN,DISTRICT,15 - 19,CHINESE,2,2,,2,2,,,,,,,
PISHIN,PISHIN,DISTRICT,15 - 19,OTHERS,84,62,22,35,24,11,49,38,11,,,
PISHIN,PISHIN,DISTRICT,15 - 19,PAKISTANI,83274,60115,23159,42618,30947,11671,40652,29165,11487,4,3,1
PISHIN,PISHIN,DISTRICT,20 - 24,AFGHANI,9335,5488,3847,4687,2723,1964,4648,2765,1883,,,
PISHIN,PISHIN,DISTRICT,20 - 24,BENGALI,3,1,2,3,1,2,,,,,,
PISHIN,PISHIN,DISTRICT,20 - 24,CHINESE,3,1,2,,,,3,1,2,,,
PISHIN,PISHIN,DISTRICT,20 - 24,OTHERS,92,55,37,40,18,22,52,37,15,,,
PISHIN,PISHIN,DISTRICT,20 - 24,PAKISTANI,65276,47721,17555,35873,26248,9625,29400,21471,7929,3,2,1
PISHIN,PISHIN,DISTRICT,25 - 29,AFGHANI,7034,4269,2765,3470,2094,1376,3563,2174,1389,1,1,
PISHIN,PISHIN,DISTRICT,25 - 29,BENGALI,3,2,1,1,,1,2,2,,,,
PISHIN,PISHIN,DISTRICT,25 - 29,CHINESE,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,25 - 29,OTHERS,77,48,29,39,23,16,38,25,13,,,
PISHIN,PISHIN,DISTRICT,25 - 29,PAKISTANI,47054,33389,13665,24469,17184,7285,22584,16204,6380,1,1,
PISHIN,PISHIN,DISTRICT,30 - 34,AFGHANI,4880,3082,1798,2314,1448,866,2566,1634,932,,,
PISHIN,PISHIN,DISTRICT,30 - 34,BENGALI,5,3,2,4,2,2,1,1,,,,
PISHIN,PISHIN,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,30 - 34,OTHERS,58,33,25,39,24,15,19,9,10,,,
PISHIN,PISHIN,DISTRICT,30 - 34,PAKISTANI,38191,26922,11269,19415,13797,5618,18775,13124,5651,1,1,
PISHIN,PISHIN,DISTRICT,35 - 39,AFGHANI,3956,2443,1513,1928,1190,738,2028,1253,775,,,
PISHIN,PISHIN,DISTRICT,35 - 39,BENGALI,2,,2,,,,2,,2,,,
PISHIN,PISHIN,DISTRICT,35 - 39,CHINESE,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,35 - 39,OTHERS,49,27,22,23,15,8,26,12,14,,,
PISHIN,PISHIN,DISTRICT,35 - 39,PAKISTANI,31662,22505,9157,15702,11086,4616,15959,11419,4540,1,,1
PISHIN,PISHIN,DISTRICT,40 - 44,AFGHANI,3418,2145,1273,1613,1001,612,1805,1144,661,,,
PISHIN,PISHIN,DISTRICT,40 - 44,BENGALI,3,1,2,3,1,2,,,,,,
PISHIN,PISHIN,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,40 - 44,OTHERS,34,20,14,19,10,9,15,10,5,,,
PISHIN,PISHIN,DISTRICT,40 - 44,PAKISTANI,26851,18874,7977,12757,9052,3705,14093,9822,4271,1,,1
PISHIN,PISHIN,DISTRICT,45 - 49,AFGHANI,2646,1586,1060,1228,727,501,1418,859,559,,,
PISHIN,PISHIN,DISTRICT,45 - 49,BENGALI,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,45 - 49,OTHERS,22,13,9,13,7,6,9,6,3,,,
PISHIN,PISHIN,DISTRICT,45 - 49,PAKISTANI,18301,12683,5618,8489,5876,2613,9812,6807,3005,,,
PISHIN,PISHIN,DISTRICT,50 - 54,AFGHANI,1797,1085,712,849,519,330,948,566,382,,,
PISHIN,PISHIN,DISTRICT,50 - 54,BENGALI,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,50 - 54,OTHERS,17,11,6,9,3,6,8,8,,,,
PISHIN,PISHIN,DISTRICT,50 - 54,PAKISTANI,14705,10320,4385,7227,5182,2045,7478,5138,2340,,,
PISHIN,PISHIN,DISTRICT,55 - 59,AFGHANI,1354,811,543,618,359,259,736,452,284,,,
PISHIN,PISHIN,DISTRICT,55 - 59,BENGALI,1,,1,1,,1,,,,,,
PISHIN,PISHIN,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,55 - 59,OTHERS,14,9,5,9,6,3,5,3,2,,,
PISHIN,PISHIN,DISTRICT,55 - 59,PAKISTANI,11776,8403,3373,5233,3756,1477,6542,4647,1895,1,,1
PISHIN,PISHIN,DISTRICT,60 - 64,AFGHANI,1179,707,472,436,254,182,743,453,290,,,
PISHIN,PISHIN,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,60 - 64,CHINESE,1,,1,1,,1,,,,,,
PISHIN,PISHIN,DISTRICT,60 - 64,OTHERS,7,4,3,1,1,,6,3,3,,,
PISHIN,PISHIN,DISTRICT,60 - 64,PAKISTANI,8741,6257,2484,3860,2804,1056,4881,3453,1428,,,
PISHIN,PISHIN,DISTRICT,65 - 69,AFGHANI,732,445,287,261,153,108,471,292,179,,,
PISHIN,PISHIN,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,65 - 69,OTHERS,5,5,,5,5,,,,,,,
PISHIN,PISHIN,DISTRICT,65 - 69,PAKISTANI,5639,4112,1527,2402,1768,634,3236,2344,892,1,,1
PISHIN,PISHIN,DISTRICT,70 - 74,AFGHANI,520,313,207,171,102,69,349,211,138,,,
PISHIN,PISHIN,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,70 - 74,OTHERS,7,5,2,4,3,1,3,2,1,,,
PISHIN,PISHIN,DISTRICT,70 - 74,PAKISTANI,4213,3079,1134,1760,1299,461,2453,1780,673,,,
PISHIN,PISHIN,DISTRICT,75 & ABOVE,AFGHANI,541,281,260,149,72,77,392,209,183,,,
PISHIN,PISHIN,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
PISHIN,PISHIN,DISTRICT,75 & ABOVE,OTHERS,3,1,2,,,,3,1,2,,,
PISHIN,PISHIN,DISTRICT,75 & ABOVE,PAKISTANI,3669,2613,1056,1271,888,383,2397,1724,673,1,1,
PISHIN,PISHIN,DISTRICT,ALL AGES,AFGHANI,96658,59185,37473,46633,28462,18171,50021,30721,19300,4,2,2
PISHIN,PISHIN,DISTRICT,ALL AGES,BENGALI,29,12,17,19,7,12,10,5,5,,,
PISHIN,PISHIN,DISTRICT,ALL AGES,CHINESE,7,4,3,3,2,1,4,2,2,,,
PISHIN,PISHIN,DISTRICT,ALL AGES,OTHERS,742,505,237,350,228,122,392,277,115,,,
PISHIN,PISHIN,DISTRICT,ALL AGES,PAKISTANI,738046,531991,206055,361857,260629,101228,376170,271349,104821,19,13,6
QUETTA,QUETTA,DISTRICT,00 - 04,AFGHANI,45727,23150,22577,22895,11474,11421,22832,11676,11156,,,
QUETTA,QUETTA,DISTRICT,00 - 04,BENGALI,18,12,6,6,5,1,12,7,5,,,
QUETTA,QUETTA,DISTRICT,00 - 04,CHINESE,9,6,3,4,1,3,5,5,,,,
QUETTA,QUETTA,DISTRICT,00 - 04,OTHERS,973,581,392,445,254,191,528,327,201,,,
QUETTA,QUETTA,DISTRICT,00 - 04,PAKISTANI,337755,149015,188740,166209,74840,91369,171546,74175,97371,,,
QUETTA,QUETTA,DISTRICT,05 - 09,AFGHANI,41204,21739,19465,20575,10586,9989,20629,11153,9476,,,
QUETTA,QUETTA,DISTRICT,05 - 09,BENGALI,16,14,2,8,7,1,8,7,1,,,
QUETTA,QUETTA,DISTRICT,05 - 09,CHINESE,2,1,1,1,,1,1,1,,,,
QUETTA,QUETTA,DISTRICT,05 - 09,OTHERS,1044,594,450,517,288,229,527,306,221,,,
QUETTA,QUETTA,DISTRICT,05 - 09,PAKISTANI,294186,132662,161524,145048,65220,79828,149138,67442,81696,,,
QUETTA,QUETTA,DISTRICT,10 - 14,AFGHANI,37843,20501,17342,18613,9895,8718,19227,10606,8621,3,,3
QUETTA,QUETTA,DISTRICT,10 - 14,BENGALI,17,14,3,11,9,2,6,5,1,,,
QUETTA,QUETTA,DISTRICT,10 - 14,CHINESE,6,4,2,3,2,1,3,2,1,,,
QUETTA,QUETTA,DISTRICT,10 - 14,OTHERS,899,520,379,452,256,196,447,264,183,,,
QUETTA,QUETTA,DISTRICT,10 - 14,PAKISTANI,259516,111990,147526,127465,54622,72843,132036,57361,74675,15,7,8
QUETTA,QUETTA,DISTRICT,15 - 19,AFGHANI,31188,16930,14258,15180,8276,6904,16006,8654,7352,2,,2
QUETTA,QUETTA,DISTRICT,15 - 19,BENGALI,10,8,2,2,2,,8,6,2,,,
QUETTA,QUETTA,DISTRICT,15 - 19,CHINESE,4,2,2,1,1,,3,1,2,,,
QUETTA,QUETTA,DISTRICT,15 - 19,OTHERS,742,413,329,376,216,160,365,197,168,1,,1
QUETTA,QUETTA,DISTRICT,15 - 19,PAKISTANI,225974,94622,131352,108507,45125,63382,117446,49489,67957,21,8,13
QUETTA,QUETTA,DISTRICT,20 - 24,AFGHANI,26028,14078,11950,13021,7136,5885,13006,6941,6065,1,1,
QUETTA,QUETTA,DISTRICT,20 - 24,BENGALI,9,5,4,4,3,1,5,2,3,,,
QUETTA,QUETTA,DISTRICT,20 - 24,CHINESE,6,5,1,3,3,,3,2,1,,,
QUETTA,QUETTA,DISTRICT,20 - 24,OTHERS,710,399,311,372,216,156,338,183,155,,,
QUETTA,QUETTA,DISTRICT,20 - 24,PAKISTANI,186787,76559,110228,93242,37912,55330,93528,38644,54884,17,3,14
QUETTA,QUETTA,DISTRICT,25 - 29,AFGHANI,19025,10378,8647,9242,5175,4067,9783,5203,4580,,,
QUETTA,QUETTA,DISTRICT,25 - 29,BENGALI,6,5,1,4,3,1,2,2,,,,
QUETTA,QUETTA,DISTRICT,25 - 29,CHINESE,1,1,,,,,1,1,,,,
QUETTA,QUETTA,DISTRICT,25 - 29,OTHERS,549,300,249,291,153,138,258,147,111,,,
QUETTA,QUETTA,DISTRICT,25 - 29,PAKISTANI,153512,61292,92220,76905,30647,46258,76590,30643,45947,17,2,15
QUETTA,QUETTA,DISTRICT,30 - 34,AFGHANI,13259,7108,6151,6692,3629,3063,6567,3479,3088,,,
QUETTA,QUETTA,DISTRICT,30 - 34,BENGALI,7,7,,2,2,,5,5,,,,
QUETTA,QUETTA,DISTRICT,30 - 34,CHINESE,9,5,4,5,3,2,4,2,2,,,
QUETTA,QUETTA,DISTRICT,30 - 34,OTHERS,451,248,203,246,136,110,205,112,93,,,
QUETTA,QUETTA,DISTRICT,30 - 34,PAKISTANI,119588,46848,72740,61185,23779,37406,58395,23068,35327,8,1,7
QUETTA,QUETTA,DISTRICT,35 - 39,AFGHANI,11152,6010,5142,5654,3063,2591,5498,2947,2551,,,
QUETTA,QUETTA,DISTRICT,35 - 39,BENGALI,5,5,,4,4,,1,1,,,,
QUETTA,QUETTA,DISTRICT,35 - 39,CHINESE,1,1,,,,,1,1,,,,
QUETTA,QUETTA,DISTRICT,35 - 39,OTHERS,387,209,178,219,115,104,168,94,74,,,
QUETTA,QUETTA,DISTRICT,35 - 39,PAKISTANI,102180,39822,62358,49683,19268,30415,52484,20552,31932,13,2,11
QUETTA,QUETTA,DISTRICT,40 - 44,AFGHANI,10255,5508,4747,5140,2802,2338,5115,2706,2409,,,
QUETTA,QUETTA,DISTRICT,40 - 44,BENGALI,6,3,3,4,2,2,2,1,1,,,
QUETTA,QUETTA,DISTRICT,40 - 44,CHINESE,2,2,,1,1,,1,1,,,,
QUETTA,QUETTA,DISTRICT,40 - 44,OTHERS,361,187,174,191,91,100,170,96,74,,,
QUETTA,QUETTA,DISTRICT,40 - 44,PAKISTANI,88629,34131,54498,41860,15980,25880,46766,18150,28616,3,1,2
QUETTA,QUETTA,DISTRICT,45 - 49,AFGHANI,8360,4662,3698,3978,2213,1765,4382,2449,1933,,,
QUETTA,QUETTA,DISTRICT,45 - 49,BENGALI,6,5,1,,,,6,5,1,,,
QUETTA,QUETTA,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
QUETTA,QUETTA,DISTRICT,45 - 49,OTHERS,249,146,103,131,76,55,118,70,48,,,
QUETTA,QUETTA,DISTRICT,45 - 49,PAKISTANI,64863,24664,40199,30066,11479,18587,34795,13184,21611,2,1,1
QUETTA,QUETTA,DISTRICT,50 - 54,AFGHANI,6095,3380,2715,2845,1603,1242,3250,1777,1473,,,
QUETTA,QUETTA,DISTRICT,50 - 54,BENGALI,8,7,1,,,,8,7,1,,,
QUETTA,QUETTA,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
QUETTA,QUETTA,DISTRICT,50 - 54,OTHERS,244,129,115,121,64,57,123,65,58,,,
QUETTA,QUETTA,DISTRICT,50 - 54,PAKISTANI,52131,19839,32292,24385,9301,15084,27743,10537,17206,3,1,2
QUETTA,QUETTA,DISTRICT,55 - 59,AFGHANI,4768,2607,2161,2278,1243,1035,2490,1364,1126,,,
QUETTA,QUETTA,DISTRICT,55 - 59,BENGALI,3,2,1,,,,3,2,1,,,
QUETTA,QUETTA,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
QUETTA,QUETTA,DISTRICT,55 - 59,OTHERS,160,85,75,70,34,36,89,50,39,1,1,
QUETTA,QUETTA,DISTRICT,55 - 59,PAKISTANI,39662,14820,24842,17561,6437,11124,22099,8383,13716,2,,2
QUETTA,QUETTA,DISTRICT,60 - 64,AFGHANI,3946,2170,1776,1619,895,724,2327,1275,1052,,,
QUETTA,QUETTA,DISTRICT,60 - 64,BENGALI,4,3,1,2,1,1,2,2,,,,
QUETTA,QUETTA,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
QUETTA,QUETTA,DISTRICT,60 - 64,OTHERS,133,63,70,65,31,34,68,32,36,,,
QUETTA,QUETTA,DISTRICT,60 - 64,PAKISTANI,29634,10816,18818,12675,4657,8018,16959,6159,10800,,,
QUETTA,QUETTA,DISTRICT,65 - 69,AFGHANI,2549,1380,1169,967,550,417,1581,829,752,1,1,
QUETTA,QUETTA,DISTRICT,65 - 69,BENGALI,3,3,,2,2,,1,1,,,,
QUETTA,QUETTA,DISTRICT,65 - 69,CHINESE,1,1,,,,,1,1,,,,
QUETTA,QUETTA,DISTRICT,65 - 69,OTHERS,82,40,42,48,18,30,34,22,12,,,
QUETTA,QUETTA,DISTRICT,65 - 69,PAKISTANI,19850,7413,12437,8515,3103,5412,11335,4310,7025,,,
QUETTA,QUETTA,DISTRICT,70 - 74,AFGHANI,1733,943,790,623,348,275,1110,595,515,,,
QUETTA,QUETTA,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
QUETTA,QUETTA,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
QUETTA,QUETTA,DISTRICT,70 - 74,OTHERS,60,29,31,20,10,10,40,19,21,,,
QUETTA,QUETTA,DISTRICT,70 - 74,PAKISTANI,13617,5122,8495,5611,2070,3541,8006,3052,4954,,,
QUETTA,QUETTA,DISTRICT,75 & ABOVE,AFGHANI,1719,999,720,545,328,217,1174,671,503,,,
QUETTA,QUETTA,DISTRICT,75 & ABOVE,BENGALI,7,5,2,4,3,1,3,2,1,,,
QUETTA,QUETTA,DISTRICT,75 & ABOVE,CHINESE,3,2,1,1,,1,2,2,,,,
QUETTA,QUETTA,DISTRICT,75 & ABOVE,OTHERS,63,36,27,22,12,10,41,24,17,,,
QUETTA,QUETTA,DISTRICT,75 & ABOVE,PAKISTANI,11279,4169,7110,4489,1555,2934,6789,2614,4175,1,,1
QUETTA,QUETTA,DISTRICT,ALL AGES,AFGHANI,264851,141543,123308,129867,69216,60651,134977,72325,62652,7,2,5
QUETTA,QUETTA,DISTRICT,ALL AGES,BENGALI,125,98,27,53,43,10,72,55,17,,,
QUETTA,QUETTA,DISTRICT,ALL AGES,CHINESE,44,30,14,19,11,8,25,19,6,,,
QUETTA,QUETTA,DISTRICT,ALL AGES,OTHERS,7107,3979,3128,3586,1970,1616,3519,2008,1511,2,1,1
QUETTA,QUETTA,DISTRICT,ALL AGES,PAKISTANI,1999163,833784,1165379,973406,405995,567411,1025655,427763,597892,102,26,76
SHERANI,SHERANI,DISTRICT,00 - 04,AFGHANI,20,20,,7,7,,13,13,,,,
SHERANI,SHERANI,DISTRICT,00 - 04,BENGALI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,00 - 04,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,00 - 04,OTHERS,16,16,,10,10,,6,6,,,,
SHERANI,SHERANI,DISTRICT,00 - 04,PAKISTANI,41617,41617,,17975,17975,,23642,23642,,,,
SHERANI,SHERANI,DISTRICT,05 - 09,AFGHANI,11,11,,4,4,,7,7,,,,
SHERANI,SHERANI,DISTRICT,05 - 09,BENGALI,1,1,,1,1,,,,,,,
SHERANI,SHERANI,DISTRICT,05 - 09,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,05 - 09,OTHERS,17,17,,9,9,,8,8,,,,
SHERANI,SHERANI,DISTRICT,05 - 09,PAKISTANI,33718,33718,,14311,14311,,19407,19407,,,,
SHERANI,SHERANI,DISTRICT,10 - 14,AFGHANI,8,8,,3,3,,5,5,,,,
SHERANI,SHERANI,DISTRICT,10 - 14,BENGALI,2,2,,,,,2,2,,,,
SHERANI,SHERANI,DISTRICT,10 - 14,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,10 - 14,OTHERS,22,22,,12,12,,10,10,,,,
SHERANI,SHERANI,DISTRICT,10 - 14,PAKISTANI,27909,27909,,11541,11541,,16368,16368,,,,
SHERANI,SHERANI,DISTRICT,15 - 19,AFGHANI,19,19,,6,6,,13,13,,,,
SHERANI,SHERANI,DISTRICT,15 - 19,BENGALI,1,1,,,,,1,1,,,,
SHERANI,SHERANI,DISTRICT,15 - 19,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,15 - 19,OTHERS,30,30,,8,8,,21,21,,1,1,
SHERANI,SHERANI,DISTRICT,15 - 19,PAKISTANI,22140,22140,,9306,9306,,12830,12830,,4,4,
SHERANI,SHERANI,DISTRICT,20 - 24,AFGHANI,22,22,,9,9,,13,13,,,,
SHERANI,SHERANI,DISTRICT,20 - 24,BENGALI,1,1,,,,,1,1,,,,
SHERANI,SHERANI,DISTRICT,20 - 24,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,20 - 24,OTHERS,16,16,,11,11,,5,5,,,,
SHERANI,SHERANI,DISTRICT,20 - 24,PAKISTANI,13939,13939,,7246,7246,,6693,6693,,,,
SHERANI,SHERANI,DISTRICT,25 - 29,AFGHANI,16,16,,9,9,,7,7,,,,
SHERANI,SHERANI,DISTRICT,25 - 29,BENGALI,1,1,,1,1,,,,,,,
SHERANI,SHERANI,DISTRICT,25 - 29,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,25 - 29,OTHERS,10,10,,8,8,,2,2,,,,
SHERANI,SHERANI,DISTRICT,25 - 29,PAKISTANI,12210,12210,,6228,6228,,5982,5982,,,,
SHERANI,SHERANI,DISTRICT,30 - 34,AFGHANI,8,8,,4,4,,4,4,,,,
SHERANI,SHERANI,DISTRICT,30 - 34,BENGALI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,30 - 34,OTHERS,15,15,,11,11,,4,4,,,,
SHERANI,SHERANI,DISTRICT,30 - 34,PAKISTANI,9881,9881,,5120,5120,,4761,4761,,,,
SHERANI,SHERANI,DISTRICT,35 - 39,AFGHANI,6,6,,3,3,,3,3,,,,
SHERANI,SHERANI,DISTRICT,35 - 39,BENGALI,1,1,,1,1,,,,,,,
SHERANI,SHERANI,DISTRICT,35 - 39,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,35 - 39,OTHERS,15,15,,10,10,,5,5,,,,
SHERANI,SHERANI,DISTRICT,35 - 39,PAKISTANI,8219,8219,,4212,4212,,4007,4007,,,,
SHERANI,SHERANI,DISTRICT,40 - 44,AFGHANI,7,7,,4,4,,3,3,,,,
SHERANI,SHERANI,DISTRICT,40 - 44,BENGALI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,40 - 44,OTHERS,17,17,,7,7,,10,10,,,,
SHERANI,SHERANI,DISTRICT,40 - 44,PAKISTANI,6532,6532,,3427,3427,,3104,3104,,1,1,
SHERANI,SHERANI,DISTRICT,45 - 49,AFGHANI,1,1,,,,,1,1,,,,
SHERANI,SHERANI,DISTRICT,45 - 49,BENGALI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,45 - 49,OTHERS,17,17,,3,3,,14,14,,,,
SHERANI,SHERANI,DISTRICT,45 - 49,PAKISTANI,5019,5019,,2345,2345,,2674,2674,,,,
SHERANI,SHERANI,DISTRICT,50 - 54,AFGHANI,4,4,,3,3,,1,1,,,,
SHERANI,SHERANI,DISTRICT,50 - 54,BENGALI,1,1,,,,,1,1,,,,
SHERANI,SHERANI,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,50 - 54,OTHERS,9,9,,4,4,,5,5,,,,
SHERANI,SHERANI,DISTRICT,50 - 54,PAKISTANI,3252,3252,,1589,1589,,1663,1663,,,,
SHERANI,SHERANI,DISTRICT,55 - 59,AFGHANI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,55 - 59,OTHERS,5,5,,3,3,,2,2,,,,
SHERANI,SHERANI,DISTRICT,55 - 59,PAKISTANI,2541,2541,,1117,1117,,1424,1424,,,,
SHERANI,SHERANI,DISTRICT,60 - 64,AFGHANI,2,2,,1,1,,1,1,,,,
SHERANI,SHERANI,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,60 - 64,OTHERS,3,3,,1,1,,2,2,,,,
SHERANI,SHERANI,DISTRICT,60 - 64,PAKISTANI,1644,1644,,646,646,,998,998,,,,
SHERANI,SHERANI,DISTRICT,65 - 69,AFGHANI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,65 - 69,OTHERS,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,65 - 69,PAKISTANI,1038,1038,,458,458,,580,580,,,,
SHERANI,SHERANI,DISTRICT,70 - 74,AFGHANI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,70 - 74,OTHERS,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,70 - 74,PAKISTANI,782,782,,322,322,,460,460,,,,
SHERANI,SHERANI,DISTRICT,75 & ABOVE,AFGHANI,1,1,,1,1,,,,,,,
SHERANI,SHERANI,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,75 & ABOVE,OTHERS,1,1,,,,,1,1,,,,
SHERANI,SHERANI,DISTRICT,75 & ABOVE,PAKISTANI,906,906,,332,332,,574,574,,,,
SHERANI,SHERANI,DISTRICT,ALL AGES,AFGHANI,125,125,,54,54,,71,71,,,,
SHERANI,SHERANI,DISTRICT,ALL AGES,BENGALI,8,8,,3,3,,5,5,,,,
SHERANI,SHERANI,DISTRICT,ALL AGES,CHINESE,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,ALL AGES,OTHERS,193,193,,97,97,,95,95,,1,1,
SHERANI,SHERANI,DISTRICT,ALL AGES,PAKISTANI,191347,191347,,86175,86175,,105167,105167,,5,5,
SIBI,SIBI,DISTRICT,00 - 04,AFGHANI,34,30,4,12,8,4,22,22,,,,
SIBI,SIBI,DISTRICT,00 - 04,BENGALI,,,,,,,,,,,,
SIBI,SIBI,DISTRICT,00 - 04,CHINESE,,,,,,,,,,,,
SIBI,SIBI,DISTRICT,00 - 04,OTHERS,28,18,10,15,10,5,13,8,5,,,
SIBI,SIBI,DISTRICT,00 - 04,PAKISTANI,43372,31833,11539,21194,15539,5655,22178,16294,5884,,,
SIBI,SIBI,DISTRICT,05 - 09,AFGHANI,34,31,3,14,14,,20,17,3,,,
SIBI,SIBI,DISTRICT,05 - 09,BENGALI,,,,,,,,,,,,
SIBI,SIBI,DISTRICT,05 - 09,CHINESE,,,,,,,,,,,,
SIBI,SIBI,DISTRICT,05 - 09,OTHERS,43,35,8,22,20,2,21,15,6,,,
SIBI,SIBI,DISTRICT,05 - 09,PAKISTANI,36102,27600,8502,17604,13197,4407,18498,14403,4095,,,
SIBI,SIBI,DISTRICT,10 - 14,AFGHANI,21,18,3,12,10,2,9,8,1,,,
SIBI,SIBI,DISTRICT,10 - 14,BENGALI,1,1,,1,1,,,,,,,
SIBI,SIBI,DISTRICT,10 - 14,CHINESE,,,,,,,,,,,,
SIBI,SIBI,DISTRICT,10 - 14,OTHERS,45,40,5,13,11,2,32,29,3,,,
SIBI,SIBI,DISTRICT,10 - 14,PAKISTANI,28956,21281,7675,14066,10152,3914,14890,11129,3761,,,
SIBI,SIBI,DISTRICT,15 - 19,AFGHANI,21,18,3,10,8,2,11,10,1,,,
SIBI,SIBI,DISTRICT,15 - 19,BENGALI,1,1,,1,1,,,,,,,
SIBI,SIBI,DISTRICT,15 - 19,CHINESE,,,,,,,,,,,,
SIBI,SIBI,DISTRICT,15 - 19,OTHERS,29,21,8,14,9,5,15,12,3,,,
SIBI,SIBI,DISTRICT,15 - 19,PAKISTANI,23124,16114,7010,11009,7506,3503,12113,8606,3507,2,2,
SIBI,SIBI,DISTRICT,20 - 24,AFGHANI,16,13,3,10,7,3,6,6,,,,
SIBI,SIBI,DISTRICT,20 - 24,BENGALI,,,,,,,,,,,,
SIBI,SIBI,DISTRICT,20 - 24,CHINESE,,,,,,,,,,,,
SIBI,SIBI,DISTRICT,20 - 24,OTHERS,27,18,9,14,10,4,13,8,5,,,
SIBI,SIBI,DISTRICT,20 - 24,PAKISTANI,17330,11338,5992,8635,5629,3006,8695,5709,2986,,,
