name_admin_unit,part_of_district,admin_unit,age_group,nationality,overall_all_sexes,rural_all_sexes,urban_all_sexes,overall_female,rural_female,urban_female,overall_male,rural_male,urban_male,overall_tgend,rural_tgend,urban_tgend
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,00 - 04,PAKISTANI,45223,38165,7058,22446,18916,3530,22777,19249,3528,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,05 - 09,AFGHANI,790,561,229,383,270,113,407,291,116,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,05 - 09,BENGALI,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,05 - 09,CHINESE,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,05 - 09,OTHERS,164,149,15,85,75,10,79,74,5,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,05 - 09,PAKISTANI,40184,34041,6143,20016,16914,3102,20168,17127,3041,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,10 - 14,AFGHANI,697,500,197,353,253,100,344,247,97,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,10 - 14,BENGALI,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,10 - 14,CHINESE,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,10 - 14,OTHERS,106,95,11,45,41,4,61,54,7,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,10 - 14,PAKISTANI,32978,27696,5282,16365,13734,2631,16613,13962,2651,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,15 - 19,AFGHANI,686,493,193,371,264,107,315,229,86,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,15 - 19,BENGALI,1,1,,,,,1,1,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,15 - 19,CHINESE,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,15 - 19,OTHERS,96,87,9,58,51,7,38,36,2,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,15 - 19,PAKISTANI,29996,24926,5070,14843,12416,2427,15153,12510,2643,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,20 - 24,AFGHANI,583,407,176,286,192,94,297,215,82,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,20 - 24,BENGALI,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,20 - 24,CHINESE,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,20 - 24,OTHERS,152,126,26,113,96,17,39,30,9,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,20 - 24,PAKISTANI,27800,23038,4762,13777,11432,2345,14023,11606,2417,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,25 - 29,AFGHANI,450,323,127,205,141,64,245,182,63,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,25 - 29,BENGALI,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,25 - 29,CHINESE,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,25 - 29,OTHERS,156,136,20,111,99,12,45,37,8,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,25 - 29,PAKISTANI,25539,20956,4583,12630,10304,2326,12909,10652,2257,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,30 - 34,AFGHANI,275,186,89,133,82,51,142,104,38,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,30 - 34,BENGALI,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,30 - 34,OTHERS,130,111,19,74,64,10,56,47,9,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,30 - 34,PAKISTANI,22303,18263,4040,11198,9140,2058,11105,9123,1982,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,35 - 39,AFGHANI,259,184,75,123,86,37,136,98,38,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,35 - 39,BENGALI,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,35 - 39,CHINESE,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,35 - 39,OTHERS,117,102,15,69,63,6,48,39,9,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,35 - 39,PAKISTANI,17615,14111,3504,8440,6771,1669,9175,7340,1835,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,40 - 44,AFGHANI,221,153,68,85,55,30,136,98,38,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,40 - 44,BENGALI,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,40 - 44,OTHERS,127,108,19,62,51,11,65,57,8,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,40 - 44,PAKISTANI,15193,12110,3083,7312,5865,1447,7881,6245,1636,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,45 - 49,AFGHANI,196,145,51,85,63,22,111,82,29,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,45 - 49,BENGALI,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,45 - 49,OTHERS,94,75,19,49,40,9,45,35,10,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,45 - 49,PAKISTANI,11396,9056,2340,5404,4375,1029,5992,4681,1311,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,50 - 54,AFGHANI,144,99,45,55,36,19,89,63,26,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,50 - 54,BENGALI,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,50 - 54,OTHERS,90,76,14,42,36,6,48,40,8,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,50 - 54,PAKISTANI,11318,9256,2062,5516,4533,983,5802,4723,1079,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,55 - 59,AFGHANI,88,58,30,44,32,12,44,26,18,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,55 - 59,OTHERS,67,56,11,34,29,5,33,27,6,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,55 - 59,PAKISTANI,8718,6969,1749,3736,2969,767,4982,4000,982,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,AFGHANI,87,66,21,40,31,9,47,35,12,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,OTHERS,53,45,8,21,18,3,32,27,5,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,PAKISTANI,6785,5501,1284,2998,2453,545,3787,3048,739,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,65 - 69,AFGHANI,56,45,11,27,22,5,29,23,6,,,
