name_admin_unit,part_of_district,admin_unit,age_group,nationality,overall_all_sexes,rural_all_sexes,urban_all_sexes,overall_female,rural_female,urban_female,overall_male,rural_male,urban_male,overall_tgend,rural_tgend,urban_tgend
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,00 - 04,PAKISTANI,882843,694268,188575,421626,331735,89891,461217,362533,98684,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,05 - 09,AFGHANI,433,316,117,205,148,57,228,168,60,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,05 - 09,BENGALI,14,14,,6,6,,8,8,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,05 - 09,CHINESE,9,9,,3,3,,6,6,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,05 - 09,OTHERS,816,698,118,388,335,53,428,363,65,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,05 - 09,PAKISTANI,798763,630078,168685,380743,299551,81192,418020,330527,87493,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,AFGHANI,321,226,95,134,97,37,187,129,58,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,BENGALI,19,19,,7,7,,12,12,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,CHINESE,12,10,2,7,7,,4,2,2,1,1,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,OTHERS,567,491,76,259,219,40,308,272,36,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,PAKISTANI,674807,515291,159516,313429,238850,74579,361370,276439,84931,8,2,6
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,AFGHANI,271,185,86,112,71,41,159,114,45,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,BENGALI,20,20,,14,14,,6,6,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,CHINESE,7,7,,3,3,,4,4,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,OTHERS,464,401,63,252,217,35,212,184,28,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,PAKISTANI,543046,407551,135495,255606,191539,64067,287389,215977,71412,51,35,16
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,AFGHANI,247,168,79,123,84,39,124,84,40,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,BENGALI,6,5,1,4,4,,2,1,1,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,CHINESE,10,8,2,6,5,1,4,3,1,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,OTHERS,443,363,80,241,191,50,202,172,30,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,PAKISTANI,465453,346114,119339,227748,168538,59210,237613,177548,60065,92,28,64
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,AFGHANI,227,169,58,114,84,30,112,84,28,1,1,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,BENGALI,5,5,,2,2,,3,3,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,CHINESE,3,2,1,1,1,,2,1,1,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,OTHERS,398,325,73,239,193,46,159,132,27,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,PAKISTANI,412765,308149,104616,202393,149728,52665,210272,158383,51889,100,38,62
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,AFGHANI,181,135,46,90,65,25,91,70,21,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,BENGALI,8,8,,5,5,,3,3,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,CHINESE,8,7,1,7,6,1,1,1,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,OTHERS,359,307,52,211,175,36,148,132,16,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,PAKISTANI,342664,252692,89972,173288,127341,45947,169284,125325,43959,92,26,66
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,AFGHANI,176,126,50,91,65,26,85,61,24,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,BENGALI,9,8,1,4,3,1,5,5,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,CHINESE,3,2,1,2,1,1,1,1,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,OTHERS,313,249,64,176,137,39,137,112,25,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,PAKISTANI,316316,232128,84188,154580,113211,41369,161654,118896,42758,82,21,61
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,AFGHANI,146,101,45,77,54,23,69,47,22,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,BENGALI,7,6,1,3,2,1,4,4,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,CHINESE,2,1,1,,,,2,1,1,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,OTHERS,259,216,43,143,115,28,116,101,15,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,PAKISTANI,279020,207755,71265,135757,100884,34873,143219,106856,36363,44,15,29
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,AFGHANI,147,114,33,78,61,17,69,53,16,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,BENGALI,8,8,,5,5,,3,3,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,CHINESE,1,1,,,,,1,1,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,OTHERS,177,155,22,94,83,11,83,72,11,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,PAKISTANI,215361,158189,57172,103586,76286,27300,111747,81893,29854,28,10,18
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,AFGHANI,90,69,21,49,37,12,41,32,9,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,BENGALI,8,7,1,6,5,1,2,2,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,CHINESE,2,2,,2,2,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,OTHERS,163,142,21,88,78,10,75,64,11,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,PAKISTANI,181725,133659,48066,87168,64174,22994,94542,69480,25062,15,5,10
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,AFGHANI,77,57,20,36,28,8,41,29,12,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,BENGALI,3,3,,3,3,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,OTHERS,130,113,17,68,57,11,62,56,6,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,PAKISTANI,138878,101688,37190,64004,46806,17198,74865,54878,19987,9,4,5
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,AFGHANI,60,47,13,25,20,5,35,27,8,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,BENGALI,3,2,1,2,2,,1,,1,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,CHINESE,3,3,,3,3,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,OTHERS,101,77,24,59,48,11,42,29,13,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,PAKISTANI,109728,80876,28852,52285,38847,13438,57430,42025,15405,13,4,9
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,AFGHANI,38,27,11,16,13,3,22,14,8,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,BENGALI,4,3,1,1,1,,3,2,1,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,CHINESE,3,2,1,3,2,1,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,OTHERS,59,49,10,31,24,7,28,25,3,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,PAKISTANI,81550,60599,20951,40267,30074,10193,41276,30521,10755,7,4,3
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,AFGHANI,32,24,8,16,14,2,16,10,6,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,BENGALI,5,5,,4,4,,1,1,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,CHINESE,2,,2,1,,1,1,,1,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,OTHERS,55,49,6,28,25,3,27,24,3,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,PAKISTANI,55834,43079,12755,24614,19054,5560,31214,24025,7189,6,,6
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,AFGHANI,31,23,8,11,7,4,20,16,4,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,BENGALI,1,1,,,,,1,1,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,CHINESE,1,1,,,,,1,1,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,OTHERS,60,55,5,33,30,3,27,25,2,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,PAKISTANI,54577,42767,11810,24496,19100,5396,30079,23665,6414,2,2,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,AFGHANI,2948,2135,813,1380,992,388,1567,1142,425,1,1,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,BENGALI,133,126,7,72,68,4,61,58,3,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,CHINESE,82,70,12,46,41,5,35,28,7,1,1,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,OTHERS,5227,4420,807,2691,2242,449,2536,2178,358,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,PAKISTANI,5553330,4214883,1338447,2661590,2015718,645872,2891191,2198971,692220,549,194,355
RAJANPUR,RAJANPUR,DISTRICT,00 - 04,AFGHANI,54,27,27,27,14,13,27,13,14,,,
RAJANPUR,RAJANPUR,DISTRICT,00 - 04,BENGALI,2,2,,1,1,,1,1,,,,
RAJANPUR,RAJANPUR,DISTRICT,00 - 04,CHINESE,6,5,1,3,3,,3,2,1,,,
RAJANPUR,RAJANPUR,DISTRICT,00 - 04,OTHERS,181,156,25,95,78,17,86,78,8,,,
RAJANPUR,RAJANPUR,DISTRICT,00 - 04,PAKISTANI,432016,328866,103150,214009,162678,51331,218007,166188,51819,,,
RAJANPUR,RAJANPUR,DISTRICT,05 - 09,AFGHANI,67,31,36,53,24,29,14,7,7,,,
RAJANPUR,RAJANPUR,DISTRICT,05 - 09,BENGALI,2,2,,,,,2,2,,,,
RAJANPUR,RAJANPUR,DISTRICT,05 - 09,CHINESE,3,3,,1,1,,2,2,,,,
RAJANPUR,RAJANPUR,DISTRICT,05 - 09,OTHERS,175,160,15,80,73,7,95,87,8,,,
RAJANPUR,RAJANPUR,DISTRICT,05 - 09,PAKISTANI,384389,294785,89604,189642,144631,45011,194747,150154,44593,,,
RAJANPUR,RAJANPUR,DISTRICT,10 - 14,AFGHANI,46,26,20,22,11,11,24,15,9,,,
RAJANPUR,RAJANPUR,DISTRICT,10 - 14,BENGALI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,10 - 14,CHINESE,2,2,,1,1,,1,1,,,,
RAJANPUR,RAJANPUR,DISTRICT,10 - 14,OTHERS,103,80,23,54,45,9,49,35,14,,,
RAJANPUR,RAJANPUR,DISTRICT,10 - 14,PAKISTANI,303119,223574,79545,148669,108767,39902,154444,114804,39640,6,3,3
RAJANPUR,RAJANPUR,DISTRICT,15 - 19,AFGHANI,38,14,24,24,8,16,14,6,8,,,
RAJANPUR,RAJANPUR,DISTRICT,15 - 19,BENGALI,3,2,1,1,1,,2,1,1,,,
RAJANPUR,RAJANPUR,DISTRICT,15 - 19,CHINESE,3,3,,1,1,,2,2,,,,
RAJANPUR,RAJANPUR,DISTRICT,15 - 19,OTHERS,102,89,13,55,51,4,47,38,9,,,
RAJANPUR,RAJANPUR,DISTRICT,15 - 19,PAKISTANI,224009,158904,65105,109629,76821,32808,114369,82076,32293,11,7,4
RAJANPUR,RAJANPUR,DISTRICT,20 - 24,AFGHANI,42,22,20,29,15,14,13,7,6,,,
RAJANPUR,RAJANPUR,DISTRICT,20 - 24,BENGALI,2,2,,2,2,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,20 - 24,CHINESE,1,1,,,,,1,1,,,,
RAJANPUR,RAJANPUR,DISTRICT,20 - 24,OTHERS,124,107,17,88,75,13,36,32,4,,,
RAJANPUR,RAJANPUR,DISTRICT,20 - 24,PAKISTANI,178602,125991,52611,89146,62280,26866,89437,63710,25727,19,1,18
RAJANPUR,RAJANPUR,DISTRICT,25 - 29,AFGHANI,41,25,16,23,17,6,18,8,10,,,
RAJANPUR,RAJANPUR,DISTRICT,25 - 29,BENGALI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,25 - 29,CHINESE,2,1,1,1,1,,1,,1,,,
RAJANPUR,RAJANPUR,DISTRICT,25 - 29,OTHERS,123,95,28,78,57,21,45,38,7,,,
RAJANPUR,RAJANPUR,DISTRICT,25 - 29,PAKISTANI,147610,102723,44887,73885,50690,23195,73704,52031,21673,21,2,19
RAJANPUR,RAJANPUR,DISTRICT,30 - 34,AFGHANI,27,14,13,15,8,7,12,6,6,,,
RAJANPUR,RAJANPUR,DISTRICT,30 - 34,BENGALI,3,2,1,1,,1,2,2,,,,
RAJANPUR,RAJANPUR,DISTRICT,30 - 34,CHINESE,4,3,1,2,1,1,2,2,,,,
RAJANPUR,RAJANPUR,DISTRICT,30 - 34,OTHERS,118,93,25,66,51,15,51,42,9,1,,1
RAJANPUR,RAJANPUR,DISTRICT,30 - 34,PAKISTANI,125848,87437,38411,64814,45235,19579,61022,42201,18821,12,1,11
RAJANPUR,RAJANPUR,DISTRICT,35 - 39,AFGHANI,40,24,16,19,10,9,21,14,7,,,
RAJANPUR,RAJANPUR,DISTRICT,35 - 39,BENGALI,1,,1,1,,1,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,35 - 39,CHINESE,1,1,,1,1,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,35 - 39,OTHERS,98,83,15,62,53,9,36,30,6,,,
RAJANPUR,RAJANPUR,DISTRICT,35 - 39,PAKISTANI,118883,83064,35819,58337,40931,17406,60528,42131,18397,18,2,16
RAJANPUR,RAJANPUR,DISTRICT,40 - 44,AFGHANI,25,12,13,13,7,6,12,5,7,,,
RAJANPUR,RAJANPUR,DISTRICT,40 - 44,BENGALI,3,3,,3,3,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,40 - 44,CHINESE,1,1,,1,1,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,40 - 44,OTHERS,93,78,15,50,42,8,43,36,7,,,
RAJANPUR,RAJANPUR,DISTRICT,40 - 44,PAKISTANI,108397,76486,31911,52825,37537,15288,55561,38949,16612,11,,11
RAJANPUR,RAJANPUR,DISTRICT,45 - 49,AFGHANI,27,14,13,14,7,7,13,7,6,,,
RAJANPUR,RAJANPUR,DISTRICT,45 - 49,BENGALI,2,2,,1,1,,1,1,,,,
RAJANPUR,RAJANPUR,DISTRICT,45 - 49,CHINESE,2,2,,1,1,,1,1,,,,
RAJANPUR,RAJANPUR,DISTRICT,45 - 49,OTHERS,59,44,15,34,23,11,25,21,4,,,
RAJANPUR,RAJANPUR,DISTRICT,45 - 49,PAKISTANI,79355,55848,23507,37283,26431,10852,42061,29416,12645,11,1,10
RAJANPUR,RAJANPUR,DISTRICT,50 - 54,AFGHANI,15,7,8,12,5,7,3,2,1,,,
RAJANPUR,RAJANPUR,DISTRICT,50 - 54,BENGALI,2,2,,2,2,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,50 - 54,OTHERS,55,45,10,38,29,9,17,16,1,,,
RAJANPUR,RAJANPUR,DISTRICT,50 - 54,PAKISTANI,64311,45287,19024,30817,21644,9173,33490,23642,9848,4,1,3
RAJANPUR,RAJANPUR,DISTRICT,55 - 59,AFGHANI,20,12,8,9,6,3,11,6,5,,,
RAJANPUR,RAJANPUR,DISTRICT,55 - 59,BENGALI,2,2,,1,1,,1,1,,,,
RAJANPUR,RAJANPUR,DISTRICT,55 - 59,CHINESE,1,1,,,,,1,1,,,,
RAJANPUR,RAJANPUR,DISTRICT,55 - 59,OTHERS,30,27,3,18,16,2,12,11,1,,,
RAJANPUR,RAJANPUR,DISTRICT,55 - 59,PAKISTANI,47637,32844,14793,21665,14903,6762,25971,17941,8030,1,,1
RAJANPUR,RAJANPUR,DISTRICT,60 - 64,AFGHANI,15,5,10,11,3,8,4,2,2,,,
RAJANPUR,RAJANPUR,DISTRICT,60 - 64,BENGALI,1,1,,1,1,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,60 - 64,OTHERS,31,27,4,18,15,3,13,12,1,,,
RAJANPUR,RAJANPUR,DISTRICT,60 - 64,PAKISTANI,38012,26616,11396,17702,12367,5335,20308,14248,6060,2,1,1
RAJANPUR,RAJANPUR,DISTRICT,65 - 69,AFGHANI,5,3,2,3,2,1,2,1,1,,,
RAJANPUR,RAJANPUR,DISTRICT,65 - 69,BENGALI,1,1,,1,1,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,65 - 69,CHINESE,1,1,,1,1,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,65 - 69,OTHERS,17,14,3,11,9,2,6,5,1,,,
RAJANPUR,RAJANPUR,DISTRICT,65 - 69,PAKISTANI,26818,18703,8115,13296,9216,4080,13521,9487,4034,1,,1
RAJANPUR,RAJANPUR,DISTRICT,70 - 74,AFGHANI,4,2,2,2,,2,2,2,,,,
RAJANPUR,RAJANPUR,DISTRICT,70 - 74,BENGALI,1,1,,1,1,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,70 - 74,OTHERS,15,15,,8,8,,7,7,,,,
RAJANPUR,RAJANPUR,DISTRICT,70 - 74,PAKISTANI,21218,15361,5857,9709,6954,2755,11509,8407,3102,,,
RAJANPUR,RAJANPUR,DISTRICT,75 & ABOVE,AFGHANI,11,5,6,7,5,2,4,,4,,,
RAJANPUR,RAJANPUR,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,75 & ABOVE,OTHERS,15,14,1,9,8,1,6,6,,,,
RAJANPUR,RAJANPUR,DISTRICT,75 & ABOVE,PAKISTANI,21888,16376,5512,9569,7010,2559,12319,9366,2953,,,
RAJANPUR,RAJANPUR,DISTRICT,ALL AGES,AFGHANI,477,243,234,283,142,141,194,101,93,,,
RAJANPUR,RAJANPUR,DISTRICT,ALL AGES,BENGALI,25,22,3,16,14,2,9,8,1,,,
RAJANPUR,RAJANPUR,DISTRICT,ALL AGES,CHINESE,27,24,3,13,12,1,14,12,2,,,
RAJANPUR,RAJANPUR,DISTRICT,ALL AGES,OTHERS,1339,1127,212,764,633,131,574,494,80,1,,1
RAJANPUR,RAJANPUR,DISTRICT,ALL AGES,PAKISTANI,2322112,1692865,629247,1140997,828095,312902,1180998,864751,316247,117,19,98
RAWALPINDI,RAWALPINDI,DISTRICT,00 - 04,AFGHANI,10605,3463,7142,5324,1750,3574,5281,1713,3568,,,
RAWALPINDI,RAWALPINDI,DISTRICT,00 - 04,BENGALI,2,1,1,,,,2,1,1,,,
RAWALPINDI,RAWALPINDI,DISTRICT,00 - 04,CHINESE,12,,12,5,,5,7,,7,,,
RAWALPINDI,RAWALPINDI,DISTRICT,00 - 04,OTHERS,766,287,479,379,143,236,387,144,243,,,
RAWALPINDI,RAWALPINDI,DISTRICT,00 - 04,PAKISTANI,709334,215551,493783,354057,108455,245602,355277,107096,248181,,,
RAWALPINDI,RAWALPINDI,DISTRICT,05 - 09,AFGHANI,10686,3508,7178,5327,1756,3571,5359,1752,3607,,,
RAWALPINDI,RAWALPINDI,DISTRICT,05 - 09,BENGALI,2,,2,,,,2,,2,,,
RAWALPINDI,RAWALPINDI,DISTRICT,05 - 09,CHINESE,9,2,7,4,,4,5,2,3,,,
RAWALPINDI,RAWALPINDI,DISTRICT,05 - 09,OTHERS,578,184,394,281,82,199,297,102,195,,,
RAWALPINDI,RAWALPINDI,DISTRICT,05 - 09,PAKISTANI,629605,197941,431664,314451,99991,214460,315154,97950,217204,,,
RAWALPINDI,RAWALPINDI,DISTRICT,10 - 14,AFGHANI,9020,2789,6231,4502,1404,3098,4518,1385,3133,,,
RAWALPINDI,RAWALPINDI,DISTRICT,10 - 14,BENGALI,2,,2,1,,1,1,,1,,,
RAWALPINDI,RAWALPINDI,DISTRICT,10 - 14,CHINESE,4,,4,1,,1,3,,3,,,
RAWALPINDI,RAWALPINDI,DISTRICT,10 - 14,OTHERS,557,184,373,272,95,177,285,89,196,,,
RAWALPINDI,RAWALPINDI,DISTRICT,10 - 14,PAKISTANI,647497,199323,448174,322894,100932,221962,324590,98391,226199,13,,13
RAWALPINDI,RAWALPINDI,DISTRICT,15 - 19,AFGHANI,7178,2092,5086,3448,988,2460,3730,1104,2626,,,
RAWALPINDI,RAWALPINDI,DISTRICT,15 - 19,BENGALI,5,,5,2,,2,3,,3,,,
RAWALPINDI,RAWALPINDI,DISTRICT,15 - 19,CHINESE,4,,4,2,,2,2,,2,,,
RAWALPINDI,RAWALPINDI,DISTRICT,15 - 19,OTHERS,472,129,343,217,63,154,255,66,189,,,
RAWALPINDI,RAWALPINDI,DISTRICT,15 - 19,PAKISTANI,565813,172351,393462,281154,88181,192973,284591,84166,200425,68,4,64
RAWALPINDI,RAWALPINDI,DISTRICT,20 - 24,AFGHANI,5905,1684,4221,2798,788,2010,3107,896,2211,,,
RAWALPINDI,RAWALPINDI,DISTRICT,20 - 24,BENGALI,6,1,5,3,1,2,3,,3,,,
RAWALPINDI,RAWALPINDI,DISTRICT,20 - 24,CHINESE,8,1,7,2,,2,6,1,5,,,
RAWALPINDI,RAWALPINDI,DISTRICT,20 - 24,OTHERS,582,200,382,279,90,189,301,110,191,2,,2
RAWALPINDI,RAWALPINDI,DISTRICT,20 - 24,PAKISTANI,524588,156851,367737,260766,81268,179498,263625,75578,188047,197,5,192
RAWALPINDI,RAWALPINDI,DISTRICT,25 - 29,AFGHANI,5130,1423,3707,2531,693,1838,2597,730,1867,2,,2
RAWALPINDI,RAWALPINDI,DISTRICT,25 - 29,BENGALI,12,2,10,7,2,5,5,,5,,,
RAWALPINDI,RAWALPINDI,DISTRICT,25 - 29,CHINESE,14,2,12,4,1,3,10,1,9,,,
RAWALPINDI,RAWALPINDI,DISTRICT,25 - 29,OTHERS,611,198,413,346,135,211,264,63,201,1,,1
RAWALPINDI,RAWALPINDI,DISTRICT,25 - 29,PAKISTANI,488929,147545,341384,244107,77402,166705,244549,70140,174409,273,3,270
RAWALPINDI,RAWALPINDI,DISTRICT,30 - 34,AFGHANI,3802,1075,2727,1840,540,1300,1962,535,1427,,,
RAWALPINDI,RAWALPINDI,DISTRICT,30 - 34,BENGALI,5,,5,2,,2,3,,3,,,
RAWALPINDI,RAWALPINDI,DISTRICT,30 - 34,CHINESE,11,,11,5,,5,6,,6,,,
RAWALPINDI,RAWALPINDI,DISTRICT,30 - 34,OTHERS,574,220,354,342,143,199,232,77,155,,,
RAWALPINDI,RAWALPINDI,DISTRICT,30 - 34,PAKISTANI,447490,139580,307910,229425,74439,154986,217828,65134,152694,237,7,230
RAWALPINDI,RAWALPINDI,DISTRICT,35 - 39,AFGHANI,3160,855,2305,1457,399,1058,1703,456,1247,,,
RAWALPINDI,RAWALPINDI,DISTRICT,35 - 39,BENGALI,6,,6,,,,6,,6,,,
RAWALPINDI,RAWALPINDI,DISTRICT,35 - 39,CHINESE,4,,4,1,,1,3,,3,,,
RAWALPINDI,RAWALPINDI,DISTRICT,35 - 39,OTHERS,589,267,322,319,151,168,269,116,153,1,,1
RAWALPINDI,RAWALPINDI,DISTRICT,35 - 39,PAKISTANI,432188,132920,299268,211637,67705,143932,220286,65210,155076,265,5,260
RAWALPINDI,RAWALPINDI,DISTRICT,40 - 44,AFGHANI,2497,699,1798,1151,321,830,1345,378,967,1,,1
RAWALPINDI,RAWALPINDI,DISTRICT,40 - 44,BENGALI,5,,5,3,,3,2,,2,,,
RAWALPINDI,RAWALPINDI,DISTRICT,40 - 44,CHINESE,10,,10,5,,5,5,,5,,,
RAWALPINDI,RAWALPINDI,DISTRICT,40 - 44,OTHERS,439,183,256,246,117,129,192,66,126,1,,1
RAWALPINDI,RAWALPINDI,DISTRICT,40 - 44,PAKISTANI,363449,112412,251037,176225,56525,119700,187099,55883,131216,125,4,121
RAWALPINDI,RAWALPINDI,DISTRICT,45 - 49,AFGHANI,1926,577,1349,855,245,610,1071,332,739,,,
RAWALPINDI,RAWALPINDI,DISTRICT,45 - 49,BENGALI,3,,3,2,,2,1,,1,,,
RAWALPINDI,RAWALPINDI,DISTRICT,45 - 49,CHINESE,6,,6,4,,4,2,,2,,,
RAWALPINDI,RAWALPINDI,DISTRICT,45 - 49,OTHERS,398,174,224,209,101,108,189,73,116,,,
RAWALPINDI,RAWALPINDI,DISTRICT,45 - 49,PAKISTANI,299754,92633,207121,140285,45392,94893,159404,47239,112165,65,2,63
RAWALPINDI,RAWALPINDI,DISTRICT,50 - 54,AFGHANI,1454,365,1089,653,155,498,801,210,591,,,
RAWALPINDI,RAWALPINDI,DISTRICT,50 - 54,BENGALI,1,,1,1,,1,,,,,,
RAWALPINDI,RAWALPINDI,DISTRICT,50 - 54,CHINESE,8,,8,1,,1,7,,7,,,
RAWALPINDI,RAWALPINDI,DISTRICT,50 - 54,OTHERS,353,154,199,165,85,80,188,69,119,,,
RAWALPINDI,RAWALPINDI,DISTRICT,50 - 54,PAKISTANI,240531,78162,162369,113062,38975,74087,127418,39184,88234,51,3,48
RAWALPINDI,RAWALPINDI,DISTRICT,55 - 59,AFGHANI,1073,296,777,509,151,358,564,145,419,,,
