name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
BAHAWALPUR,BAHAWALPUR,DISTRICT,Hearing,5 - 9,1690,1166,524
BAHAWALPUR,BAHAWALPUR,DISTRICT,Hearing,>18,65342,41459,23883
BAHAWALPUR,BAHAWALPUR,DISTRICT,Hearing,>60,33270,21112,12158
BAHAWALPUR,BAHAWALPUR,DISTRICT,Memorization/ Focus,0 - 4,790,555,235
BAHAWALPUR,BAHAWALPUR,DISTRICT,Memorization/ Focus,10 - 12,1466,978,488
BAHAWALPUR,BAHAWALPUR,DISTRICT,Memorization/ Focus,13 - 14,1037,660,377
BAHAWALPUR,BAHAWALPUR,DISTRICT,Memorization/ Focus,15 - 24,4072,2542,1530
BAHAWALPUR,BAHAWALPUR,DISTRICT,Memorization/ Focus,15 - 49,14157,9324,4833
BAHAWALPUR,BAHAWALPUR,DISTRICT,Memorization/ Focus,25 - 40,4379,2944,1435
BAHAWALPUR,BAHAWALPUR,DISTRICT,Memorization/ Focus,41 - 60,19402,12900,6502
BAHAWALPUR,BAHAWALPUR,DISTRICT,Memorization/ Focus,5 - 16,5487,3613,1874
BAHAWALPUR,BAHAWALPUR,DISTRICT,Memorization/ Focus,5 - 9,1984,1345,639
BAHAWALPUR,BAHAWALPUR,DISTRICT,Memorization/ Focus,>18,49932,32513,17419
BAHAWALPUR,BAHAWALPUR,DISTRICT,Memorization/ Focus,>60,23952,15325,8627
BAHAWALPUR,BAHAWALPUR,DISTRICT,Population,0 - 4,648391,425688,222703
BAHAWALPUR,BAHAWALPUR,DISTRICT,Population,10 - 12,319578,204300,115278
BAHAWALPUR,BAHAWALPUR,DISTRICT,Population,13 - 14,192733,119185,73548
BAHAWALPUR,BAHAWALPUR,DISTRICT,Population,15 - 24,771809,460551,311258
BAHAWALPUR,BAHAWALPUR,DISTRICT,Population,15 - 49,2012350,1212500,799850
BAHAWALPUR,BAHAWALPUR,DISTRICT,Population,25 - 40,881966,530290,351676
BAHAWALPUR,BAHAWALPUR,DISTRICT,Population,41 - 60,643828,395308,248520
BAHAWALPUR,BAHAWALPUR,DISTRICT,Population,5 - 16,1268396,815046,453350
BAHAWALPUR,BAHAWALPUR,DISTRICT,Population,5 - 9,583010,384838,198172
BAHAWALPUR,BAHAWALPUR,DISTRICT,Population,>18,2184359,1321973,862386
BAHAWALPUR,BAHAWALPUR,DISTRICT,Population,>60,223142,142327,80815
BAHAWALPUR,BAHAWALPUR,DISTRICT,Seeing,0 - 4,679,501,178
BAHAWALPUR,BAHAWALPUR,DISTRICT,Seeing,10 - 12,1069,695,374
BAHAWALPUR,BAHAWALPUR,DISTRICT,Seeing,13 - 14,727,459,268
BAHAWALPUR,BAHAWALPUR,DISTRICT,Seeing,15 - 24,2988,1771,1217
BAHAWALPUR,BAHAWALPUR,DISTRICT,Seeing,15 - 49,13961,8991,4970
BAHAWALPUR,BAHAWALPUR,DISTRICT,Seeing,25 - 40,3523,2334,1189
BAHAWALPUR,BAHAWALPUR,DISTRICT,Seeing,41 - 60,22618,14315,8303
BAHAWALPUR,BAHAWALPUR,DISTRICT,Seeing,5 - 16,3945,2532,1413
BAHAWALPUR,BAHAWALPUR,DISTRICT,Seeing,5 - 9,1432,967,465
BAHAWALPUR,BAHAWALPUR,DISTRICT,Seeing,>18,59220,37749,21471
BAHAWALPUR,BAHAWALPUR,DISTRICT,Seeing,>60,31419,20110,11309
