name_admin_unit,part_of_district,admin_unit,vars,all_sexes_overall,male_overall,female_overall,tgend_overall,all_sexes_rural,male_rural,female_rural,tgend_rural,all_sexes_urban,male_urban,female_urban,tgend_urban
BHAKKAR,BHAKKAR,TEHSIL,Literate >=10,327403,194426,132966,11,242583,147393,95182,8,84820,47033,37784,3
BHAKKAR,BHAKKAR,TEHSIL,Literate %,58.56,67.54000000000001,49.03,29.73,54.4,64.2,44,47.06,74.93000000000001,80.7,68.81,15
BHAKKAR,BHAKKAR,TEHSIL,Ever Attended,397660,231935,165713,12,300270,178752,121508,10,97390,53183,44205,2
BHAKKAR,BHAKKAR,TEHSIL,Primary Completed,63408,33977,29429,2,51852,28037,23813,2,11556,5940,5616,
BHAKKAR,BHAKKAR,TEHSIL,Enrolment Primary,101948,53846,48102,,83547,44669,38878,,18401,9177,9224,
BHAKKAR,BHAKKAR,TEHSIL,Enrolment Middle,39266,21061,18204,1,30608,16692,13915,1,8658,4369,4289,
BHAKKAR,BHAKKAR,TEHSIL,Enrolment Matric,21929,12469,9459,1,16246,9494,6751,1,5683,2975,2708,
BHAKKAR,BHAKKAR,TEHSIL,Enrolment Intermidiate,12270,6885,5384,1,8467,4940,3526,1,3803,1945,1858,
BHAKKAR,BHAKKAR,TEHSIL,Enrolment Graduation above,12238,6218,6018,2,7355,4012,3341,2,4883,2206,2677,
BHAKKAR,BHAKKAR,TEHSIL,Never to School (all),261846,107994,153827,25,228367,93868,134492,7,33479,14126,19335,18
BHAKKAR,BHAKKAR,TEHSIL,Drop Out (5 - 16),20557,10682,9875,,18066,9231,8835,,2491,1451,1040,
BHAKKAR,BHAKKAR,TEHSIL,Never to School (5-16),40225,18904,21319,2,35333,15805,19526,2,4892,3099,1793,
BHAKKAR,BHAKKAR,TEHSIL,Out of School Children (5-16),60782,29586,31194,2,53399,25036,28361,2,7383,4550,2833,
DARYA KHAN,BHAKKAR,TEHSIL,Population >=5,349024,179938,169061,25,270276,139434,130835,7,78748,40504,38226,18
DARYA KHAN,BHAKKAR,TEHSIL,Population >=10,295770,152386,143359,25,228202,117629,110566,7,67568,34757,32793,18
DARYA KHAN,BHAKKAR,TEHSIL,Literate >=10,151121,94753,56361,7,106281,69168,37112,1,44840,25585,19249,6
DARYA KHAN,BHAKKAR,TEHSIL,Literate %,51.09,62.18,39.31,28,46.57,58.8,33.57,14.29,66.36,73.61,58.7,33.33
DARYA KHAN,BHAKKAR,TEHSIL,Ever Attended,191546,116231,75309,6,137290,85949,51340,1,54256,30282,23969,5
DARYA KHAN,BHAKKAR,TEHSIL,Primary Completed,31813,18478,13335,,23765,13922,9843,,8048,4556,3492,
DARYA KHAN,BHAKKAR,TEHSIL,Enrolment Primary,52818,28291,24527,,40444,22001,18443,,12374,6290,6084,
DARYA KHAN,BHAKKAR,TEHSIL,Enrolment Middle,18593,10231,8362,,13639,7826,5813,,4954,2405,2549,
DARYA KHAN,BHAKKAR,TEHSIL,Enrolment Matric,10008,5905,4103,,7116,4424,2692,,2892,1481,1411,
DARYA KHAN,BHAKKAR,TEHSIL,Enrolment Intermidiate,4820,2764,2056,,3214,1984,1230,,1606,780,826,
DARYA KHAN,BHAKKAR,TEHSIL,Enrolment Graduation above,4558,2388,2170,,2744,1557,1187,,1814,831,983,
DARYA KHAN,BHAKKAR,TEHSIL,Never to School (all),157478,63707,93752,19,132986,53485,79495,6,24492,10222,14257,13
DARYA KHAN,BHAKKAR,TEHSIL,Drop Out (5 - 16),10926,5893,5032,1,8814,4554,4260,,2112,1339,772,1
DARYA KHAN,BHAKKAR,TEHSIL,Never to School (5-16),24016,10737,13278,1,21368,9153,12214,1,2648,1584,1064,
DARYA KHAN,BHAKKAR,TEHSIL,Out of School Children (5-16),34942,16630,18310,2,30182,13707,16474,1,4760,2923,1836,1
KALUR KOT,BHAKKAR,TEHSIL,Population >=5,337528,173097,164422,9,291429,149487,141934,8,46099,23610,22488,1
KALUR KOT,BHAKKAR,TEHSIL,Population >=10,286139,146681,139449,9,246427,126270,120149,8,39712,20411,19300,1
KALUR KOT,BHAKKAR,TEHSIL,Literate >=10,158621,101470,57150,1,129324,84944,44379,1,29297,16526,12771,
KALUR KOT,BHAKKAR,TEHSIL,Literate %,55.43,69.18000000000001,40.98,11.11,52.48,67.27,36.94,12.5,73.77,80.97,66.17,
KALUR KOT,BHAKKAR,TEHSIL,Ever Attended,194488,121165,73322,1,159836,102004,57831,1,34652,19161,15491,
KALUR KOT,BHAKKAR,TEHSIL,Primary Completed,32843,19406,13437,,28072,16937,11135,,4771,2469,2302,
KALUR KOT,BHAKKAR,TEHSIL,Enrolment Primary,50366,27242,23124,,43437,23730,19707,,6929,3512,3417,
KALUR KOT,BHAKKAR,TEHSIL,Enrolment Middle,19384,11014,8370,,16328,9487,6841,,3056,1527,1529,
KALUR KOT,BHAKKAR,TEHSIL,Enrolment Matric,10064,6141,3923,,8245,5217,3028,,1819,924,895,
KALUR KOT,BHAKKAR,TEHSIL,Enrolment Intermidiate,4945,2919,2026,,3618,2272,1346,,1327,647,680,
KALUR KOT,BHAKKAR,TEHSIL,Enrolment Graduation above,4095,2076,2019,,2857,1595,1262,,1238,481,757,
KALUR KOT,BHAKKAR,TEHSIL,Never to School (all),143040,51932,91100,8,131593,47483,84103,7,11447,4449,6997,1
KALUR KOT,BHAKKAR,TEHSIL,Drop Out (5 - 16),10490,5811,4679,,9326,5069,4257,,1164,742,422,
KALUR KOT,BHAKKAR,TEHSIL,Never to School (5-16),22571,8915,13655,1,21132,8046,13085,1,1439,869,570,
KALUR KOT,BHAKKAR,TEHSIL,Out of School Children (5-16),33061,14726,18334,1,30458,13115,17342,1,2603,1611,992,
MANKERA,BHAKKAR,TEHSIL,Population >=5,260830,134623,126201,6,224098,115502,108592,4,36732,19121,17609,2
MANKERA,BHAKKAR,TEHSIL,Population >=10,222026,114543,107477,6,190256,98076,92176,4,31770,16467,15301,2
MANKERA,BHAKKAR,TEHSIL,Literate >=10,121741,78008,43730,3,99913,64836,35075,2,21828,13172,8655,1
MANKERA,BHAKKAR,TEHSIL,Literate %,54.83,68.09999999999999,40.69,50,52.52,66.11,38.05,50,68.70999999999999,79.98999999999999,56.56,50
MANKERA,BHAKKAR,TEHSIL,Ever Attended,145261,91135,54124,2,119296,75730,43564,2,25965,15405,10560,
MANKERA,BHAKKAR,TEHSIL,Primary Completed,25326,14133,11193,,20918,11594,9324,,4408,2539,1869,
MANKERA,BHAKKAR,TEHSIL,Enrolment Primary,38770,21022,17748,,33031,17921,15110,,5739,3101,2638,
MANKERA,BHAKKAR,TEHSIL,Enrolment Middle,13927,8206,5720,1,11568,6962,4605,1,2359,1244,1115,
MANKERA,BHAKKAR,TEHSIL,Enrolment Matric,6655,4104,2551,,5303,3354,1949,,1352,750,602,
MANKERA,BHAKKAR,TEHSIL,Enrolment Intermidiate,3514,2175,1339,,2711,1752,959,,803,423,380,
MANKERA,BHAKKAR,TEHSIL,Enrolment Graduation above,3138,1936,1202,,2398,1575,823,,740,361,379,
MANKERA,BHAKKAR,TEHSIL,Never to School (all),115569,43488,72077,4,104802,39772,65028,2,10767,3716,7049,2
MANKERA,BHAKKAR,TEHSIL,Drop Out (5 - 16),8114,3863,4251,,7169,3310,3859,,945,553,392,
MANKERA,BHAKKAR,TEHSIL,Never to School (5-16),17453,7104,10349,,16364,6560,9804,,1089,544,545,
MANKERA,BHAKKAR,TEHSIL,Out of School Children (5-16),25567,10967,14600,,23533,9870,13663,,2034,1097,937,
CHAKWAL,CHAKWAL,DISTRICT,Population >=5,1508682,752385,756208,89,1132623,562234,570374,15,376059,190151,185834,74
CHAKWAL,CHAKWAL,DISTRICT,Population >=10,1333288,663978,669221,89,1003541,497029,506497,15,329747,166949,162724,74
CHAKWAL,CHAKWAL,DISTRICT,Literate >=10,1037126,571819,465260,47,771903,428840,343053,10,265223,142979,122207,37
CHAKWAL,CHAKWAL,DISTRICT,Literate %,77.79000000000001,86.12,69.52,52.81,76.92,86.28,67.73,66.67,80.43000000000001,85.64,75.09999999999999,50
CHAKWAL,CHAKWAL,DISTRICT,Ever Attended,1182981,648833,534112,36,880427,487415,393005,7,302554,161418,141107,29
CHAKWAL,CHAKWAL,DISTRICT,Primary Completed,154910,68352,86548,10,121857,52292,69565,,33053,16060,16983,10
CHAKWAL,CHAKWAL,DISTRICT,Enrolment Primary,193050,100092,92958,,143690,75422,68268,,49360,24670,24690,
CHAKWAL,CHAKWAL,DISTRICT,Enrolment Middle,92698,48873,43825,,69190,36420,32770,,23508,12453,11055,
CHAKWAL,CHAKWAL,DISTRICT,Enrolment Matric,58681,31469,27211,1,42614,22787,19826,1,16067,8682,7385,
CHAKWAL,CHAKWAL,DISTRICT,Enrolment Intermidiate,32851,16693,16156,2,22368,11212,11155,1,10483,5481,5001,1
CHAKWAL,CHAKWAL,DISTRICT,Enrolment Graduation above,24187,8866,15320,1,14882,5057,9825,,9305,3809,5495,1
CHAKWAL,CHAKWAL,DISTRICT,Never to School (all),325701,103552,222096,53,252196,74819,177369,8,73505,28733,44727,45
CHAKWAL,CHAKWAL,DISTRICT,Drop Out (5 - 16),34398,17825,16565,8,25435,12781,12654,,8963,5044,3911,8
CHAKWAL,CHAKWAL,DISTRICT,Never to School (5-16),26389,11403,14985,1,16136,5916,10220,,10253,5487,4765,1
CHAKWAL,CHAKWAL,DISTRICT,Out of School Children (5-16),60787,29228,31550,9,41571,18697,22874,,19216,10531,8676,9
CHAKWAL,CHAKWAL,TEHSIL,Population >=5,662281,325921,336300,60,453669,221789,231867,13,208612,104132,104433,47
CHAKWAL,CHAKWAL,TEHSIL,Population >=10,584433,286749,297624,60,402071,195650,206408,13,182362,91099,91216,47
CHAKWAL,CHAKWAL,TEHSIL,Literate >=10,465378,246353,218992,33,318920,169483,149428,9,146458,76870,69564,24
CHAKWAL,CHAKWAL,TEHSIL,Literate %,79.63,85.91,73.58,55,79.31999999999999,86.63,72.39,69.23,80.31,84.38,76.26000000000001,51.06
CHAKWAL,CHAKWAL,TEHSIL,Ever Attended,531296,280355,250916,25,364269,193514,170749,6,167027,86841,80167,19
CHAKWAL,CHAKWAL,TEHSIL,Primary Completed,66950,28795,38149,6,49151,20393,28758,,17799,8402,9391,6
CHAKWAL,CHAKWAL,TEHSIL,Enrolment Primary,85306,43904,41402,,57783,30316,27467,,27523,13588,13935,
CHAKWAL,CHAKWAL,TEHSIL,Enrolment Middle,41259,21610,19649,,28018,14597,13421,,13241,7013,6228,
CHAKWAL,CHAKWAL,TEHSIL,Enrolment Matric,26498,13842,12655,1,17721,9272,8448,1,8777,4570,4207,
CHAKWAL,CHAKWAL,TEHSIL,Enrolment Intermidiate,14969,7416,7552,1,9563,4701,4861,1,5406,2715,2691,
CHAKWAL,CHAKWAL,TEHSIL,Enrolment Graduation above,12785,4637,8148,,7021,2310,4711,,5764,2327,3437,
CHAKWAL,CHAKWAL,TEHSIL,Never to School (all),130985,45566,85384,35,89400,28275,61118,7,41585,17291,24266,28
CHAKWAL,CHAKWAL,TEHSIL,Drop Out (5 - 16),15191,8187,6996,8,9987,5297,4690,,5204,2890,2306,8
CHAKWAL,CHAKWAL,TEHSIL,Never to School (5-16),12482,5796,6685,1,5696,2129,3567,,6786,3667,3118,1
CHAKWAL,CHAKWAL,TEHSIL,Out of School Children (5-16),27673,13983,13681,9,15683,7426,8257,,11990,6557,5424,9
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,Population >=5,141639,71901,69722,16,106470,53836,52634,,35169,18065,17088,16
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,Population >=10,124385,63364,61005,16,94106,47722,46384,,30279,15642,14621,16
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,Literate >=10,98613,54629,43973,11,75243,41344,33899,,23370,13285,10074,11
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,Literate %,79.28,86.20999999999999,72.08,68.75,79.95999999999999,86.64,73.08,,77.18000000000001,84.93000000000001,68.90000000000001,68.75
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,Ever Attended,113587,62334,51245,8,86081,47036,39045,,27506,15298,12200,8
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,Primary Completed,15567,6902,8661,4,12330,5273,7057,,3237,1629,1604,4
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,Enrolment Primary,19582,10059,9523,,14232,7385,6847,,5350,2674,2676,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,Enrolment Middle,8832,4569,4263,,6665,3415,3250,,2167,1154,1013,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,Enrolment Matric,5797,3180,2617,,4087,2168,1919,,1710,1012,698,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,Enrolment Intermidiate,3076,1625,1451,,2103,1018,1085,,973,607,366,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,Enrolment Graduation above,1881,617,1264,,1304,407,897,,577,210,367,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,Never to School (all),28052,9567,18477,8,20389,6800,13589,,7663,2767,4888,8
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,Drop Out (5 - 16),2758,1394,1364,,2068,1035,1033,,690,359,331,
