district,sex_age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
LOWER CHITRAL,39,3499,1801,1698,,2739,1403,1336,,760,398,362,
LOWER CHITRAL,40,2749,1517,1232,,2167,1194,973,,582,323,259,
LOWER CHITRAL,41,3283,1720,1563,,2649,1403,1246,,634,317,317,
LOWER CHITRAL,42,3259,1730,1529,,2637,1399,1238,,622,331,291,
LOWER CHITRAL,43,3403,1621,1782,,2704,1258,1446,,699,363,336,
LOWER CHITRAL,44,2847,1494,1353,,2214,1146,1068,,633,348,285,
LOWER CHITRAL,45,2118,1188,930,,1648,908,740,,470,280,190,
LOWER CHITRAL,46,2283,1247,1036,,1776,968,808,,507,279,228,
LOWER CHITRAL,47,2535,1260,1275,,2004,960,1044,,531,300,231,
LOWER CHITRAL,48,2487,1259,1228,,2057,1032,1025,,430,227,203,
LOWER CHITRAL,49,2263,1194,1069,,1791,930,861,,472,264,208,
LOWER CHITRAL,50,1985,1119,866,,1580,897,683,,405,222,183,
LOWER CHITRAL,51,2112,1067,1045,,1665,846,819,,447,221,226,
LOWER CHITRAL,52,2609,1374,1235,,2199,1123,1076,,410,251,159,
LOWER CHITRAL,53,2575,1210,1365,,2147,1012,1135,,428,198,230,
LOWER CHITRAL,54,2271,1169,1102,,1840,948,892,,431,221,210,
LOWER CHITRAL,55,1710,966,744,,1384,768,616,,326,198,128,
LOWER CHITRAL,56,1963,1099,864,,1521,852,669,,442,247,195,
LOWER CHITRAL,57,1895,1072,823,,1517,867,650,,378,205,173,
LOWER CHITRAL,58,1704,972,732,,1359,783,576,,345,189,156,
LOWER CHITRAL,59,1601,950,651,,1302,783,519,,299,167,132,
LOWER CHITRAL,60,1528,890,638,,1249,732,517,,279,158,121,
LOWER CHITRAL,61,1337,824,513,,1065,669,396,,272,155,117,
LOWER CHITRAL,62,1388,776,612,,1165,637,528,,223,139,84,
LOWER CHITRAL,63,1431,739,692,,1141,570,571,,290,169,121,
LOWER CHITRAL,64,1241,637,604,,992,502,490,,249,135,114,
LOWER CHITRAL,65,1219,626,593,,972,491,481,,247,135,112,
LOWER CHITRAL,66,1284,635,649,,1003,498,505,,281,137,144,
LOWER CHITRAL,67,1351,657,694,,1105,523,582,,246,134,112,
LOWER CHITRAL,68,1167,620,547,,955,510,445,,212,110,102,
LOWER CHITRAL,69,956,507,449,,753,399,354,,203,108,95,
LOWER CHITRAL,70,1086,591,495,,905,485,420,,181,106,75,
LOWER CHITRAL,71,1014,540,474,,842,438,404,,172,102,70,
LOWER CHITRAL,72,1190,603,587,,1003,504,499,,187,99,88,
LOWER CHITRAL,73,1071,575,496,,873,471,402,,198,104,94,
LOWER CHITRAL,74,734,421,313,,603,342,261,,131,79,52,
LOWER CHITRAL,75 & ABOVE,5268,3002,2266,,4488,2555,1933,,780,447,333,
LOWER DIR,ALL AGES,1648620,812802,835791,27,1600760,788383,812351,26,47860,24419,23440,1
LOWER DIR,BELOW 1,35125,18032,17093,,34161,17541,16620,,964,491,473,
LOWER DIR,01,52972,27162,25810,,51682,26498,25184,,1290,664,626,
LOWER DIR,02,59295,30604,28691,,57802,29812,27990,,1493,792,701,
LOWER DIR,03,66257,33990,32267,,64634,33161,31473,,1623,829,794,
LOWER DIR,04,70913,36658,34255,,69201,35788,33413,,1712,870,842,
LOWER DIR,05,54847,28231,26616,,53396,27472,25924,,1451,759,692,
LOWER DIR,06,54065,27673,26392,,52504,26868,25636,,1561,805,756,
LOWER DIR,07,51846,26389,25457,,50286,25591,24695,,1560,798,762,
LOWER DIR,08,49779,25355,24424,,48405,24640,23765,,1374,715,659,
LOWER DIR,09,46975,24507,22468,,45632,23836,21796,,1343,671,672,
LOWER DIR,10,44247,23079,21168,,43037,22440,20597,,1210,639,571,
LOWER DIR,11,43846,23084,20762,,42634,22444,20190,,1212,640,572,
LOWER DIR,12,43405,22891,20514,,42133,22217,19916,,1272,674,598,
LOWER DIR,13,40426,21245,19181,,39195,20603,18592,,1231,642,589,
LOWER DIR,14,42074,21445,20624,5,40848,20807,20036,5,1226,638,588,
LOWER DIR,15,38795,20209,18585,1,37696,19638,18057,1,1099,571,528,
LOWER DIR,16,38489,19726,18759,4,37346,19130,18213,3,1143,596,546,1
LOWER DIR,17,33754,17047,16707,,32805,16564,16241,,949,483,466,
LOWER DIR,18,36622,18042,18576,4,35515,17451,18060,4,1107,591,516,
LOWER DIR,19,31602,15388,16214,,30613,14910,15703,,989,478,511,
LOWER DIR,20,33737,15824,17911,2,32829,15397,17430,2,908,427,481,
LOWER DIR,21,28450,13620,14828,2,27561,13186,14373,2,889,434,455,
LOWER DIR,22,31635,14758,16875,2,30674,14337,16335,2,961,421,540,
LOWER DIR,23,25703,12016,13686,1,24906,11645,13260,1,797,371,426,
LOWER DIR,24,26143,12078,14065,,25331,11715,13616,,812,363,449,
LOWER DIR,25,26245,11516,14728,1,25503,11179,14323,1,742,337,405,
LOWER DIR,26,25001,10629,14372,,24171,10235,13936,,830,394,436,
LOWER DIR,27,21086,8731,12355,,20388,8414,11974,,698,317,381,
LOWER DIR,28,22419,9879,12540,,21647,9518,12129,,772,361,411,
LOWER DIR,29,19570,8840,10730,,18872,8490,10382,,698,350,348,
LOWER DIR,30,21125,9371,11753,1,20478,9063,11414,1,647,308,339,
LOWER DIR,31,18031,7949,10082,,17439,7642,9797,,592,307,285,
LOWER DIR,32,18797,8221,10576,,18145,7912,10233,,652,309,343,
LOWER DIR,33,17546,7570,9976,,16970,7289,9681,,576,281,295,
LOWER DIR,34,16943,7164,9779,,16391,6896,9495,,552,268,284,
LOWER DIR,35,18055,7826,10228,1,17479,7544,9934,1,576,282,294,
LOWER DIR,36,16563,7537,9026,,16026,7271,8755,,537,266,271,
LOWER DIR,37,16194,7216,8978,,15674,6949,8725,,520,267,253,
LOWER DIR,38,16402,7633,8769,,15928,7382,8546,,474,251,223,
LOWER DIR,39,14415,6411,8004,,13945,6174,7771,,470,237,233,
LOWER DIR,40,15160,6629,8531,,14695,6399,8296,,465,230,235,
LOWER DIR,41,12613,5561,7052,,12209,5353,6856,,404,208,196,
LOWER DIR,42,13328,5962,7365,1,12856,5706,7149,1,472,256,216,
LOWER DIR,43,12954,5661,7293,,12585,5464,7121,,369,197,172,
LOWER DIR,44,12270,5685,6584,1,11867,5478,6388,1,403,207,196,
LOWER DIR,45,12266,5634,6632,,11900,5447,6453,,366,187,179,
LOWER DIR,46,10739,5069,5670,,10396,4892,5504,,343,177,166,
LOWER DIR,47,10162,4709,5453,,9841,4532,5309,,321,177,144,
LOWER DIR,48,10324,4805,5519,,10009,4625,5384,,315,180,135,
LOWER DIR,49,9131,4327,4804,,8826,4160,4666,,305,167,138,
LOWER DIR,50,10751,4897,5853,1,10451,4757,5693,1,300,140,160,
LOWER DIR,51,7930,3698,4232,,7689,3582,4107,,241,116,125,
LOWER DIR,52,8407,4191,4216,,8110,4032,4078,,297,159,138,
LOWER DIR,53,8321,4036,4285,,8066,3891,4175,,255,145,110,
LOWER DIR,54,8030,3986,4044,,7776,3850,3926,,254,136,118,
LOWER DIR,55,8350,4043,4307,,8105,3909,4196,,245,134,111,
LOWER DIR,56,6809,3373,3436,,6596,3254,3342,,213,119,94,
LOWER DIR,57,5891,3035,2856,,5700,2932,2768,,191,103,88,
LOWER DIR,58,5907,3008,2899,,5753,2942,2811,,154,66,88,
LOWER DIR,59,5196,2568,2628,,5029,2472,2557,,167,96,71,
LOWER DIR,60,8232,4238,3994,,8018,4119,3899,,214,119,95,
LOWER DIR,61,5285,2866,2419,,5114,2762,2352,,171,104,67,
LOWER DIR,62,5261,2753,2508,,5088,2654,2434,,173,99,74,
LOWER DIR,63,4999,2610,2389,,4871,2525,2346,,128,85,43,
LOWER DIR,64,5412,2740,2672,,5257,2651,2606,,155,89,66,
LOWER DIR,65,6203,3395,2808,,6036,3303,2733,,167,92,75,
LOWER DIR,66,4652,2506,2146,,4516,2425,2091,,136,81,55,
LOWER DIR,67,3887,2138,1749,,3771,2062,1709,,116,76,40,
LOWER DIR,68,3550,1969,1581,,3452,1907,1545,,98,62,36,
LOWER DIR,69,3225,1655,1570,,3126,1603,1523,,99,52,47,
LOWER DIR,70,5493,2978,2515,,5379,2917,2462,,114,61,53,
LOWER DIR,71,3421,1951,1470,,3320,1892,1428,,101,59,42,
LOWER DIR,72,2789,1681,1108,,2719,1642,1077,,70,39,31,
LOWER DIR,73,2517,1503,1014,,2460,1467,993,,57,36,21,
LOWER DIR,74,2459,1323,1136,,2404,1292,1112,,55,31,24,
LOWER DIR,75 & ABOVE,17302,10073,7229,,16888,9836,7052,,414,237,177,
LOWER KOHISTAN,ALL AGES,303305,156032,147262,11,303305,156032,147262,11,,,,
LOWER KOHISTAN,BELOW 1,10986,4790,6196,,10986,4790,6196,,,,,
LOWER KOHISTAN,01,14917,7419,7498,,14917,7419,7498,,,,,
LOWER KOHISTAN,02,18354,9311,9043,,18354,9311,9043,,,,,
LOWER KOHISTAN,03,16576,9370,7206,,16576,9370,7206,,,,,
LOWER KOHISTAN,04,17963,10089,7874,,17963,10089,7874,,,,,
LOWER KOHISTAN,05,11513,4355,7158,,11513,4355,7158,,,,,
LOWER KOHISTAN,06,13233,6942,6291,,13233,6942,6291,,,,,
LOWER KOHISTAN,07,9883,5673,4210,,9883,5673,4210,,,,,
LOWER KOHISTAN,08,12119,6973,5146,,12119,6973,5146,,,,,
LOWER KOHISTAN,09,10179,5676,4503,,10179,5676,4503,,,,,
LOWER KOHISTAN,10,11025,4257,6768,,11025,4257,6768,,,,,
LOWER KOHISTAN,11,8780,4855,3925,,8780,4855,3925,,,,,
LOWER KOHISTAN,12,8559,4884,3675,,8559,4884,3675,,,,,
LOWER KOHISTAN,13,7388,4261,3127,,7388,4261,3127,,,,,
LOWER KOHISTAN,14,7293,4290,2999,4,7293,4290,2999,4,,,,
LOWER KOHISTAN,15,7270,2989,4281,,7270,2989,4281,,,,,
LOWER KOHISTAN,16,6855,3908,2947,,6855,3908,2947,,,,,
LOWER KOHISTAN,17,8264,4563,3700,1,8264,4563,3700,1,,,,
LOWER KOHISTAN,18,5880,3246,2634,,5880,3246,2634,,,,,
LOWER KOHISTAN,19,5236,2696,2538,2,5236,2696,2538,2,,,,
LOWER KOHISTAN,20,4762,2537,2225,,4762,2537,2225,,,,,
LOWER KOHISTAN,21,4361,2072,2289,,4361,2072,2289,,,,,
LOWER KOHISTAN,22,3997,1912,2084,1,3997,1912,2084,1,,,,
LOWER KOHISTAN,23,4177,1945,2231,1,4177,1945,2231,1,,,,
LOWER KOHISTAN,24,3697,1762,1935,,3697,1762,1935,,,,,
LOWER KOHISTAN,25,3970,2126,1843,1,3970,2126,1843,1,,,,
LOWER KOHISTAN,26,3557,1795,1762,,3557,1795,1762,,,,,
LOWER KOHISTAN,27,2743,1283,1459,1,2743,1283,1459,1,,,,
LOWER KOHISTAN,28,3202,1489,1713,,3202,1489,1713,,,,,
LOWER KOHISTAN,29,2884,1361,1523,,2884,1361,1523,,,,,
LOWER KOHISTAN,30,3192,1586,1606,,3192,1586,1606,,,,,
LOWER KOHISTAN,31,2541,1204,1337,,2541,1204,1337,,,,,
LOWER KOHISTAN,32,2372,1170,1202,,2372,1170,1202,,,,,
LOWER KOHISTAN,33,2445,1132,1313,,2445,1132,1313,,,,,
LOWER KOHISTAN,34,2124,855,1269,,2124,855,1269,,,,,
LOWER KOHISTAN,35,2514,1329,1185,,2514,1329,1185,,,,,
LOWER KOHISTAN,36,2371,1237,1134,,2371,1237,1134,,,,,
LOWER KOHISTAN,37,1854,895,959,,1854,895,959,,,,,
LOWER KOHISTAN,38,2320,1078,1242,,2320,1078,1242,,,,,
LOWER KOHISTAN,39,2025,944,1081,,2025,944,1081,,,,,
LOWER KOHISTAN,40,2334,1152,1182,,2334,1152,1182,,,,,
LOWER KOHISTAN,41,1746,833,913,,1746,833,913,,,,,
LOWER KOHISTAN,42,1441,753,688,,1441,753,688,,,,,
LOWER KOHISTAN,43,1552,696,856,,1552,696,856,,,,,
LOWER KOHISTAN,44,1555,747,808,,1555,747,808,,,,,
LOWER KOHISTAN,45,1846,994,852,,1846,994,852,,,,,
LOWER KOHISTAN,46,1424,698,726,,1424,698,726,,,,,
LOWER KOHISTAN,47,1089,580,509,,1089,580,509,,,,,
LOWER KOHISTAN,48,1332,663,669,,1332,663,669,,,,,
LOWER KOHISTAN,49,1146,579,567,,1146,579,567,,,,,
LOWER KOHISTAN,50,1454,783,671,,1454,783,671,,,,,
LOWER KOHISTAN,51,746,394,352,,746,394,352,,,,,
LOWER KOHISTAN,52,698,385,313,,698,385,313,,,,,
LOWER KOHISTAN,53,845,444,401,,845,444,401,,,,,
LOWER KOHISTAN,54,714,378,336,,714,378,336,,,,,
LOWER KOHISTAN,55,1025,562,463,,1025,562,463,,,,,
LOWER KOHISTAN,56,705,377,328,,705,377,328,,,,,
LOWER KOHISTAN,57,416,236,180,,416,236,180,,,,,
LOWER KOHISTAN,58,602,290,312,,602,290,312,,,,,
LOWER KOHISTAN,59,440,228,212,,440,228,212,,,,,
LOWER KOHISTAN,60,967,541,426,,967,541,426,,,,,
LOWER KOHISTAN,61,442,280,162,,442,280,162,,,,,
LOWER KOHISTAN,62,307,178,129,,307,178,129,,,,,
LOWER KOHISTAN,63,494,280,214,,494,280,214,,,,,
LOWER KOHISTAN,64,343,182,161,,343,182,161,,,,,
LOWER KOHISTAN,65,596,375,221,,596,375,221,,,,,
LOWER KOHISTAN,66,278,173,105,,278,173,105,,,,,
LOWER KOHISTAN,67,233,137,96,,233,137,96,,,,,
LOWER KOHISTAN,68,278,153,125,,278,153,125,,,,,
LOWER KOHISTAN,69,183,82,101,,183,82,101,,,,,
LOWER KOHISTAN,70,533,322,211,,533,322,211,,,,,
LOWER KOHISTAN,71,237,143,94,,237,143,94,,,,,
LOWER KOHISTAN,72,188,105,83,,188,105,83,,,,,
LOWER KOHISTAN,73,217,113,104,,217,113,104,,,,,
LOWER KOHISTAN,74,136,72,64,,136,72,64,,,,,
LOWER KOHISTAN,75 & ABOVE,1382,865,517,,1382,865,517,,,,,
MALAKAND,ALL AGES,825377,422374,402991,12,751852,384025,367821,6,73525,38349,35170,6
MALAKAND,BELOW 1,16039,8358,7681,,14781,7699,7082,,1258,659,599,
MALAKAND,01,23867,12326,11541,,21871,11306,10565,,1996,1020,976,
MALAKAND,02,26662,13942,12720,,24437,12786,11651,,2225,1156,1069,
MALAKAND,03,29647,15386,14261,,26974,13976,12998,,2673,1410,1263,
MALAKAND,04,31645,16489,15156,,28952,15127,13825,,2693,1362,1331,
MALAKAND,05,23799,12057,11742,,21783,11057,10726,,2016,1000,1016,
MALAKAND,06,24341,12596,11745,,22329,11543,10786,,2012,1053,959,
MALAKAND,07,24512,12758,11754,,22331,11636,10695,,2181,1122,1059,
MALAKAND,08,22513,11744,10769,,20552,10730,9822,,1961,1014,947,
MALAKAND,09,21599,11222,10377,,19734,10308,9426,,1865,914,951,
MALAKAND,10,20987,11091,9896,,19195,10166,9029,,1792,925,867,
MALAKAND,11,21756,11217,10539,,19819,10215,9604,,1937,1002,935,
MALAKAND,12,21012,11201,9811,,18875,10022,8853,,2137,1179,958,
MALAKAND,13,20187,10902,9285,,18338,9908,8430,,1849,994,855,
MALAKAND,14,20458,10808,9648,2,18624,9881,8743,,1834,927,905,2
MALAKAND,15,18747,10185,8560,2,17095,9270,7824,1,1652,915,736,1
MALAKAND,16,18021,9560,8459,2,16472,8730,7740,2,1549,830,719,
MALAKAND,17,17355,9062,8292,1,15850,8267,7582,1,1505,795,710,
MALAKAND,18,17014,8836,8178,,15556,8106,7450,,1458,730,728,
MALAKAND,19,15484,8027,7456,1,14027,7295,6732,,1457,732,724,1
MALAKAND,20,16041,7900,8141,,14537,7120,7417,,1504,780,724,
MALAKAND,21,14580,7262,7318,,13223,6565,6658,,1357,697,660,
MALAKAND,22,14793,7142,7651,,13524,6505,7019,,1269,637,632,
MALAKAND,23,12312,5961,6351,,11194,5421,5773,,1118,540,578,
MALAKAND,24,13098,6210,6888,,11905,5625,6280,,1193,585,608,
MALAKAND,25,13195,6034,7161,,11965,5415,6550,,1230,619,611,
MALAKAND,26,12786,5707,7079,,11550,5157,6393,,1236,550,686,
MALAKAND,27,11267,5073,6193,1,10270,4610,5659,1,997,463,534,
MALAKAND,28,11551,5488,6063,,10522,4963,5559,,1029,525,504,
MALAKAND,29,10930,5030,5900,,9888,4520,5368,,1042,510,532,
MALAKAND,30,11693,5365,6327,1,10567,4843,5724,,1126,522,603,1
MALAKAND,31,10510,4714,5795,1,9639,4323,5315,1,871,391,480,
MALAKAND,32,11046,5073,5973,,10092,4610,5482,,954,463,491,
MALAKAND,33,9605,4473,5132,,8814,4095,4719,,791,378,413,
MALAKAND,34,10547,4917,5630,,9590,4473,5117,,957,444,513,
MALAKAND,35,9804,4605,5198,1,8894,4169,4725,,910,436,473,1
MALAKAND,36,10384,5151,5233,,9398,4643,4755,,986,508,478,
MALAKAND,37,9371,4658,4713,,8543,4229,4314,,828,429,399,
MALAKAND,38,9287,4857,4430,,8474,4416,4058,,813,441,372,
MALAKAND,39,8803,4348,4455,,7941,3927,4014,,862,421,441,
MALAKAND,40,8432,4082,4350,,7566,3624,3942,,866,458,408,
MALAKAND,41,7610,3792,3818,,6809,3345,3464,,801,447,354,
MALAKAND,42,8046,4164,3882,,7255,3702,3553,,791,462,329,
MALAKAND,43,6866,3624,3242,,6231,3266,2965,,635,358,277,
MALAKAND,44,7269,3783,3486,,6601,3435,3166,,668,348,320,
MALAKAND,45,6688,3307,3381,,6032,2967,3065,,656,340,316,
MALAKAND,46,6462,3317,3145,,5901,3015,2886,,561,302,259,
MALAKAND,47,5920,3078,2842,,5390,2792,2598,,530,286,244,
MALAKAND,48,5484,2992,2492,,5002,2707,2295,,482,285,197,
MALAKAND,49,5495,2765,2730,,5007,2496,2511,,488,269,219,
MALAKAND,50,5880,2962,2918,,5303,2646,2657,,577,316,261,
MALAKAND,51,4886,2497,2389,,4454,2242,2212,,432,255,177,
MALAKAND,52,5467,2935,2532,,4863,2573,2290,,604,362,242,
MALAKAND,53,4251,2332,1919,,3867,2097,1770,,384,235,149,
MALAKAND,54,5094,2680,2414,,4626,2395,2231,,468,285,183,
MALAKAND,55,4499,2380,2119,,4101,2152,1949,,398,228,170,
MALAKAND,56,4447,2371,2076,,4053,2147,1906,,394,224,170,
MALAKAND,57,3971,2188,1783,,3624,1984,1640,,347,204,143,
MALAKAND,58,3516,2068,1448,,3216,1864,1352,,300,204,96,
MALAKAND,59,3372,1823,1549,,3112,1681,1431,,260,142,118,
MALAKAND,60,3927,2181,1746,,3541,1961,1580,,386,220,166,
MALAKAND,61,3155,1845,1310,,2876,1668,1208,,279,177,102,
MALAKAND,62,3028,1735,1293,,2786,1578,1208,,242,157,85,
MALAKAND,63,2607,1582,1025,,2377,1439,938,,230,143,87,
MALAKAND,64,3167,1714,1453,,2916,1581,1335,,251,133,118,
MALAKAND,65,2908,1583,1325,,2658,1441,1217,,250,142,108,
MALAKAND,66,2565,1391,1174,,2346,1264,1082,,219,127,92,
MALAKAND,67,2254,1286,968,,2078,1184,894,,176,102,74,
MALAKAND,68,1849,1143,706,,1705,1054,651,,144,89,55,
MALAKAND,69,1982,1035,947,,1817,947,870,,165,88,77,
MALAKAND,70,2506,1406,1100,,2283,1278,1005,,223,128,95,
MALAKAND,71,1814,1025,789,,1681,946,735,,133,79,54,
MALAKAND,72,1631,955,676,,1508,884,624,,123,71,52,
MALAKAND,73,1126,700,426,,1015,632,383,,111,68,43,
MALAKAND,74,1462,838,624,,1352,768,584,,110,70,40,
MALAKAND,75 & ABOVE,8493,5080,3413,,7775,4613,3162,,718,467,251,
MANSEHRA,ALL AGES,1789624,908540,880977,107,1635291,829220,806028,43,154333,79320,74949,64
MANSEHRA,BELOW 1,32334,16540,15794,,30261,15491,14770,,2073,1049,1024,
MANSEHRA,01,44865,23129,21736,,41554,21460,20094,,3311,1669,1642,
MANSEHRA,02,49977,25894,24083,,46259,23957,22302,,3718,1937,1781,
MANSEHRA,03,54271,27866,26405,,50156,25742,24414,,4115,2124,1991,
MANSEHRA,04,57156,29625,27531,,53011,27424,25587,,4145,2201,1944,
MANSEHRA,05,48702,25269,23433,,45200,23473,21727,,3502,1796,1706,
MANSEHRA,06,48395,24992,23403,,44770,23084,21686,,3625,1908,1717,
MANSEHRA,07,51338,26082,25256,,47404,24081,23323,,3934,2001,1933,
MANSEHRA,08,45396,23529,21867,,41949,21700,20249,,3447,1829,1618,
MANSEHRA,09,46551,23660,22891,,42917,21759,21158,,3634,1901,1733,
MANSEHRA,10,44254,23147,21107,,40765,21250,19515,,3489,1897,1592,
MANSEHRA,11,47154,24035,23119,,43306,22002,21304,,3848,2033,1815,
MANSEHRA,12,45124,23693,21431,,41299,21688,19611,,3825,2005,1820,
MANSEHRA,13,43681,22528,21153,,40063,20653,19410,,3618,1875,1743,
MANSEHRA,14,43028,22219,20806,3,39218,20156,19059,3,3810,2063,1747,
MANSEHRA,15,39468,20523,18941,4,36218,18802,17412,4,3250,1721,1529,
MANSEHRA,16,39799,20403,19396,,36410,18616,17794,,3389,1787,1602,
MANSEHRA,17,39062,20047,19015,,35730,18263,17467,,3332,1784,1548,
MANSEHRA,18,35054,17870,17183,1,31864,16229,15634,1,3190,1641,1549,
MANSEHRA,19,34622,17565,17055,2,31558,16002,15554,2,3064,1563,1501,
MANSEHRA,20,30652,15668,14982,2,27993,14318,13674,1,2659,1350,1308,1
MANSEHRA,21,31030,15678,15352,,28054,14131,13923,,2976,1547,1429,
MANSEHRA,22,31283,15548,15732,3,28449,14128,14319,2,2834,1420,1413,1
MANSEHRA,23,28294,14033,14260,1,25713,12761,12952,,2581,1272,1308,1
MANSEHRA,24,29478,14781,14694,3,26778,13431,13347,,2700,1350,1347,3
MANSEHRA,25,25404,12738,12658,8,23116,11613,11501,2,2288,1125,1157,6
MANSEHRA,26,29632,14171,15460,1,26979,12936,14043,,2653,1235,1417,1
MANSEHRA,27,26389,12603,13783,3,23915,11416,12498,1,2474,1187,1285,2
MANSEHRA,28,25245,12289,12947,9,22856,11104,11748,4,2389,1185,1199,5
MANSEHRA,29,25290,11942,13348,,23133,10926,12207,,2157,1016,1141,
MANSEHRA,30,23152,11434,11708,10,20907,10306,10598,3,2245,1128,1110,7
MANSEHRA,31,23729,11119,12609,1,21574,10093,11481,,2155,1026,1128,1
MANSEHRA,32,25290,11691,13594,5,22836,10602,12232,2,2454,1089,1362,3
MANSEHRA,33,21947,10209,11735,3,20173,9370,10803,,1774,839,932,3
MANSEHRA,34,22507,10209,12296,2,20501,9268,11233,,2006,941,1063,2
MANSEHRA,35,21001,10154,10838,9,18863,9175,9686,2,2138,979,1152,7
MANSEHRA,36,24028,11447,12579,2,21715,10347,11367,1,2313,1100,1212,1
MANSEHRA,37,22014,10506,11508,,20101,9558,10543,,1913,948,965,
MANSEHRA,38,21267,10631,10635,1,19166,9576,9590,,2101,1055,1045,1
MANSEHRA,39,20304,9644,10660,,18387,8722,9665,,1917,922,995,
MANSEHRA,40,18257,9368,8885,4,16318,8382,7935,1,1939,986,950,3
MANSEHRA,41,18161,8950,9209,2,16519,8150,8368,1,1642,800,841,1
MANSEHRA,42,19932,10060,9870,2,17918,9018,8898,2,2014,1042,972,
MANSEHRA,43,17918,8838,9078,2,16394,8052,8341,1,1524,786,737,1
MANSEHRA,44,16987,8622,8365,,15363,7790,7573,,1624,832,792,
MANSEHRA,45,14859,7721,7133,5,13150,6837,6313,,1709,884,820,5
MANSEHRA,46,15238,7537,7701,,13729,6773,6956,,1509,764,745,
MANSEHRA,47,13781,6753,7028,,12465,6082,6383,,1316,671,645,
MANSEHRA,48,13796,6931,6865,,12487,6217,6270,,1309,714,595,
MANSEHRA,49,13268,6638,6630,,11889,5963,5926,,1379,675,704,
MANSEHRA,50,12898,6610,6283,5,11463,5880,5583,,1435,730,700,5
MANSEHRA,51,12026,5881,6141,4,10887,5307,5577,3,1139,574,564,1
MANSEHRA,52,13427,6768,6659,,12041,6033,6008,,1386,735,651,
MANSEHRA,53,12097,5861,6235,1,11165,5351,5813,1,932,510,422,
MANSEHRA,54,12415,6295,6119,1,11194,5685,5508,1,1221,610,611,
MANSEHRA,55,10712,5680,5029,3,9583,5075,4505,3,1129,605,524,
MANSEHRA,56,11532,5903,5629,,10416,5382,5034,,1116,521,595,
MANSEHRA,57,10111,5295,4816,,9205,4810,4395,,906,485,421,
MANSEHRA,58,9786,5201,4585,,8883,4719,4164,,903,482,421,
MANSEHRA,59,8813,4552,4261,,7995,4141,3854,,818,411,407,
MANSEHRA,60,9846,5498,4347,1,8841,4922,3919,,1005,576,428,1
MANSEHRA,61,7992,4417,3575,,7173,3968,3205,,819,449,370,
MANSEHRA,62,7460,4060,3400,,6705,3641,3064,,755,419,336,
MANSEHRA,63,6849,3860,2989,,6204,3470,2734,,645,390,255,
MANSEHRA,64,7016,3906,3110,,6332,3519,2813,,684,387,297,
MANSEHRA,65,6922,3961,2961,,6171,3509,2662,,751,452,299,
MANSEHRA,66,5798,3214,2582,2,5260,2931,2327,2,538,283,255,
MANSEHRA,67,5631,3146,2485,,5127,2840,2287,,504,306,198,
MANSEHRA,68,5339,2943,2396,,4854,2658,2196,,485,285,200,
MANSEHRA,69,4926,2653,2273,,4430,2366,2064,,496,287,209,
MANSEHRA,70,6004,3278,2725,1,5486,2974,2512,,518,304,213,1
MANSEHRA,71,4334,2392,1942,,3958,2163,1795,,376,229,147,
MANSEHRA,72,4104,2286,1818,,3782,2081,1701,,322,205,117,
MANSEHRA,73,4153,2230,1923,,3857,2044,1813,,296,186,110,
MANSEHRA,74,3963,2043,1920,,3624,1846,1778,,339,197,142,
MANSEHRA,75 & ABOVE,25106,14078,11027,1,23302,13028,10274,,1804,1050,753,1
MARDAN,ALL AGES,2740692,1406763,1333876,53,2287577,1172472,1115086,19,453115,234291,218790,34
MARDAN,BELOW 1,53322,27626,25696,,45403,23595,21808,,7919,4031,3888,
MARDAN,01,74209,38432,35777,,62641,32437,30204,,11568,5995,5573,
MARDAN,02,85643,44490,41153,,72157,37524,34633,,13486,6966,6520,
MARDAN,03,93658,48443,45215,,78425,40615,37810,,15233,7828,7405,
MARDAN,04,100163,51858,48305,,84315,43508,40807,,15848,8350,7498,
MARDAN,05,77590,40486,37104,,65791,34267,31524,,11799,6219,5580,
MARDAN,06,79003,40651,38352,,67085,34414,32671,,11918,6237,5681,
MARDAN,07,78532,40391,38141,,66380,34109,32271,,12152,6282,5870,
MARDAN,08,73524,38197,35327,,62222,32345,29877,,11302,5852,5450,
MARDAN,09,70716,36353,34363,,60069,30888,29181,,10647,5465,5182,
MARDAN,10,71507,37385,34122,,60122,31374,28748,,11385,6011,5374,
MARDAN,11,71742,37493,34249,,60479,31638,28841,,11263,5855,5408,
MARDAN,12,68379,35853,32526,,57225,30006,27219,,11154,5847,5307,
MARDAN,13,66609,35141,31468,,55885,29482,26403,,10724,5659,5065,
MARDAN,14,67063,34903,32159,1,56175,29298,26877,,10888,5605,5282,1
MARDAN,15,60826,31966,28856,4,51341,27029,24308,4,9485,4937,4548,
MARDAN,16,60347,31245,29099,3,50398,26093,24302,3,9949,5152,4797,
MARDAN,17,58252,29523,28729,,48586,24459,24127,,9666,5064,4602,
MARDAN,18,57006,29265,27737,4,47540,24330,23208,2,9466,4935,4529,2
MARDAN,19,53318,27426,25889,3,44268,22764,21503,1,9050,4662,4386,2
MARDAN,20,54227,27416,26808,3,45328,22887,22440,1,8899,4529,4368,2
MARDAN,21,49198,25164,24032,2,40933,20947,19985,1,8265,4217,4047,1
