name_admin_unit,admin_unit,part_of_district,region,rural_localities_by_pop_size,number_of_rural_localities,all_sexes,male,female,tgend,note
CHICHAWATNI,TEHSIL,SAHIWAL,RURAL,"1,000 -- 1,999",16,24307,12450,11855,2,Rural Localities
CHICHAWATNI,TEHSIL,SAHIWAL,RURAL,500 -- 999,10,7861,4035,3826,,Rural Localities
CHICHAWATNI,TEHSIL,SAHIWAL,RURAL,200 -- 499,7,2393,1249,1143,1,Rural Localities
CHICHAWATNI,TEHSIL,SAHIWAL,RURAL,LESS THAN 200,3,213,105,108,,Rural Localities
CHICHAWATNI,TEHSIL,SAHIWAL,RURAL,UN-INHABITED,,,,,,Rural Localities
SAHIWAL,TEHSIL,SAHIWAL,RURAL,OVERALL,269,1080393,551311,529045,37,Rural Localities
SAHIWAL,TEHSIL,SAHIWAL,RURAL,"5,000 AND ABOVE",89,665225,339639,325561,25,Rural Localities
SAHIWAL,TEHSIL,SAHIWAL,RURAL,"2,000 -- 4,999",98,343637,175156,168469,12,Rural Localities
SAHIWAL,TEHSIL,SAHIWAL,RURAL,"1,000 -- 1,999",32,48544,24719,23825,,Rural Localities
SAHIWAL,TEHSIL,SAHIWAL,RURAL,500 -- 999,25,17953,9110,8843,,Rural Localities
SAHIWAL,TEHSIL,SAHIWAL,RURAL,200 -- 499,13,4504,2395,2109,,Rural Localities
SAHIWAL,TEHSIL,SAHIWAL,RURAL,LESS THAN 200,10,530,292,238,,Rural Localities
SAHIWAL,TEHSIL,SAHIWAL,RURAL,UN-INHABITED,2,,,,,Rural Localities
SARGODHA,DISTRICT,SARGODHA,RURAL,OVERALL,786,2724861,1379130,1345607,124,Rural Localities
SARGODHA,DISTRICT,SARGODHA,RURAL,"5,000 AND ABOVE",150,1314991,665262,649642,87,Rural Localities
SARGODHA,DISTRICT,SARGODHA,RURAL,"2,000 -- 4,999",335,1110263,561290,548944,29,Rural Localities
SARGODHA,DISTRICT,SARGODHA,RURAL,"1,000 -- 1,999",155,225607,114569,111033,5,Rural Localities
SARGODHA,DISTRICT,SARGODHA,RURAL,500 -- 999,73,55115,28266,26847,2,Rural Localities
SARGODHA,DISTRICT,SARGODHA,RURAL,200 -- 499,49,16876,8721,8154,1,Rural Localities
SARGODHA,DISTRICT,SARGODHA,RURAL,LESS THAN 200,20,2009,1022,987,,Rural Localities
SARGODHA,DISTRICT,SARGODHA,RURAL,UN-INHABITED,4,,,,,Rural Localities
BHALWAL,TEHSIL,SARGODHA,RURAL,OVERALL,53,243531,120661,122860,10,Rural Localities
BHALWAL,TEHSIL,SARGODHA,RURAL,"5,000 AND ABOVE",17,147644,73266,74371,7,Rural Localities
BHALWAL,TEHSIL,SARGODHA,RURAL,"2,000 -- 4,999",22,77162,38019,39141,2,Rural Localities
BHALWAL,TEHSIL,SARGODHA,RURAL,"1,000 -- 1,999",9,15366,7740,7625,1,Rural Localities
BHALWAL,TEHSIL,SARGODHA,RURAL,500 -- 999,4,3171,1540,1631,,Rural Localities
BHALWAL,TEHSIL,SARGODHA,RURAL,200 -- 499,,,,,,Rural Localities
BHALWAL,TEHSIL,SARGODHA,RURAL,LESS THAN 200,1,188,96,92,,Rural Localities
BHALWAL,TEHSIL,SARGODHA,RURAL,UN-INHABITED,,,,,,Rural Localities
BHERA,TEHSIL,SARGODHA,RURAL,OVERALL,103,272701,137510,135184,7,Rural Localities
BHERA,TEHSIL,SARGODHA,RURAL,"5,000 AND ABOVE",14,126999,63768,63230,1,Rural Localities
BHERA,TEHSIL,SARGODHA,RURAL,"2,000 -- 4,999",29,90208,45423,44781,4,Rural Localities
BHERA,TEHSIL,SARGODHA,RURAL,"1,000 -- 1,999",25,36692,18702,17988,2,Rural Localities
BHERA,TEHSIL,SARGODHA,RURAL,500 -- 999,21,16068,8233,7835,,Rural Localities
BHERA,TEHSIL,SARGODHA,RURAL,200 -- 499,8,2390,1211,1179,,Rural Localities
BHERA,TEHSIL,SARGODHA,RURAL,LESS THAN 200,5,344,173,171,,Rural Localities
BHERA,TEHSIL,SARGODHA,RURAL,UN-INHABITED,1,,,,,Rural Localities
KOT MOMIN,TEHSIL,SARGODHA,RURAL,OVERALL,116,480797,246069,234703,25,Rural Localities
KOT MOMIN,TEHSIL,SARGODHA,RURAL,"5,000 AND ABOVE",26,303362,155425,147914,23,Rural Localities
KOT MOMIN,TEHSIL,SARGODHA,RURAL,"2,000 -- 4,999",42,140264,71607,68656,1,Rural Localities
KOT MOMIN,TEHSIL,SARGODHA,RURAL,"1,000 -- 1,999",19,24332,12326,12006,,Rural Localities
KOT MOMIN,TEHSIL,SARGODHA,RURAL,500 -- 999,10,7232,3834,3397,1,Rural Localities
KOT MOMIN,TEHSIL,SARGODHA,RURAL,200 -- 499,14,4911,2519,2392,,Rural Localities
KOT MOMIN,TEHSIL,SARGODHA,RURAL,LESS THAN 200,5,696,358,338,,Rural Localities
KOT MOMIN,TEHSIL,SARGODHA,RURAL,UN-INHABITED,,,,,,Rural Localities
SAHIWAL,TEHSIL,SARGODHA,RURAL,OVERALL,140,313409,158351,155014,44,Rural Localities
SAHIWAL,TEHSIL,SARGODHA,RURAL,"5,000 AND ABOVE",7,57805,28679,29094,32,Rural Localities
SAHIWAL,TEHSIL,SARGODHA,RURAL,"2,000 -- 4,999",50,165465,83734,81722,9,Rural Localities
SAHIWAL,TEHSIL,SARGODHA,RURAL,"1,000 -- 1,999",47,68614,34862,33751,1,Rural Localities
SAHIWAL,TEHSIL,SARGODHA,RURAL,500 -- 999,23,17429,8903,8525,1,Rural Localities
SAHIWAL,TEHSIL,SARGODHA,RURAL,200 -- 499,10,3605,1932,1672,1,Rural Localities
SAHIWAL,TEHSIL,SARGODHA,RURAL,LESS THAN 200,3,491,241,250,,Rural Localities
SAHIWAL,TEHSIL,SARGODHA,RURAL,UN-INHABITED,,,,,,Rural Localities
SARGODHA,TEHSIL,SARGODHA,RURAL,OVERALL,165,744938,378581,366328,29,Rural Localities
SARGODHA,TEHSIL,SARGODHA,RURAL,"5,000 AND ABOVE",52,401352,203596,197740,16,Rural Localities
SARGODHA,TEHSIL,SARGODHA,RURAL,"2,000 -- 4,999",92,313367,159454,153901,12,Rural Localities
SARGODHA,TEHSIL,SARGODHA,RURAL,"1,000 -- 1,999",20,29730,15290,14439,1,Rural Localities
SARGODHA,TEHSIL,SARGODHA,RURAL,500 -- 999,,,,,,Rural Localities
SARGODHA,TEHSIL,SARGODHA,RURAL,200 -- 499,1,489,241,248,,Rural Localities
SARGODHA,TEHSIL,SARGODHA,RURAL,LESS THAN 200,,,,,,Rural Localities
SARGODHA,TEHSIL,SARGODHA,RURAL,UN-INHABITED,,,,,,Rural Localities
SHAHPUR,TEHSIL,SARGODHA,RURAL,OVERALL,119,332909,168736,164168,5,Rural Localities
SHAHPUR,TEHSIL,SARGODHA,RURAL,"5,000 AND ABOVE",17,168496,85751,82740,5,Rural Localities
SHAHPUR,TEHSIL,SARGODHA,RURAL,"2,000 -- 4,999",37,109951,55426,54525,,Rural Localities
SHAHPUR,TEHSIL,SARGODHA,RURAL,"1,000 -- 1,999",27,38771,19490,19281,,Rural Localities
SHAHPUR,TEHSIL,SARGODHA,RURAL,500 -- 999,13,9920,5097,4823,,Rural Localities
SHAHPUR,TEHSIL,SARGODHA,RURAL,200 -- 499,16,5481,2818,2663,,Rural Localities
SHAHPUR,TEHSIL,SARGODHA,RURAL,LESS THAN 200,6,290,154,136,,Rural Localities
SHAHPUR,TEHSIL,SARGODHA,RURAL,UN-INHABITED,3,,,,,Rural Localities
SILLANWALI,TEHSIL,SARGODHA,RURAL,OVERALL,90,336576,169222,167350,4,Rural Localities
SILLANWALI,TEHSIL,SARGODHA,RURAL,"5,000 AND ABOVE",17,109333,54777,54553,3,Rural Localities
SILLANWALI,TEHSIL,SARGODHA,RURAL,"2,000 -- 4,999",63,213846,107627,106218,1,Rural Localities
SILLANWALI,TEHSIL,SARGODHA,RURAL,"1,000 -- 1,999",8,12102,6159,5943,,Rural Localities
SILLANWALI,TEHSIL,SARGODHA,RURAL,500 -- 999,2,1295,659,636,,Rural Localities
SILLANWALI,TEHSIL,SARGODHA,RURAL,200 -- 499,,,,,,Rural Localities
SILLANWALI,TEHSIL,SARGODHA,RURAL,LESS THAN 200,,,,,,Rural Localities
SILLANWALI,TEHSIL,SARGODHA,RURAL,UN-INHABITED,,,,,,Rural Localities
SHEIKHUPURA,DISTRICT,SHEIKHUPURA,RURAL,OVERALL,651,2498625,1286433,1211837,355,Rural Localities
SHEIKHUPURA,DISTRICT,SHEIKHUPURA,RURAL,"5,000 AND ABOVE",121,1715951,885165,830459,327,Rural Localities
SHEIKHUPURA,DISTRICT,SHEIKHUPURA,RURAL,"2,000 -- 4,999",160,520102,266428,253656,18,Rural Localities
SHEIKHUPURA,DISTRICT,SHEIKHUPURA,RURAL,"1,000 -- 1,999",116,165180,84046,81130,4,Rural Localities
SHEIKHUPURA,DISTRICT,SHEIKHUPURA,RURAL,500 -- 999,92,67381,34888,32490,3,Rural Localities
SHEIKHUPURA,DISTRICT,SHEIKHUPURA,RURAL,200 -- 499,70,24548,12849,11696,3,Rural Localities
SHEIKHUPURA,DISTRICT,SHEIKHUPURA,RURAL,LESS THAN 200,73,5463,3057,2406,,Rural Localities
SHEIKHUPURA,DISTRICT,SHEIKHUPURA,RURAL,UN-INHABITED,19,,,,,Rural Localities
FEROZEWALA,TEHSIL,SHEIKHUPURA,RURAL,OVERALL,116,657978,340675,317069,234,Rural Localities
FEROZEWALA,TEHSIL,SHEIKHUPURA,RURAL,"5,000 AND ABOVE",26,529677,273858,255597,222,Rural Localities
FEROZEWALA,TEHSIL,SHEIKHUPURA,RURAL,"2,000 -- 4,999",30,91496,47642,43847,7,Rural Localities
FEROZEWALA,TEHSIL,SHEIKHUPURA,RURAL,"1,000 -- 1,999",18,24236,12511,11723,2,Rural Localities
FEROZEWALA,TEHSIL,SHEIKHUPURA,RURAL,500 -- 999,11,8113,4249,3863,1,Rural Localities
FEROZEWALA,TEHSIL,SHEIKHUPURA,RURAL,200 -- 499,9,3224,1704,1518,2,Rural Localities
FEROZEWALA,TEHSIL,SHEIKHUPURA,RURAL,LESS THAN 200,15,1232,711,521,,Rural Localities
FEROZEWALA,TEHSIL,SHEIKHUPURA,RURAL,UN-INHABITED,7,,,,,Rural Localities
MURIDKE,TEHSIL,SHEIKHUPURA,RURAL,OVERALL,201,399764,205034,194721,9,Rural Localities
MURIDKE,TEHSIL,SHEIKHUPURA,RURAL,"5,000 AND ABOVE",17,187595,95515,92076,4,Rural Localities
MURIDKE,TEHSIL,SHEIKHUPURA,RURAL,"2,000 -- 4,999",40,120991,62529,58459,3,Rural Localities
MURIDKE,TEHSIL,SHEIKHUPURA,RURAL,"1,000 -- 1,999",39,53871,27405,26465,1,Rural Localities
MURIDKE,TEHSIL,SHEIKHUPURA,RURAL,500 -- 999,34,24869,12901,11968,,Rural Localities
MURIDKE,TEHSIL,SHEIKHUPURA,RURAL,200 -- 499,30,10239,5406,4832,1,Rural Localities
MURIDKE,TEHSIL,SHEIKHUPURA,RURAL,LESS THAN 200,34,2199,1278,921,,Rural Localities
MURIDKE,TEHSIL,SHEIKHUPURA,RURAL,UN-INHABITED,7,,,,,Rural Localities
SAFDARABAD,TEHSIL,SHEIKHUPURA,RURAL,OVERALL,51,231660,116412,115210,38,Rural Localities
SAFDARABAD,TEHSIL,SHEIKHUPURA,RURAL,"5,000 AND ABOVE",16,126006,63272,62697,37,Rural Localities
SAFDARABAD,TEHSIL,SHEIKHUPURA,RURAL,"2,000 -- 4,999",24,89239,44877,44361,1,Rural Localities
SAFDARABAD,TEHSIL,SHEIKHUPURA,RURAL,"1,000 -- 1,999",9,14955,7541,7414,,Rural Localities
SAFDARABAD,TEHSIL,SHEIKHUPURA,RURAL,500 -- 999,2,1460,722,738,,Rural Localities
SAFDARABAD,TEHSIL,SHEIKHUPURA,RURAL,200 -- 499,,,,,,Rural Localities
SAFDARABAD,TEHSIL,SHEIKHUPURA,RURAL,LESS THAN 200,,,,,,Rural Localities
SAFDARABAD,TEHSIL,SHEIKHUPURA,RURAL,UN-INHABITED,,,,,,Rural Localities
SHARAK PUR,TEHSIL,SHEIKHUPURA,RURAL,OVERALL,127,181273,92082,89180,11,Rural Localities
SHARAK PUR,TEHSIL,SHEIKHUPURA,RURAL,"5,000 AND ABOVE",9,73724,37253,36465,6,Rural Localities
SHARAK PUR,TEHSIL,SHEIKHUPURA,RURAL,"2,000 -- 4,999",16,51218,25923,25292,3,Rural Localities
SHARAK PUR,TEHSIL,SHEIKHUPURA,RURAL,"1,000 -- 1,999",20,25329,12798,12531,,Rural Localities
SHARAK PUR,TEHSIL,SHEIKHUPURA,RURAL,500 -- 999,28,20036,10380,9654,2,Rural Localities
SHARAK PUR,TEHSIL,SHEIKHUPURA,RURAL,200 -- 499,25,8934,4660,4274,,Rural Localities
SHARAK PUR,TEHSIL,SHEIKHUPURA,RURAL,LESS THAN 200,24,2032,1068,964,,Rural Localities
SHARAK PUR,TEHSIL,SHEIKHUPURA,RURAL,UN-INHABITED,5,,,,,Rural Localities
SHEIKHUPURA,TEHSIL,SHEIKHUPURA,RURAL,OVERALL,156,1027950,532230,495657,63,Rural Localities
SHEIKHUPURA,TEHSIL,SHEIKHUPURA,RURAL,"5,000 AND ABOVE",53,798949,415267,383624,58,Rural Localities
SHEIKHUPURA,TEHSIL,SHEIKHUPURA,RURAL,"2,000 -- 4,999",50,167158,85457,81697,4,Rural Localities
SHEIKHUPURA,TEHSIL,SHEIKHUPURA,RURAL,"1,000 -- 1,999",30,46789,23791,22997,1,Rural Localities
SHEIKHUPURA,TEHSIL,SHEIKHUPURA,RURAL,500 -- 999,17,12903,6636,6267,,Rural Localities
SHEIKHUPURA,TEHSIL,SHEIKHUPURA,RURAL,200 -- 499,6,2151,1079,1072,,Rural Localities
SHEIKHUPURA,TEHSIL,SHEIKHUPURA,RURAL,LESS THAN 200,,,,,,Rural Localities
SHEIKHUPURA,TEHSIL,SHEIKHUPURA,RURAL,UN-INHABITED,,,,,,Rural Localities
SIALKOT,DISTRICT,SIALKOT,RURAL,OVERALL,1517,3017426,1519508,1497719,199,Rural Localities
SIALKOT,DISTRICT,SIALKOT,RURAL,"5,000 AND ABOVE",123,1076422,545629,530661,132,Rural Localities
SIALKOT,DISTRICT,SIALKOT,RURAL,"2,000 -- 4,999",332,1009902,507755,502100,47,Rural Localities
SIALKOT,DISTRICT,SIALKOT,RURAL,"1,000 -- 1,999",427,622604,311049,311537,18,Rural Localities
SIALKOT,DISTRICT,SIALKOT,RURAL,500 -- 999,326,244833,122660,122171,2,Rural Localities
SIALKOT,DISTRICT,SIALKOT,RURAL,200 -- 499,156,56884,28800,28084,,Rural Localities
SIALKOT,DISTRICT,SIALKOT,RURAL,LESS THAN 200,76,6781,3615,3166,,Rural Localities
SIALKOT,DISTRICT,SIALKOT,RURAL,UN-INHABITED,77,,,,,Rural Localities
DASKA,TEHSIL,SIALKOT,RURAL,OVERALL,246,721223,365088,356066,69,Rural Localities
DASKA,TEHSIL,SIALKOT,RURAL,"5,000 AND ABOVE",37,328285,166493,161730,62,Rural Localities
DASKA,TEHSIL,SIALKOT,RURAL,"2,000 -- 4,999",87,263604,133171,130427,6,Rural Localities
DASKA,TEHSIL,SIALKOT,RURAL,"1,000 -- 1,999",69,100331,50625,49705,1,Rural Localities
DASKA,TEHSIL,SIALKOT,RURAL,500 -- 999,29,21984,11178,10806,,Rural Localities
DASKA,TEHSIL,SIALKOT,RURAL,200 -- 499,17,6402,3287,3115,,Rural Localities
DASKA,TEHSIL,SIALKOT,RURAL,LESS THAN 200,4,617,334,283,,Rural Localities
DASKA,TEHSIL,SIALKOT,RURAL,UN-INHABITED,3,,,,,Rural Localities
PASRUR,TEHSIL,SIALKOT,RURAL,OVERALL,585,838509,422984,415491,34,Rural Localities
PASRUR,TEHSIL,SIALKOT,RURAL,"5,000 AND ABOVE",19,145925,74064,71847,14,Rural Localities
PASRUR,TEHSIL,SIALKOT,RURAL,"2,000 -- 4,999",96,279814,141067,138737,10,Rural Localities
PASRUR,TEHSIL,SIALKOT,RURAL,"1,000 -- 1,999",183,266889,133864,133017,8,Rural Localities
PASRUR,TEHSIL,SIALKOT,RURAL,500 -- 999,154,115527,58460,57065,2,Rural Localities
PASRUR,TEHSIL,SIALKOT,RURAL,200 -- 499,78,27994,14265,13729,,Rural Localities
PASRUR,TEHSIL,SIALKOT,RURAL,LESS THAN 200,23,2360,1264,1096,,Rural Localities
PASRUR,TEHSIL,SIALKOT,RURAL,UN-INHABITED,32,,,,,Rural Localities
SAMBRIAL,TEHSIL,SIALKOT,RURAL,OVERALL,156,318373,159343,159010,20,Rural Localities
SAMBRIAL,TEHSIL,SIALKOT,RURAL,"5,000 AND ABOVE",15,116611,58168,58434,9,Rural Localities
SAMBRIAL,TEHSIL,SIALKOT,RURAL,"2,000 -- 4,999",32,102258,51341,50907,10,Rural Localities
SAMBRIAL,TEHSIL,SIALKOT,RURAL,"1,000 -- 1,999",45,65643,32871,32771,1,Rural Localities
SAMBRIAL,TEHSIL,SIALKOT,RURAL,500 -- 999,37,28384,14149,14235,,Rural Localities
SAMBRIAL,TEHSIL,SIALKOT,RURAL,200 -- 499,13,4843,2463,2380,,Rural Localities
SAMBRIAL,TEHSIL,SIALKOT,RURAL,LESS THAN 200,8,634,351,283,,Rural Localities
SAMBRIAL,TEHSIL,SIALKOT,RURAL,UN-INHABITED,6,,,,,Rural Localities
SIALKOT,TEHSIL,SIALKOT,RURAL,OVERALL,530,1139321,572093,567152,76,Rural Localities
SIALKOT,TEHSIL,SIALKOT,RURAL,"5,000 AND ABOVE",52,485601,246904,238650,47,Rural Localities
SIALKOT,TEHSIL,SIALKOT,RURAL,"2,000 -- 4,999",117,364226,182176,182029,21,Rural Localities
SIALKOT,TEHSIL,SIALKOT,RURAL,"1,000 -- 1,999",130,189741,93689,96044,8,Rural Localities
SIALKOT,TEHSIL,SIALKOT,RURAL,500 -- 999,106,78938,38873,40065,,Rural Localities
SIALKOT,TEHSIL,SIALKOT,RURAL,200 -- 499,48,17645,8785,8860,,Rural Localities
SIALKOT,TEHSIL,SIALKOT,RURAL,LESS THAN 200,41,3170,1666,1504,,Rural Localities
SIALKOT,TEHSIL,SIALKOT,RURAL,UN-INHABITED,36,,,,,Rural Localities
TOBA TEK SINGH,DISTRICT,TOBA TEK SINGH,RURAL,OVERALL,535,1960519,1006994,953434,91,Rural Localities
TOBA TEK SINGH,DISTRICT,TOBA TEK SINGH,RURAL,"5,000 AND ABOVE",115,824308,424326,399918,64,Rural Localities
TOBA TEK SINGH,DISTRICT,TOBA TEK SINGH,RURAL,"2,000 -- 4,999",294,1003224,514258,488942,24,Rural Localities
TOBA TEK SINGH,DISTRICT,TOBA TEK SINGH,RURAL,"1,000 -- 1,999",69,105735,54259,51474,2,Rural Localities
TOBA TEK SINGH,DISTRICT,TOBA TEK SINGH,RURAL,500 -- 999,27,19737,10202,9534,1,Rural Localities
TOBA TEK SINGH,DISTRICT,TOBA TEK SINGH,RURAL,200 -- 499,16,6042,3167,2875,,Rural Localities
TOBA TEK SINGH,DISTRICT,TOBA TEK SINGH,RURAL,LESS THAN 200,13,1473,782,691,,Rural Localities
TOBA TEK SINGH,DISTRICT,TOBA TEK SINGH,RURAL,UN-INHABITED,1,,,,,Rural Localities
GOJRA,TEHSIL,TOBA TEK SINGH,RURAL,OVERALL,127,541230,277914,263306,10,Rural Localities
GOJRA,TEHSIL,TOBA TEK SINGH,RURAL,"5,000 AND ABOVE",38,251507,129660,121839,8,Rural Localities
GOJRA,TEHSIL,TOBA TEK SINGH,RURAL,"2,000 -- 4,999",81,278592,142561,136029,2,Rural Localities
GOJRA,TEHSIL,TOBA TEK SINGH,RURAL,"1,000 -- 1,999",6,9609,4917,4692,,Rural Localities
GOJRA,TEHSIL,TOBA TEK SINGH,RURAL,500 -- 999,2,1522,776,746,,Rural Localities
GOJRA,TEHSIL,TOBA TEK SINGH,RURAL,200 -- 499,,,,,,Rural Localities
GOJRA,TEHSIL,TOBA TEK SINGH,RURAL,LESS THAN 200,,,,,,Rural Localities
GOJRA,TEHSIL,TOBA TEK SINGH,RURAL,UN-INHABITED,,,,,,Rural Localities
KAMALIA,TEHSIL,TOBA TEK SINGH,RURAL,OVERALL,109,255860,131267,124583,10,Rural Localities
KAMALIA,TEHSIL,TOBA TEK SINGH,RURAL,"5,000 AND ABOVE",9,63441,32574,30866,1,Rural Localities
KAMALIA,TEHSIL,TOBA TEK SINGH,RURAL,"2,000 -- 4,999",45,144157,74037,70114,6,Rural Localities
KAMALIA,TEHSIL,TOBA TEK SINGH,RURAL,"1,000 -- 1,999",22,33617,17118,16497,2,Rural Localities
KAMALIA,TEHSIL,TOBA TEK SINGH,RURAL,500 -- 999,14,9915,5091,4823,1,Rural Localities
KAMALIA,TEHSIL,TOBA TEK SINGH,RURAL,200 -- 499,11,4047,2079,1968,,Rural Localities
KAMALIA,TEHSIL,TOBA TEK SINGH,RURAL,LESS THAN 200,7,683,368,315,,Rural Localities
KAMALIA,TEHSIL,TOBA TEK SINGH,RURAL,UN-INHABITED,1,,,,,Rural Localities
PIRMAHAL,TEHSIL,TOBA TEK SINGH,RURAL,OVERALL,132,437179,224569,212589,21,Rural Localities
PIRMAHAL,TEHSIL,TOBA TEK SINGH,RURAL,"5,000 AND ABOVE",26,199243,102443,96784,16,Rural Localities
PIRMAHAL,TEHSIL,TOBA TEK SINGH,RURAL,"2,000 -- 4,999",55,182415,93452,88958,5,Rural Localities
PIRMAHAL,TEHSIL,TOBA TEK SINGH,RURAL,"1,000 -- 1,999",31,45587,23422,22165,,Rural Localities
PIRMAHAL,TEHSIL,TOBA TEK SINGH,RURAL,500 -- 999,10,7466,3917,3549,,Rural Localities
PIRMAHAL,TEHSIL,TOBA TEK SINGH,RURAL,200 -- 499,4,1678,921,757,,Rural Localities
PIRMAHAL,TEHSIL,TOBA TEK SINGH,RURAL,LESS THAN 200,6,790,414,376,,Rural Localities
PIRMAHAL,TEHSIL,TOBA TEK SINGH,RURAL,UN-INHABITED,,,,,,Rural Localities
TOBA TEK SINGH,TEHSIL,TOBA TEK SINGH,RURAL,OVERALL,167,726250,373244,352956,50,Rural Localities
TOBA TEK SINGH,TEHSIL,TOBA TEK SINGH,RURAL,"5,000 AND ABOVE",42,310117,159649,150429,39,Rural Localities
TOBA TEK SINGH,TEHSIL,TOBA TEK SINGH,RURAL,"2,000 -- 4,999",113,398060,204208,193841,11,Rural Localities
TOBA TEK SINGH,TEHSIL,TOBA TEK SINGH,RURAL,"1,000 -- 1,999",10,16922,8802,8120,,Rural Localities
TOBA TEK SINGH,TEHSIL,TOBA TEK SINGH,RURAL,500 -- 999,1,834,418,416,,Rural Localities
TOBA TEK SINGH,TEHSIL,TOBA TEK SINGH,RURAL,200 -- 499,1,317,167,150,,Rural Localities
TOBA TEK SINGH,TEHSIL,TOBA TEK SINGH,RURAL,LESS THAN 200,,,,,,Rural Localities
TOBA TEK SINGH,TEHSIL,TOBA TEK SINGH,RURAL,UN-INHABITED,,,,,,Rural Localities
VEHARI,DISTRICT,VEHARI,RURAL,OVERALL,746,2647506,1340467,1306799,240,Rural Localities
VEHARI,DISTRICT,VEHARI,RURAL,"5,000 AND ABOVE",160,1260272,639156,620981,135,Rural Localities
VEHARI,DISTRICT,VEHARI,RURAL,"2,000 -- 4,999",356,1183722,597920,585726,76,Rural Localities
VEHARI,DISTRICT,VEHARI,RURAL,"1,000 -- 1,999",92,140824,71488,69324,12,Rural Localities
VEHARI,DISTRICT,VEHARI,RURAL,500 -- 999,61,44825,22778,22033,14,Rural Localities
VEHARI,DISTRICT,VEHARI,RURAL,200 -- 499,43,14645,7449,7193,3,Rural Localities
VEHARI,DISTRICT,VEHARI,RURAL,LESS THAN 200,31,3218,1676,1542,,Rural Localities
VEHARI,DISTRICT,VEHARI,RURAL,UN-INHABITED,3,,,,,Rural Localities
BUREWALA,TEHSIL,VEHARI,RURAL,OVERALL,220,842591,424897,417662,32,Rural Localities
BUREWALA,TEHSIL,VEHARI,RURAL,"5,000 AND ABOVE",48,357964,180927,177021,16,Rural Localities
BUREWALA,TEHSIL,VEHARI,RURAL,"2,000 -- 4,999",130,442607,222667,219929,11,Rural Localities
BUREWALA,TEHSIL,VEHARI,RURAL,"1,000 -- 1,999",23,33997,17245,16748,4,Rural Localities
BUREWALA,TEHSIL,VEHARI,RURAL,500 -- 999,7,5343,2701,2641,1,Rural Localities
BUREWALA,TEHSIL,VEHARI,RURAL,200 -- 499,7,2064,1037,1027,,Rural Localities
BUREWALA,TEHSIL,VEHARI,RURAL,LESS THAN 200,5,616,320,296,,Rural Localities
BUREWALA,TEHSIL,VEHARI,RURAL,UN-INHABITED,,,,,,Rural Localities
MAILSI,TEHSIL,VEHARI,RURAL,OVERALL,295,909444,460100,449262,82,Rural Localities
MAILSI,TEHSIL,VEHARI,RURAL,"5,000 AND ABOVE",56,450078,227872,222163,43,Rural Localities
MAILSI,TEHSIL,VEHARI,RURAL,"2,000 -- 4,999",109,343785,173448,170312,25,Rural Localities
MAILSI,TEHSIL,VEHARI,RURAL,"1,000 -- 1,999",50,78348,39850,38490,8,Rural Localities
MAILSI,TEHSIL,VEHARI,RURAL,500 -- 999,38,28113,14293,13816,4,Rural Localities
MAILSI,TEHSIL,VEHARI,RURAL,200 -- 499,21,7375,3731,3642,2,Rural Localities
MAILSI,TEHSIL,VEHARI,RURAL,LESS THAN 200,18,1745,906,839,,Rural Localities
MAILSI,TEHSIL,VEHARI,RURAL,UN-INHABITED,3,,,,,Rural Localities
VEHARI,TEHSIL,VEHARI,RURAL,OVERALL,231,895471,455470,439875,126,Rural Localities
VEHARI,TEHSIL,VEHARI,RURAL,"5,000 AND ABOVE",56,452230,230357,221797,76,Rural Localities
VEHARI,TEHSIL,VEHARI,RURAL,"2,000 -- 4,999",117,397330,201805,195485,40,Rural Localities
VEHARI,TEHSIL,VEHARI,RURAL,"1,000 -- 1,999",19,28479,14393,14086,,Rural Localities
VEHARI,TEHSIL,VEHARI,RURAL,500 -- 999,16,11369,5784,5576,9,Rural Localities
VEHARI,TEHSIL,VEHARI,RURAL,200 -- 499,15,5206,2681,2524,1,Rural Localities
VEHARI,TEHSIL,VEHARI,RURAL,LESS THAN 200,8,857,450,407,,Rural Localities
VEHARI,TEHSIL,VEHARI,RURAL,UN-INHABITED,,,,,,Rural Localities
