name_admin_unit,admin_unit,age_group,marital_status,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
GWADAR,DISTRICT,25 - 29,SEPERATION,21,12,9,0,10,8,2,0,11,4,7,0
GWADAR,DISTRICT,25 - 29,WIDOWED,94,61,33,0,29,18,11,0,65,43,22,0
GWADAR,DISTRICT,30 - 34,DIVORCED,64,51,13,0,24,22,2,0,40,29,11,0
GWADAR,DISTRICT,30 - 34,MARRIED,14539,7621,6918,0,6427,3434,2993,0,8112,4187,3925,0
GWADAR,DISTRICT,30 - 34,NEVER MARRIED,3143,1428,1712,3,1122,503,617,2,2021,925,1095,1
GWADAR,DISTRICT,30 - 34,SEPERATION,19,14,5,0,10,8,2,0,9,6,3,0
GWADAR,DISTRICT,30 - 34,WIDOWED,180,148,32,0,71,60,11,0,109,88,21,0
GWADAR,DISTRICT,35 - 39,DIVORCED,89,71,18,0,45,35,10,0,44,36,8,0
GWADAR,DISTRICT,35 - 39,MARRIED,14656,7200,7456,0,6248,3213,3035,0,8408,3987,4421,0
GWADAR,DISTRICT,35 - 39,NEVER MARRIED,1706,752,954,0,562,257,305,0,1144,495,649,0
GWADAR,DISTRICT,35 - 39,SEPERATION,24,14,10,0,11,6,5,0,13,8,5,0
GWADAR,DISTRICT,35 - 39,WIDOWED,254,203,51,0,91,74,17,0,163,129,34,0
GWADAR,DISTRICT,40 - 44,DIVORCED,75,58,17,0,28,25,3,0,47,33,14,0
GWADAR,DISTRICT,40 - 44,MARRIED,12962,6142,6820,0,6010,2997,3013,0,6952,3145,3807,0
GWADAR,DISTRICT,40 - 44,NEVER MARRIED,824,358,463,3,313,135,178,0,511,223,285,3
GWADAR,DISTRICT,40 - 44,SEPERATION,17,9,8,0,9,5,4,0,8,4,4,0
GWADAR,DISTRICT,40 - 44,WIDOWED,352,298,54,0,151,132,19,0,201,166,35,0
GWADAR,DISTRICT,45 - 49,DIVORCED,35,26,9,0,13,10,3,0,22,16,6,0
GWADAR,DISTRICT,45 - 49,MARRIED,9824,4359,5465,0,4332,1990,2342,0,5492,2369,3123,0
GWADAR,DISTRICT,45 - 49,NEVER MARRIED,432,156,274,2,140,45,95,0,292,111,179,2
GWADAR,DISTRICT,45 - 49,SEPERATION,18,10,8,0,9,7,2,0,9,3,6,0
GWADAR,DISTRICT,45 - 49,WIDOWED,386,315,71,0,163,138,25,0,223,177,46,0
GWADAR,DISTRICT,50 - 54,DIVORCED,28,17,11,0,9,9,0,0,19,8,11,0
GWADAR,DISTRICT,50 - 54,MARRIED,7563,3310,4253,0,3371,1538,1833,0,4192,1772,2420,0
GWADAR,DISTRICT,50 - 54,NEVER MARRIED,203,81,121,1,47,19,27,1,156,62,94,0
GWADAR,DISTRICT,50 - 54,SEPERATION,15,8,7,0,5,5,0,0,10,3,7,0
GWADAR,DISTRICT,50 - 54,WIDOWED,489,401,88,0,181,139,42,0,308,262,46,0
GWADAR,DISTRICT,55 - 59,DIVORCED,26,13,13,0,10,5,5,0,16,8,8,0
GWADAR,DISTRICT,55 - 59,MARRIED,5192,2054,3138,0,2285,943,1342,0,2907,1111,1796,0
GWADAR,DISTRICT,55 - 59,NEVER MARRIED,108,41,65,2,23,8,15,0,85,33,50,2
GWADAR,DISTRICT,55 - 59,SEPERATION,7,1,6,0,5,1,4,0,2,0,2,0
GWADAR,DISTRICT,55 - 59,WIDOWED,464,383,81,0,152,127,25,0,312,256,56,0
GWADAR,DISTRICT,60 - 64,DIVORCED,18,9,9,0,9,7,2,0,9,2,7,0
GWADAR,DISTRICT,60 - 64,MARRIED,4202,1612,2590,0,1871,735,1136,0,2331,877,1454,0
GWADAR,DISTRICT,60 - 64,NEVER MARRIED,90,26,62,2,19,8,11,0,71,18,51,2
GWADAR,DISTRICT,60 - 64,SEPERATION,8,4,4,0,2,0,2,0,6,4,2,0
GWADAR,DISTRICT,60 - 64,WIDOWED,609,515,94,0,230,192,38,0,379,323,56,0
GWADAR,DISTRICT,65 - 69,DIVORCED,12,8,4,0,4,3,1,0,8,5,3,0
GWADAR,DISTRICT,65 - 69,MARRIED,2844,1088,1756,0,1287,525,762,0,1557,563,994,0
GWADAR,DISTRICT,65 - 69,NEVER MARRIED,51,17,33,1,15,5,10,0,36,12,23,1
GWADAR,DISTRICT,65 - 69,SEPERATION,7,5,2,0,3,2,1,0,4,3,1,0
GWADAR,DISTRICT,65 - 69,WIDOWED,623,528,95,0,248,214,34,0,375,314,61,0
GWADAR,DISTRICT,70 - 74,DIVORCED,5,4,1,0,1,1,0,0,4,3,1,0
GWADAR,DISTRICT,70 - 74,MARRIED,1980,671,1309,0,1024,364,660,0,956,307,649,0
GWADAR,DISTRICT,70 - 74,NEVER MARRIED,30,8,22,0,6,1,5,0,24,7,17,0
GWADAR,DISTRICT,70 - 74,SEPERATION,4,2,2,0,3,2,1,0,1,0,1,0
GWADAR,DISTRICT,70 - 74,WIDOWED,603,515,88,0,280,241,39,0,323,274,49,0
GWADAR,DISTRICT,75 & ABOVE,DIVORCED,1,0,1,0,1,0,1,0,0,0,0,0
GWADAR,DISTRICT,75 & ABOVE,MARRIED,1891,550,1341,0,1116,328,788,0,775,222,553,0
GWADAR,DISTRICT,75 & ABOVE,NEVER MARRIED,49,10,39,0,1,0,1,0,48,10,38,0
GWADAR,DISTRICT,75 & ABOVE,SEPERATION,5,4,1,0,2,2,0,0,3,2,1,0
GWADAR,DISTRICT,75 & ABOVE,WIDOWED,768,617,151,0,444,357,87,0,324,260,64,0
HARNAI,DISTRICT,15 &  ABOVE,DIVORCED,30,22,8,0,24,18,6,0,6,4,2,0
HARNAI,DISTRICT,15 &  ABOVE,MARRIED,37274,18314,18960,0,27243,13465,13778,0,10031,4849,5182,0
HARNAI,DISTRICT,15 &  ABOVE,NEVER MARRIED,16994,7108,9883,3,12301,5211,7088,2,4693,1897,2795,1
HARNAI,DISTRICT,15 &  ABOVE,SEPERATION,26,12,14,0,20,11,9,0,6,1,5,0
HARNAI,DISTRICT,15 &  ABOVE,WIDOWED,867,719,148,0,654,548,106,0,213,171,42,0
HARNAI,DISTRICT,15 - 19,DIVORCED,1,1,0,0,1,1,0,0,0,0,0,0
HARNAI,DISTRICT,15 - 19,MARRIED,1624,993,631,0,1250,771,479,0,374,222,152,0
HARNAI,DISTRICT,15 - 19,NEVER MARRIED,9806,4265,5540,1,7355,3249,4106,0,2451,1016,1434,1
HARNAI,DISTRICT,15 - 19,SEPERATION,2,0,2,0,1,0,1,0,1,0,1,0
HARNAI,DISTRICT,15 - 19,WIDOWED,2,0,2,0,2,0,2,0,0,0,0,0
HARNAI,DISTRICT,20 - 24,DIVORCED,3,2,1,0,3,2,1,0,0,0,0,0
HARNAI,DISTRICT,20 - 24,MARRIED,4249,2326,1923,0,2969,1628,1341,0,1280,698,582,0
HARNAI,DISTRICT,20 - 24,NEVER MARRIED,3987,1640,2346,1,2807,1168,1638,1,1180,472,708,0
HARNAI,DISTRICT,20 - 24,SEPERATION,4,1,3,0,4,1,3,0,0,0,0,0
HARNAI,DISTRICT,20 - 24,WIDOWED,10,6,4,0,6,3,3,0,4,3,1,0
HARNAI,DISTRICT,25 - 29,DIVORCED,2,2,0,0,2,2,0,0,0,0,0,0
HARNAI,DISTRICT,25 - 29,MARRIED,5088,2542,2546,0,3568,1788,1780,0,1520,754,766,0
HARNAI,DISTRICT,25 - 29,NEVER MARRIED,1562,588,974,0,1015,372,643,0,547,216,331,0
HARNAI,DISTRICT,25 - 29,SEPERATION,3,2,1,0,3,2,1,0,0,0,0,0
HARNAI,DISTRICT,25 - 29,WIDOWED,8,6,2,0,7,5,2,0,1,1,0,0
HARNAI,DISTRICT,30 - 34,DIVORCED,8,6,2,0,7,5,2,0,1,1,0,0
HARNAI,DISTRICT,30 - 34,MARRIED,5538,2940,2598,0,4012,2122,1890,0,1526,818,708,0
HARNAI,DISTRICT,30 - 34,NEVER MARRIED,796,348,448,0,538,241,297,0,258,107,151,0
HARNAI,DISTRICT,30 - 34,SEPERATION,2,2,0,0,2,2,0,0,0,0,0,0
HARNAI,DISTRICT,30 - 34,WIDOWED,22,19,3,0,17,15,2,0,5,4,1,0
HARNAI,DISTRICT,35 - 39,DIVORCED,4,4,0,0,4,4,0,0,0,0,0,0
HARNAI,DISTRICT,35 - 39,MARRIED,5233,2622,2611,0,3819,1948,1871,0,1414,674,740,0
HARNAI,DISTRICT,35 - 39,NEVER MARRIED,390,129,261,0,257,83,174,0,133,46,87,0
HARNAI,DISTRICT,35 - 39,SEPERATION,4,2,2,0,2,2,0,0,2,0,2,0
HARNAI,DISTRICT,35 - 39,WIDOWED,29,25,4,0,23,21,2,0,6,4,2,0
HARNAI,DISTRICT,40 - 44,DIVORCED,6,2,4,0,3,1,2,0,3,1,2,0
HARNAI,DISTRICT,40 - 44,MARRIED,4439,2030,2409,0,3251,1508,1743,0,1188,522,666,0
HARNAI,DISTRICT,40 - 44,NEVER MARRIED,213,74,139,0,155,54,101,0,58,20,38,0
HARNAI,DISTRICT,40 - 44,SEPERATION,5,4,1,0,3,3,0,0,2,1,1,0
HARNAI,DISTRICT,40 - 44,WIDOWED,48,36,12,0,30,21,9,0,18,15,3,0
HARNAI,DISTRICT,45 - 49,DIVORCED,2,2,0,0,1,1,0,0,1,1,0,0
HARNAI,DISTRICT,45 - 49,MARRIED,3033,1444,1589,0,2236,1096,1140,0,797,348,449,0
HARNAI,DISTRICT,45 - 49,NEVER MARRIED,129,39,89,1,101,28,72,1,28,11,17,0
HARNAI,DISTRICT,45 - 49,SEPERATION,2,1,1,0,2,1,1,0,0,0,0,0
HARNAI,DISTRICT,45 - 49,WIDOWED,50,40,10,0,37,30,7,0,13,10,3,0
HARNAI,DISTRICT,50 - 54,DIVORCED,0,0,0,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,50 - 54,MARRIED,2661,1209,1452,0,2001,917,1084,0,660,292,368,0
HARNAI,DISTRICT,50 - 54,NEVER MARRIED,48,13,35,0,38,10,28,0,10,3,7,0
HARNAI,DISTRICT,50 - 54,SEPERATION,2,0,2,0,2,0,2,0,0,0,0,0
HARNAI,DISTRICT,50 - 54,WIDOWED,81,72,9,0,63,56,7,0,18,16,2,0
HARNAI,DISTRICT,55 - 59,DIVORCED,1,1,0,0,0,0,0,0,1,1,0,0
HARNAI,DISTRICT,55 - 59,MARRIED,1762,772,990,0,1343,585,758,0,419,187,232,0
HARNAI,DISTRICT,55 - 59,NEVER MARRIED,20,5,15,0,13,2,11,0,7,3,4,0
HARNAI,DISTRICT,55 - 59,SEPERATION,0,0,0,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,55 - 59,WIDOWED,98,80,18,0,70,59,11,0,28,21,7,0
HARNAI,DISTRICT,60 - 64,DIVORCED,2,2,0,0,2,2,0,0,0,0,0,0
HARNAI,DISTRICT,60 - 64,MARRIED,1455,599,856,0,1110,459,651,0,345,140,205,0
HARNAI,DISTRICT,60 - 64,NEVER MARRIED,22,3,19,0,10,2,8,0,12,1,11,0
HARNAI,DISTRICT,60 - 64,SEPERATION,0,0,0,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,60 - 64,WIDOWED,117,96,21,0,90,73,17,0,27,23,4,0
HARNAI,DISTRICT,65 - 69,DIVORCED,0,0,0,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,65 - 69,MARRIED,981,384,597,0,749,298,451,0,232,86,146,0
HARNAI,DISTRICT,65 - 69,NEVER MARRIED,6,2,4,0,4,1,3,0,2,1,1,0
HARNAI,DISTRICT,65 - 69,SEPERATION,0,0,0,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,65 - 69,WIDOWED,119,105,14,0,94,85,9,0,25,20,5,0
HARNAI,DISTRICT,70 - 74,DIVORCED,1,0,1,0,1,0,1,0,0,0,0,0
HARNAI,DISTRICT,70 - 74,MARRIED,630,230,400,0,486,178,308,0,144,52,92,0
HARNAI,DISTRICT,70 - 74,NEVER MARRIED,6,1,5,0,2,0,2,0,4,1,3,0
HARNAI,DISTRICT,70 - 74,SEPERATION,2,0,2,0,1,0,1,0,1,0,1,0
HARNAI,DISTRICT,70 - 74,WIDOWED,137,119,18,0,105,92,13,0,32,27,5,0
HARNAI,DISTRICT,75 & ABOVE,DIVORCED,0,0,0,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,75 & ABOVE,MARRIED,581,223,358,0,449,167,282,0,132,56,76,0
HARNAI,DISTRICT,75 & ABOVE,NEVER MARRIED,9,1,8,0,6,1,5,0,3,0,3,0
HARNAI,DISTRICT,75 & ABOVE,SEPERATION,0,0,0,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,75 & ABOVE,WIDOWED,146,115,31,0,110,88,22,0,36,27,9,0
JAFFARABAD,DISTRICT,15 &  ABOVE,DIVORCED,213,161,52,0,137,106,31,0,76,55,21,0
JAFFARABAD,DISTRICT,15 &  ABOVE,MARRIED,196322,99086,97236,0,143301,72743,70558,0,53021,26343,26678,0
JAFFARABAD,DISTRICT,15 &  ABOVE,NEVER MARRIED,81540,35188,46342,10,52967,22337,30628,2,28573,12851,15714,8
JAFFARABAD,DISTRICT,15 &  ABOVE,SEPERATION,267,114,153,0,214,86,128,0,53,28,25,0
JAFFARABAD,DISTRICT,15 &  ABOVE,WIDOWED,10276,8149,2127,0,7037,5456,1581,0,3239,2693,546,0
JAFFARABAD,DISTRICT,15 - 19,DIVORCED,9,5,4,0,9,5,4,0,0,0,0,0
JAFFARABAD,DISTRICT,15 - 19,MARRIED,10941,6545,4396,0,8492,5100,3392,0,2449,1445,1004,0
JAFFARABAD,DISTRICT,15 - 19,NEVER MARRIED,50769,23104,27663,2,34496,15585,18910,1,16273,7519,8753,1
JAFFARABAD,DISTRICT,15 - 19,SEPERATION,32,5,27,0,29,3,26,0,3,2,1,0
JAFFARABAD,DISTRICT,15 - 19,WIDOWED,38,22,16,0,28,16,12,0,10,6,4,0
JAFFARABAD,DISTRICT,20 - 24,DIVORCED,22,15,7,0,12,8,4,0,10,7,3,0
JAFFARABAD,DISTRICT,20 - 24,MARRIED,29327,16908,12419,0,22195,12738,9457,0,7132,4170,2962,0
JAFFARABAD,DISTRICT,20 - 24,NEVER MARRIED,18335,6925,11409,1,11194,3998,7195,1,7141,2927,4214,0
JAFFARABAD,DISTRICT,20 - 24,SEPERATION,28,8,20,0,24,5,19,0,4,3,1,0
JAFFARABAD,DISTRICT,20 - 24,WIDOWED,106,55,51,0,82,38,44,0,24,17,7,0
JAFFARABAD,DISTRICT,25 - 29,DIVORCED,33,24,9,0,19,13,6,0,14,11,3,0
JAFFARABAD,DISTRICT,25 - 29,MARRIED,26895,13743,13152,0,19612,10075,9537,0,7283,3668,3615,0
JAFFARABAD,DISTRICT,25 - 29,NEVER MARRIED,6742,2918,3823,1,3760,1495,2265,0,2982,1423,1558,1
JAFFARABAD,DISTRICT,25 - 29,SEPERATION,34,10,24,0,26,7,19,0,8,3,5,0
JAFFARABAD,DISTRICT,25 - 29,WIDOWED,219,137,82,0,152,94,58,0,67,43,24,0
JAFFARABAD,DISTRICT,30 - 34,DIVORCED,42,32,10,0,26,22,4,0,16,10,6,0
JAFFARABAD,DISTRICT,30 - 34,MARRIED,26387,13646,12741,0,18899,9859,9040,0,7488,3787,3701,0
JAFFARABAD,DISTRICT,30 - 34,NEVER MARRIED,2815,1249,1566,0,1599,647,952,0,1216,602,614,0
JAFFARABAD,DISTRICT,30 - 34,SEPERATION,28,9,19,0,21,8,13,0,7,1,6,0
JAFFARABAD,DISTRICT,30 - 34,WIDOWED,331,224,107,0,240,160,80,0,91,64,27,0
JAFFARABAD,DISTRICT,35 - 39,DIVORCED,31,26,5,0,18,17,1,0,13,9,4,0
JAFFARABAD,DISTRICT,35 - 39,MARRIED,25316,12962,12354,0,18089,9373,8716,0,7227,3589,3638,0
JAFFARABAD,DISTRICT,35 - 39,NEVER MARRIED,1369,481,885,3,847,276,571,0,522,205,314,3
JAFFARABAD,DISTRICT,35 - 39,SEPERATION,29,16,13,0,21,11,10,0,8,5,3,0
JAFFARABAD,DISTRICT,35 - 39,WIDOWED,588,443,145,0,431,321,110,0,157,122,35,0
JAFFARABAD,DISTRICT,40 - 44,DIVORCED,21,19,2,0,15,13,2,0,6,6,0,0
JAFFARABAD,DISTRICT,40 - 44,MARRIED,25010,12158,12852,0,17984,8701,9283,0,7026,3457,3569,0
JAFFARABAD,DISTRICT,40 - 44,NEVER MARRIED,664,248,415,1,457,146,311,0,207,102,104,1
JAFFARABAD,DISTRICT,40 - 44,SEPERATION,24,17,7,0,20,14,6,0,4,3,1,0
JAFFARABAD,DISTRICT,40 - 44,WIDOWED,804,638,166,0,549,424,125,0,255,214,41,0
JAFFARABAD,DISTRICT,45 - 49,DIVORCED,21,16,5,0,15,10,5,0,6,6,0,0
JAFFARABAD,DISTRICT,45 - 49,MARRIED,15944,7122,8822,0,11362,5049,6313,0,4582,2073,2509,0
JAFFARABAD,DISTRICT,45 - 49,NEVER MARRIED,392,119,273,0,280,85,195,0,112,34,78,0
JAFFARABAD,DISTRICT,45 - 49,SEPERATION,29,14,15,0,22,10,12,0,7,4,3,0
JAFFARABAD,DISTRICT,45 - 49,WIDOWED,885,703,182,0,588,461,127,0,297,242,55,0
JAFFARABAD,DISTRICT,50 - 54,DIVORCED,13,7,6,0,8,4,4,0,5,3,2,0
JAFFARABAD,DISTRICT,50 - 54,MARRIED,12619,6091,6528,0,9033,4407,4626,0,3586,1684,1902,0
JAFFARABAD,DISTRICT,50 - 54,NEVER MARRIED,186,64,122,0,134,45,89,0,52,19,33,0
JAFFARABAD,DISTRICT,50 - 54,SEPERATION,20,13,7,0,17,10,7,0,3,3,0,0
JAFFARABAD,DISTRICT,50 - 54,WIDOWED,1156,942,214,0,795,637,158,0,361,305,56,0
JAFFARABAD,DISTRICT,55 - 59,DIVORCED,9,8,1,0,7,7,0,0,2,1,1,0
JAFFARABAD,DISTRICT,55 - 59,MARRIED,8434,3607,4827,0,6094,2655,3439,0,2340,952,1388,0
JAFFARABAD,DISTRICT,55 - 59,NEVER MARRIED,104,34,69,1,83,25,58,0,21,9,11,1
JAFFARABAD,DISTRICT,55 - 59,SEPERATION,15,8,7,0,11,5,6,0,4,3,1,0
JAFFARABAD,DISTRICT,55 - 59,WIDOWED,1182,927,255,0,796,608,188,0,386,319,67,0
JAFFARABAD,DISTRICT,60 - 64,DIVORCED,6,5,1,0,5,4,1,0,1,1,0,0
JAFFARABAD,DISTRICT,60 - 64,MARRIED,6676,2938,3738,0,4916,2199,2717,0,1760,739,1021,0
JAFFARABAD,DISTRICT,60 - 64,NEVER MARRIED,64,19,45,0,52,16,36,0,12,3,9,0
JAFFARABAD,DISTRICT,60 - 64,SEPERATION,11,5,6,0,8,4,4,0,3,1,2,0
JAFFARABAD,DISTRICT,60 - 64,WIDOWED,1340,1126,214,0,907,739,168,0,433,387,46,0
JAFFARABAD,DISTRICT,65 - 69,DIVORCED,3,2,1,0,2,2,0,0,1,0,1,0
JAFFARABAD,DISTRICT,65 - 69,MARRIED,4060,1679,2381,0,2992,1267,1725,0,1068,412,656,0
JAFFARABAD,DISTRICT,65 - 69,NEVER MARRIED,57,11,46,0,36,8,28,0,21,3,18,0
JAFFARABAD,DISTRICT,65 - 69,SEPERATION,7,2,5,0,6,2,4,0,1,0,1,0
JAFFARABAD,DISTRICT,65 - 69,WIDOWED,1145,920,225,0,745,586,159,0,400,334,66,0
JAFFARABAD,DISTRICT,70 - 74,DIVORCED,1,1,0,0,1,1,0,0,0,0,0,0
JAFFARABAD,DISTRICT,70 - 74,MARRIED,2687,1029,1658,0,2080,808,1272,0,607,221,386,0
JAFFARABAD,DISTRICT,70 - 74,NEVER MARRIED,24,7,17,0,17,6,11,0,7,1,6,0
JAFFARABAD,DISTRICT,70 - 74,SEPERATION,6,4,2,0,6,4,2,0,0,0,0,0
JAFFARABAD,DISTRICT,70 - 74,WIDOWED,1183,981,202,0,801,654,147,0,382,327,55,0
JAFFARABAD,DISTRICT,75 & ABOVE,DIVORCED,2,1,1,0,0,0,0,0,2,1,1,0
JAFFARABAD,DISTRICT,75 & ABOVE,MARRIED,2026,658,1368,0,1553,512,1041,0,473,146,327,0
JAFFARABAD,DISTRICT,75 & ABOVE,NEVER MARRIED,19,9,9,1,12,5,7,0,7,4,2,1
JAFFARABAD,DISTRICT,75 & ABOVE,SEPERATION,4,3,1,0,3,3,0,0,1,0,1,0
JAFFARABAD,DISTRICT,75 & ABOVE,WIDOWED,1299,1031,268,0,923,718,205,0,376,313,63,0
JHAL MAGSI,DISTRICT,15 &  ABOVE,DIVORCED,44,34,10,0,36,28,8,0,8,6,2,0
JHAL MAGSI,DISTRICT,15 &  ABOVE,MARRIED,71200,36130,35070,0,62031,31498,30533,0,9169,4632,4537,0
JHAL MAGSI,DISTRICT,15 &  ABOVE,NEVER MARRIED,27123,11471,15639,13,22992,9304,13677,11,4131,2167,1962,2
JHAL MAGSI,DISTRICT,15 &  ABOVE,SEPERATION,88,48,40,0,76,41,35,0,12,7,5,0
JHAL MAGSI,DISTRICT,15 &  ABOVE,WIDOWED,2414,1904,510,0,2024,1588,436,0,390,316,74,0
JHAL MAGSI,DISTRICT,15 - 19,DIVORCED,2,1,1,0,2,1,1,0,0,0,0,0
JHAL MAGSI,DISTRICT,15 - 19,MARRIED,4445,2613,1832,0,3956,2308,1648,0,489,305,184,0
JHAL MAGSI,DISTRICT,15 - 19,NEVER MARRIED,17491,7836,9650,5,15219,6587,8627,5,2272,1249,1023,0
JHAL MAGSI,DISTRICT,15 - 19,SEPERATION,4,1,3,0,2,1,1,0,2,0,2,0
JHAL MAGSI,DISTRICT,15 - 19,WIDOWED,13,4,9,0,13,4,9,0,0,0,0,0
JHAL MAGSI,DISTRICT,20 - 24,DIVORCED,6,6,0,0,4,4,0,0,2,2,0,0
JHAL MAGSI,DISTRICT,20 - 24,MARRIED,10465,5954,4511,0,9184,5212,3972,0,1281,742,539,0
JHAL MAGSI,DISTRICT,20 - 24,NEVER MARRIED,6017,2245,3767,5,4934,1698,3231,5,1083,547,536,0
JHAL MAGSI,DISTRICT,20 - 24,SEPERATION,7,4,3,0,6,3,3,0,1,1,0,0
JHAL MAGSI,DISTRICT,20 - 24,WIDOWED,43,26,17,0,38,22,16,0,5,4,1,0
JHAL MAGSI,DISTRICT,25 - 29,DIVORCED,11,7,4,0,7,4,3,0,4,3,1,0
JHAL MAGSI,DISTRICT,25 - 29,MARRIED,10257,5409,4848,0,8735,4566,4169,0,1522,843,679,0
JHAL MAGSI,DISTRICT,25 - 29,NEVER MARRIED,2030,749,1281,0,1598,546,1052,0,432,203,229,0
JHAL MAGSI,DISTRICT,25 - 29,SEPERATION,12,6,6,0,10,6,4,0,2,0,2,0
JHAL MAGSI,DISTRICT,25 - 29,WIDOWED,60,36,24,0,53,31,22,0,7,5,2,0
JHAL MAGSI,DISTRICT,30 - 34,DIVORCED,4,4,0,0,4,4,0,0,0,0,0,0
JHAL MAGSI,DISTRICT,30 - 34,MARRIED,8985,4667,4318,0,7743,4075,3668,0,1242,592,650,0
JHAL MAGSI,DISTRICT,30 - 34,NEVER MARRIED,680,259,421,0,509,184,325,0,171,75,96,0
JHAL MAGSI,DISTRICT,30 - 34,SEPERATION,8,3,5,0,7,2,5,0,1,1,0,0
JHAL MAGSI,DISTRICT,30 - 34,WIDOWED,95,68,27,0,79,54,25,0,16,14,2,0
JHAL MAGSI,DISTRICT,35 - 39,DIVORCED,7,6,1,0,6,5,1,0,1,1,0,0
JHAL MAGSI,DISTRICT,35 - 39,MARRIED,8972,4628,4344,0,7847,4064,3783,0,1125,564,561,0
JHAL MAGSI,DISTRICT,35 - 39,NEVER MARRIED,490,212,277,1,401,168,232,1,89,44,45,0
JHAL MAGSI,DISTRICT,35 - 39,SEPERATION,13,5,8,0,12,4,8,0,1,1,0,0
JHAL MAGSI,DISTRICT,35 - 39,WIDOWED,131,95,36,0,116,84,32,0,15,11,4,0
JHAL MAGSI,DISTRICT,40 - 44,DIVORCED,5,3,2,0,5,3,2,0,0,0,0,0
JHAL MAGSI,DISTRICT,40 - 44,MARRIED,8122,4104,4018,0,7163,3620,3543,0,959,484,475,0
JHAL MAGSI,DISTRICT,40 - 44,NEVER MARRIED,187,80,105,2,151,62,89,0,36,18,16,2
JHAL MAGSI,DISTRICT,40 - 44,SEPERATION,8,4,4,0,8,4,4,0,0,0,0,0
JHAL MAGSI,DISTRICT,40 - 44,WIDOWED,167,129,38,0,146,110,36,0,21,19,2,0
JHAL MAGSI,DISTRICT,45 - 49,DIVORCED,2,1,1,0,1,1,0,0,1,0,1,0
JHAL MAGSI,DISTRICT,45 - 49,MARRIED,6298,2962,3336,0,5539,2591,2948,0,759,371,388,0
JHAL MAGSI,DISTRICT,45 - 49,NEVER MARRIED,84,36,48,0,64,24,40,0,20,12,8,0
JHAL MAGSI,DISTRICT,45 - 49,SEPERATION,14,11,3,0,12,9,3,0,2,2,0,0
JHAL MAGSI,DISTRICT,45 - 49,WIDOWED,216,171,45,0,184,144,40,0,32,27,5,0
JHAL MAGSI,DISTRICT,50 - 54,DIVORCED,3,3,0,0,3,3,0,0,0,0,0,0
JHAL MAGSI,DISTRICT,50 - 54,MARRIED,4878,2276,2602,0,4220,1971,2249,0,658,305,353,0
JHAL MAGSI,DISTRICT,50 - 54,NEVER MARRIED,39,18,21,0,27,12,15,0,12,6,6,0
JHAL MAGSI,DISTRICT,50 - 54,SEPERATION,6,4,2,0,6,4,2,0,0,0,0,0
JHAL MAGSI,DISTRICT,50 - 54,WIDOWED,274,220,54,0,227,186,41,0,47,34,13,0
JHAL MAGSI,DISTRICT,55 - 59,DIVORCED,2,2,0,0,2,2,0,0,0,0,0,0
JHAL MAGSI,DISTRICT,55 - 59,MARRIED,3221,1384,1837,0,2738,1206,1532,0,483,178,305,0
JHAL MAGSI,DISTRICT,55 - 59,NEVER MARRIED,32,15,17,0,24,9,15,0,8,6,2,0
JHAL MAGSI,DISTRICT,55 - 59,SEPERATION,4,2,2,0,4,2,2,0,0,0,0,0
JHAL MAGSI,DISTRICT,55 - 59,WIDOWED,235,199,36,0,186,157,29,0,49,42,7,0
JHAL MAGSI,DISTRICT,60 - 64,DIVORCED,1,0,1,0,1,0,1,0,0,0,0,0
JHAL MAGSI,DISTRICT,60 - 64,MARRIED,2410,976,1434,0,2137,872,1265,0,273,104,169,0
JHAL MAGSI,DISTRICT,60 - 64,NEVER MARRIED,52,11,41,0,47,7,40,0,5,4,1,0
JHAL MAGSI,DISTRICT,60 - 64,SEPERATION,2,2,0,0,1,1,0,0,1,1,0,0
JHAL MAGSI,DISTRICT,60 - 64,WIDOWED,304,250,54,0,255,211,44,0,49,39,10,0
JHAL MAGSI,DISTRICT,65 - 69,DIVORCED,1,1,0,0,1,1,0,0,0,0,0,0
JHAL MAGSI,DISTRICT,65 - 69,MARRIED,1461,604,857,0,1284,530,754,0,177,74,103,0
JHAL MAGSI,DISTRICT,65 - 69,NEVER MARRIED,14,7,7,0,12,5,7,0,2,2,0,0
JHAL MAGSI,DISTRICT,65 - 69,SEPERATION,2,1,1,0,1,0,1,0,1,1,0,0
JHAL MAGSI,DISTRICT,65 - 69,WIDOWED,244,191,53,0,206,160,46,0,38,31,7,0
JHAL MAGSI,DISTRICT,70 - 74,DIVORCED,0,0,0,0,0,0,0,0,0,0,0,0
JHAL MAGSI,DISTRICT,70 - 74,MARRIED,959,331,628,0,833,286,547,0,126,45,81,0
JHAL MAGSI,DISTRICT,70 - 74,NEVER MARRIED,5,3,2,0,4,2,2,0,1,1,0,0
