name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
ISLAMABAD,ISLAMABAD,TEHSIL,Functional limitation,41 - 60,69049,37679,31370
ISLAMABAD,ISLAMABAD,TEHSIL,Functional limitation,5 - 16,7566,5199,2367
ISLAMABAD,ISLAMABAD,TEHSIL,Functional limitation,5 - 9,2626,1665,961
ISLAMABAD,ISLAMABAD,TEHSIL,Functional limitation,>18,175151,97989,77162
ISLAMABAD,ISLAMABAD,TEHSIL,Functional limitation,>60,91246,49560,41686
ISLAMABAD,ISLAMABAD,TEHSIL,Hearing,0 - 4,254,129,125
ISLAMABAD,ISLAMABAD,TEHSIL,Hearing,10 - 12,504,319,185
ISLAMABAD,ISLAMABAD,TEHSIL,Hearing,13 - 14,363,243,120
ISLAMABAD,ISLAMABAD,TEHSIL,Hearing,15 - 24,1444,966,478
ISLAMABAD,ISLAMABAD,TEHSIL,Hearing,15 - 49,8702,5348,3354
ISLAMABAD,ISLAMABAD,TEHSIL,Hearing,25 - 40,1880,1320,560
ISLAMABAD,ISLAMABAD,TEHSIL,Hearing,41 - 60,14827,8063,6764
ISLAMABAD,ISLAMABAD,TEHSIL,Hearing,5 - 16,1850,1160,690
ISLAMABAD,ISLAMABAD,TEHSIL,Hearing,5 - 9,671,389,282
ISLAMABAD,ISLAMABAD,TEHSIL,Hearing,>18,35196,19394,15802
ISLAMABAD,ISLAMABAD,TEHSIL,Hearing,>60,17638,9432,8206
ISLAMABAD,ISLAMABAD,TEHSIL,Memorization/ Focus,0 - 4,274,199,75
ISLAMABAD,ISLAMABAD,TEHSIL,Memorization/ Focus,10 - 12,634,415,219
ISLAMABAD,ISLAMABAD,TEHSIL,Memorization/ Focus,13 - 14,454,304,150
ISLAMABAD,ISLAMABAD,TEHSIL,Memorization/ Focus,15 - 24,2001,1321,680
ISLAMABAD,ISLAMABAD,TEHSIL,Memorization/ Focus,15 - 49,8112,5275,2837
ISLAMABAD,ISLAMABAD,TEHSIL,Memorization/ Focus,25 - 40,2431,1714,717
ISLAMABAD,ISLAMABAD,TEHSIL,Memorization/ Focus,41 - 60,10140,5712,4428
ISLAMABAD,ISLAMABAD,TEHSIL,Memorization/ Focus,5 - 16,2323,1516,807
ISLAMABAD,ISLAMABAD,TEHSIL,Memorization/ Focus,5 - 9,797,506,291
ISLAMABAD,ISLAMABAD,TEHSIL,Memorization/ Focus,>18,26423,14957,11466
ISLAMABAD,ISLAMABAD,TEHSIL,Memorization/ Focus,>60,12737,6804,5933
ISLAMABAD,ISLAMABAD,TEHSIL,Population,0 - 4,237482,134174,103308
ISLAMABAD,ISLAMABAD,TEHSIL,Population,10 - 12,151061,81884,69177
ISLAMABAD,ISLAMABAD,TEHSIL,Population,13 - 14,99816,53635,46181
ISLAMABAD,ISLAMABAD,TEHSIL,Population,15 - 24,422609,224711,197898
ISLAMABAD,ISLAMABAD,TEHSIL,Population,15 - 49,1218134,657727,560407
ISLAMABAD,ISLAMABAD,TEHSIL,Population,25 - 40,567477,310448,257029
ISLAMABAD,ISLAMABAD,TEHSIL,Population,41 - 60,411932,220380,191552
ISLAMABAD,ISLAMABAD,TEHSIL,Population,5 - 16,591703,321116,270587
ISLAMABAD,ISLAMABAD,TEHSIL,Population,5 - 9,248762,136331,112431
ISLAMABAD,ISLAMABAD,TEHSIL,Population,>18,1366273,738110,628163
ISLAMABAD,ISLAMABAD,TEHSIL,Population,>60,144105,78681,65424
ISLAMABAD,ISLAMABAD,TEHSIL,Seeing,0 - 4,266,123,143
