name_admin_unit,part_of_district,admin_unit,age_group,rel_hh_head,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
SOHBATPUR,SOHBATPUR,DISTRICT,30 - 34,FATHER/MOTHER,4,4,,,4,4,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,30 - 34,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,30 - 34,GRANDSON/GRANDDAUGHTER,6,2,4,,6,2,4,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,30 - 34,HEAD,4319,46,4273,,4061,45,4016,,258,1,257,
SOHBATPUR,SOHBATPUR,DISTRICT,30 - 34,NEPHEW/NEICE,34,9,25,,31,8,23,,3,1,2,
SOHBATPUR,SOHBATPUR,DISTRICT,30 - 34,NON-RELATIVE,26,15,11,,26,15,11,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,30 - 34,OTHER RELATIVE,196,83,113,,190,79,111,,6,4,2,
SOHBATPUR,SOHBATPUR,DISTRICT,30 - 34,SON/DAUGHTER,928,296,632,,832,248,584,,96,48,48,
SOHBATPUR,SOHBATPUR,DISTRICT,30 - 34,SON/DAUGHTER IN LAW,314,294,20,,308,289,19,,6,5,1,
SOHBATPUR,SOHBATPUR,DISTRICT,30 - 34,SPOUSE,4836,4833,3,,4576,4573,3,,260,260,,
SOHBATPUR,SOHBATPUR,DISTRICT,35 - 39,BROTHER/SISTER,236,51,185,,227,49,178,,9,2,7,
SOHBATPUR,SOHBATPUR,DISTRICT,35 - 39,BROTHER/SISTER IN LAW,128,119,9,,125,116,9,,3,3,,
SOHBATPUR,SOHBATPUR,DISTRICT,35 - 39,FATHER/MOTHER,20,20,,,20,20,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,35 - 39,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,35 - 39,GRANDSON/GRANDDAUGHTER,3,,3,,3,,3,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,35 - 39,HEAD,4155,51,4104,,3925,47,3878,,230,4,226,
SOHBATPUR,SOHBATPUR,DISTRICT,35 - 39,NEPHEW/NEICE,24,7,17,,22,6,16,,2,1,1,
SOHBATPUR,SOHBATPUR,DISTRICT,35 - 39,NON-RELATIVE,25,12,13,,24,12,12,,1,,1,
SOHBATPUR,SOHBATPUR,DISTRICT,35 - 39,OTHER RELATIVE,220,81,139,,218,81,137,,2,,2,
SOHBATPUR,SOHBATPUR,DISTRICT,35 - 39,SON/DAUGHTER,433,90,343,,410,81,329,,23,9,14,
SOHBATPUR,SOHBATPUR,DISTRICT,35 - 39,SON/DAUGHTER IN LAW,176,159,17,,169,154,15,,7,5,2,
SOHBATPUR,SOHBATPUR,DISTRICT,35 - 39,SPOUSE,4316,4311,5,,4091,4086,5,,225,225,,
SOHBATPUR,SOHBATPUR,DISTRICT,40 - 44,BROTHER/SISTER,179,42,137,,171,36,135,,8,6,2,
SOHBATPUR,SOHBATPUR,DISTRICT,40 - 44,BROTHER/SISTER IN LAW,71,69,2,,71,69,2,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,40 - 44,FATHER/MOTHER,90,85,5,,86,81,5,,4,4,,
SOHBATPUR,SOHBATPUR,DISTRICT,40 - 44,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,40 - 44,GRANDSON/GRANDDAUGHTER,3,1,2,,3,1,2,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,40 - 44,HEAD,4648,96,4552,,4401,89,4312,,247,7,240,
SOHBATPUR,SOHBATPUR,DISTRICT,40 - 44,NEPHEW/NEICE,3,3,,,3,3,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,40 - 44,NON-RELATIVE,25,11,14,,25,11,14,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,40 - 44,OTHER RELATIVE,164,85,79,,160,84,76,,4,1,3,
SOHBATPUR,SOHBATPUR,DISTRICT,40 - 44,SON/DAUGHTER,207,42,165,,194,40,154,,13,2,11,
SOHBATPUR,SOHBATPUR,DISTRICT,40 - 44,SON/DAUGHTER IN LAW,85,72,13,,84,72,12,,1,,1,
SOHBATPUR,SOHBATPUR,DISTRICT,40 - 44,SPOUSE,4246,4241,5,,4008,4003,5,,238,238,,
SOHBATPUR,SOHBATPUR,DISTRICT,45 - 49,BROTHER/SISTER,131,32,99,,123,27,96,,8,5,3,
SOHBATPUR,SOHBATPUR,DISTRICT,45 - 49,BROTHER/SISTER IN LAW,32,32,,,32,32,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,45 - 49,FATHER/MOTHER,144,129,15,,131,118,13,,13,11,2,
SOHBATPUR,SOHBATPUR,DISTRICT,45 - 49,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,45 - 49,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,45 - 49,HEAD,3264,98,3166,,3073,86,2987,,191,12,179,
SOHBATPUR,SOHBATPUR,DISTRICT,45 - 49,NEPHEW/NEICE,6,,6,,6,,6,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,45 - 49,NON-RELATIVE,21,8,13,,21,8,13,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,45 - 49,OTHER RELATIVE,165,74,91,,163,73,90,,2,1,1,
SOHBATPUR,SOHBATPUR,DISTRICT,45 - 49,SON/DAUGHTER,81,18,63,,77,18,59,,4,,4,
SOHBATPUR,SOHBATPUR,DISTRICT,45 - 49,SON/DAUGHTER IN LAW,30,26,4,,30,26,4,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,45 - 49,SPOUSE,2541,2535,6,,2386,2380,6,,155,155,,
SOHBATPUR,SOHBATPUR,DISTRICT,50 - 54,BROTHER/SISTER,70,27,43,,67,26,41,,3,1,2,
SOHBATPUR,SOHBATPUR,DISTRICT,50 - 54,BROTHER/SISTER IN LAW,33,32,1,,33,32,1,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,50 - 54,FATHER/MOTHER,260,240,20,,242,223,19,,18,17,1,
SOHBATPUR,SOHBATPUR,DISTRICT,50 - 54,GRANDFATHER/GRANDMOTHER,2,2,,,2,2,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,50 - 54,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,50 - 54,HEAD,2617,125,2492,,2458,117,2341,,159,8,151,
SOHBATPUR,SOHBATPUR,DISTRICT,50 - 54,NEPHEW/NEICE,1,1,,,1,1,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,50 - 54,NON-RELATIVE,8,2,6,,7,2,5,,1,,1,
SOHBATPUR,SOHBATPUR,DISTRICT,50 - 54,OTHER RELATIVE,130,84,46,,129,84,45,,1,,1,
SOHBATPUR,SOHBATPUR,DISTRICT,50 - 54,SON/DAUGHTER,25,10,15,,24,9,15,,1,1,,
SOHBATPUR,SOHBATPUR,DISTRICT,50 - 54,SON/DAUGHTER IN LAW,9,7,2,,9,7,2,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,50 - 54,SPOUSE,2202,2197,5,,2098,2093,5,,104,104,,
SOHBATPUR,SOHBATPUR,DISTRICT,55 - 59,BROTHER/SISTER,56,23,33,,52,20,32,,4,3,1,
SOHBATPUR,SOHBATPUR,DISTRICT,55 - 59,BROTHER/SISTER IN LAW,6,6,,,6,6,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,55 - 59,FATHER/MOTHER,299,258,41,,268,229,39,,31,29,2,
SOHBATPUR,SOHBATPUR,DISTRICT,55 - 59,GRANDFATHER/GRANDMOTHER,3,3,,,2,2,,,1,1,,
SOHBATPUR,SOHBATPUR,DISTRICT,55 - 59,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,55 - 59,HEAD,1958,79,1879,,1816,72,1744,,142,7,135,
SOHBATPUR,SOHBATPUR,DISTRICT,55 - 59,NEPHEW/NEICE,1,,1,,1,,1,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,55 - 59,NON-RELATIVE,7,3,4,,7,3,4,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,55 - 59,OTHER RELATIVE,129,62,67,,122,57,65,,7,5,2,
SOHBATPUR,SOHBATPUR,DISTRICT,55 - 59,SON/DAUGHTER,8,5,3,,8,5,3,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,55 - 59,SON/DAUGHTER IN LAW,6,5,1,,6,5,1,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,55 - 59,SPOUSE,1453,1446,7,,1370,1363,7,,83,83,,
SOHBATPUR,SOHBATPUR,DISTRICT,60 - 64,BROTHER/SISTER,28,12,16,,28,12,16,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,60 - 64,BROTHER/SISTER IN LAW,14,14,,,12,12,,,2,2,,
SOHBATPUR,SOHBATPUR,DISTRICT,60 - 64,FATHER/MOTHER,393,338,55,,375,322,53,,18,16,2,
SOHBATPUR,SOHBATPUR,DISTRICT,60 - 64,GRANDFATHER/GRANDMOTHER,12,11,1,,12,11,1,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,60 - 64,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,60 - 64,HEAD,1540,111,1429,,1444,100,1344,,96,11,85,
SOHBATPUR,SOHBATPUR,DISTRICT,60 - 64,NEPHEW/NEICE,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,60 - 64,NON-RELATIVE,3,1,2,,3,1,2,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,60 - 64,OTHER RELATIVE,95,43,52,,89,40,49,,6,3,3,
SOHBATPUR,SOHBATPUR,DISTRICT,60 - 64,SON/DAUGHTER,3,2,1,,3,2,1,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,60 - 64,SON/DAUGHTER IN LAW,1,1,,,1,1,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,60 - 64,SPOUSE,921,914,7,,864,857,7,,57,57,,
SOHBATPUR,SOHBATPUR,DISTRICT,65 - 69,BROTHER/SISTER,18,8,10,,16,7,9,,2,1,1,
SOHBATPUR,SOHBATPUR,DISTRICT,65 - 69,BROTHER/SISTER IN LAW,8,8,,,8,8,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,65 - 69,FATHER/MOTHER,329,286,43,,313,272,41,,16,14,2,
SOHBATPUR,SOHBATPUR,DISTRICT,65 - 69,GRANDFATHER/GRANDMOTHER,12,11,1,,12,11,1,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,65 - 69,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,65 - 69,HEAD,876,82,794,,816,71,745,,60,11,49,
SOHBATPUR,SOHBATPUR,DISTRICT,65 - 69,NEPHEW/NEICE,2,1,1,,2,1,1,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,65 - 69,NON-RELATIVE,4,,4,,4,,4,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,65 - 69,OTHER RELATIVE,73,43,30,,69,40,29,,4,3,1,
SOHBATPUR,SOHBATPUR,DISTRICT,65 - 69,SON/DAUGHTER,2,1,1,,2,1,1,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,65 - 69,SON/DAUGHTER IN LAW,3,3,,,3,3,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,65 - 69,SPOUSE,496,495,1,,467,466,1,,29,29,,
SOHBATPUR,SOHBATPUR,DISTRICT,70 - 74,BROTHER/SISTER,9,2,7,,9,2,7,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,70 - 74,BROTHER/SISTER IN LAW,3,3,,,3,3,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,70 - 74,FATHER/MOTHER,386,326,60,,363,305,58,,23,21,2,
SOHBATPUR,SOHBATPUR,DISTRICT,70 - 74,GRANDFATHER/GRANDMOTHER,16,15,1,,15,14,1,,1,1,,
SOHBATPUR,SOHBATPUR,DISTRICT,70 - 74,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,70 - 74,HEAD,732,78,654,,690,70,620,,42,8,34,
SOHBATPUR,SOHBATPUR,DISTRICT,70 - 74,NEPHEW/NEICE,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,70 - 74,NON-RELATIVE,3,,3,,3,,3,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,70 - 74,OTHER RELATIVE,49,27,22,,48,27,21,,1,,1,
SOHBATPUR,SOHBATPUR,DISTRICT,70 - 74,SON/DAUGHTER,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,70 - 74,SON/DAUGHTER IN LAW,2,1,1,,2,1,1,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,70 - 74,SPOUSE,316,316,,,302,302,,,14,14,,
SOHBATPUR,SOHBATPUR,DISTRICT,75 & ABOVE,BROTHER/SISTER,12,4,8,,12,4,8,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,75 & ABOVE,BROTHER/SISTER IN LAW,3,3,,,3,3,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,75 & ABOVE,FATHER/MOTHER,437,324,113,,414,308,106,,23,16,7,
SOHBATPUR,SOHBATPUR,DISTRICT,75 & ABOVE,GRANDFATHER/GRANDMOTHER,44,39,5,,44,39,5,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,75 & ABOVE,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,75 & ABOVE,HEAD,606,66,540,,585,64,521,,21,2,19,
SOHBATPUR,SOHBATPUR,DISTRICT,75 & ABOVE,NEPHEW/NEICE,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,75 & ABOVE,NON-RELATIVE,2,1,1,,2,1,1,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,75 & ABOVE,OTHER RELATIVE,43,28,15,,38,25,13,,5,3,2,
SOHBATPUR,SOHBATPUR,DISTRICT,75 & ABOVE,SON/DAUGHTER,,,,,,,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,75 & ABOVE,SON/DAUGHTER IN LAW,1,1,,,1,1,,,,,,
SOHBATPUR,SOHBATPUR,DISTRICT,75 & ABOVE,SPOUSE,186,186,,,180,180,,,6,6,,
SOHBATPUR,SOHBATPUR,DISTRICT,ALL AGES,BROTHER/SISTER,6098,2260,3837,1,5676,2082,3593,1,422,178,244,
SOHBATPUR,SOHBATPUR,DISTRICT,ALL AGES,BROTHER/SISTER IN LAW,1043,998,45,,1031,986,45,,12,12,,
SOHBATPUR,SOHBATPUR,DISTRICT,ALL AGES,FATHER/MOTHER,2362,2010,352,,2216,1882,334,,146,128,18,
SOHBATPUR,SOHBATPUR,DISTRICT,ALL AGES,GRANDFATHER/GRANDMOTHER,89,81,8,,87,79,8,,2,2,,
SOHBATPUR,SOHBATPUR,DISTRICT,ALL AGES,GRANDSON/GRANDDAUGHTER,7595,3670,3925,,7089,3409,3680,,506,261,245,
SOHBATPUR,SOHBATPUR,DISTRICT,ALL AGES,HEAD,33738,860,32878,,31945,789,31156,,1793,71,1722,
SOHBATPUR,SOHBATPUR,DISTRICT,ALL AGES,NEPHEW/NEICE,4093,1796,2297,,3847,1725,2122,,246,71,175,
SOHBATPUR,SOHBATPUR,DISTRICT,ALL AGES,NON-RELATIVE,719,309,410,,708,309,399,,11,,11,
SOHBATPUR,SOHBATPUR,DISTRICT,ALL AGES,OTHER RELATIVE,5485,2379,3106,,4902,2226,2676,,583,153,430,
SOHBATPUR,SOHBATPUR,DISTRICT,ALL AGES,SON/DAUGHTER,142759,67992,74766,1,133529,63387,70141,1,9230,4605,4625,
SOHBATPUR,SOHBATPUR,DISTRICT,ALL AGES,SON/DAUGHTER IN LAW,2831,2643,188,,2724,2550,174,,107,93,14,
SOHBATPUR,SOHBATPUR,DISTRICT,ALL AGES,SPOUSE,33294,33243,51,,31624,31573,51,,1670,1670,,
SURAB,SURAB,DISTRICT,00 - 04,BROTHER/SISTER,1087,511,576,,1036,487,549,,51,24,27,
SURAB,SURAB,DISTRICT,00 - 04,BROTHER/SISTER IN LAW,3,1,2,,1,1,,,2,,2,
SURAB,SURAB,DISTRICT,00 - 04,FATHER/MOTHER,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,00 - 04,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,00 - 04,GRANDSON/GRANDDAUGHTER,1911,909,1002,,1654,775,879,,257,134,123,
SURAB,SURAB,DISTRICT,00 - 04,HEAD,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,00 - 04,NEPHEW/NEICE,952,430,522,,787,344,443,,165,86,79,
SURAB,SURAB,DISTRICT,00 - 04,NON-RELATIVE,12,,12,,11,,11,,1,,1,
SURAB,SURAB,DISTRICT,00 - 04,OTHER RELATIVE,181,76,105,,167,66,101,,14,10,4,
SURAB,SURAB,DISTRICT,00 - 04,SON/DAUGHTER,60124,29417,30707,,51158,24678,26480,,8966,4739,4227,
SURAB,SURAB,DISTRICT,00 - 04,SON/DAUGHTER IN LAW,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,00 - 04,SPOUSE,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,05 - 09,BROTHER/SISTER,2094,983,1111,,1943,896,1047,,151,87,64,
SURAB,SURAB,DISTRICT,05 - 09,BROTHER/SISTER IN LAW,7,3,4,,5,1,4,,2,2,,
SURAB,SURAB,DISTRICT,05 - 09,FATHER/MOTHER,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,05 - 09,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,05 - 09,GRANDSON/GRANDDAUGHTER,989,476,513,,925,436,489,,64,40,24,
SURAB,SURAB,DISTRICT,05 - 09,HEAD,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,05 - 09,NEPHEW/NEICE,597,270,327,,498,219,279,,99,51,48,
SURAB,SURAB,DISTRICT,05 - 09,NON-RELATIVE,231,40,191,,230,40,190,,1,,1,
SURAB,SURAB,DISTRICT,05 - 09,OTHER RELATIVE,216,91,125,,196,85,111,,20,6,14,
SURAB,SURAB,DISTRICT,05 - 09,SON/DAUGHTER,46211,22661,23550,,40630,19609,21021,,5581,3052,2529,
SURAB,SURAB,DISTRICT,05 - 09,SON/DAUGHTER IN LAW,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,05 - 09,SPOUSE,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,10 - 14,BROTHER/SISTER,2615,1308,1307,,2351,1150,1201,,264,158,106,
SURAB,SURAB,DISTRICT,10 - 14,BROTHER/SISTER IN LAW,7,1,6,,5,,5,,2,1,1,
SURAB,SURAB,DISTRICT,10 - 14,FATHER/MOTHER,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,10 - 14,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,10 - 14,GRANDSON/GRANDDAUGHTER,477,212,265,,451,198,253,,26,14,12,
SURAB,SURAB,DISTRICT,10 - 14,HEAD,1751,101,1650,,1727,100,1627,,24,1,23,
SURAB,SURAB,DISTRICT,10 - 14,NEPHEW/NEICE,308,129,179,,247,97,150,,61,32,29,
SURAB,SURAB,DISTRICT,10 - 14,NON-RELATIVE,406,88,318,,402,87,315,,4,1,3,
SURAB,SURAB,DISTRICT,10 - 14,OTHER RELATIVE,212,84,128,,189,78,111,,23,6,17,
SURAB,SURAB,DISTRICT,10 - 14,SON/DAUGHTER,31033,15914,15119,,27186,13789,13397,,3847,2125,1722,
SURAB,SURAB,DISTRICT,10 - 14,SON/DAUGHTER IN LAW,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,10 - 14,SPOUSE,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,15 - 19,BROTHER/SISTER,1960,901,1059,,1658,720,938,,302,181,121,
SURAB,SURAB,DISTRICT,15 - 19,BROTHER/SISTER IN LAW,56,46,10,,43,35,8,,13,11,2,
SURAB,SURAB,DISTRICT,15 - 19,FATHER/MOTHER,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,15 - 19,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,15 - 19,GRANDSON/GRANDDAUGHTER,194,83,111,,183,77,106,,11,6,5,
SURAB,SURAB,DISTRICT,15 - 19,HEAD,6940,187,6742,11,6368,182,6175,11,572,5,567,
SURAB,SURAB,DISTRICT,15 - 19,NEPHEW/NEICE,185,82,103,,124,51,73,,61,31,30,
SURAB,SURAB,DISTRICT,15 - 19,NON-RELATIVE,243,29,214,,241,28,213,,2,1,1,
SURAB,SURAB,DISTRICT,15 - 19,OTHER RELATIVE,254,82,172,,223,74,149,,31,8,23,
SURAB,SURAB,DISTRICT,15 - 19,SON/DAUGHTER,15991,8214,7775,2,13828,7028,6798,2,2163,1186,977,
SURAB,SURAB,DISTRICT,15 - 19,SON/DAUGHTER IN LAW,234,209,25,,208,183,25,,26,26,,
SURAB,SURAB,DISTRICT,15 - 19,SPOUSE,5533,5526,7,,4973,4967,6,,560,559,1,
SURAB,SURAB,DISTRICT,20 - 24,BROTHER/SISTER,1071,339,732,,918,257,661,,153,82,71,
SURAB,SURAB,DISTRICT,20 - 24,BROTHER/SISTER IN LAW,134,128,6,,99,94,5,,35,34,1,
SURAB,SURAB,DISTRICT,20 - 24,FATHER/MOTHER,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,20 - 24,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,20 - 24,GRANDSON/GRANDDAUGHTER,36,14,22,,32,13,19,,4,1,3,
SURAB,SURAB,DISTRICT,20 - 24,HEAD,8291,102,8189,,7361,91,7270,,930,11,919,
SURAB,SURAB,DISTRICT,20 - 24,NEPHEW/NEICE,53,19,34,,36,11,25,,17,8,9,
SURAB,SURAB,DISTRICT,20 - 24,NON-RELATIVE,42,4,38,,41,3,38,,1,1,,
SURAB,SURAB,DISTRICT,20 - 24,OTHER RELATIVE,111,45,66,,101,41,60,,10,4,6,
SURAB,SURAB,DISTRICT,20 - 24,SON/DAUGHTER,4830,2327,2503,,4107,1939,2168,,723,388,335,
SURAB,SURAB,DISTRICT,20 - 24,SON/DAUGHTER IN LAW,456,411,45,,395,355,40,,61,56,5,
SURAB,SURAB,DISTRICT,20 - 24,SPOUSE,9073,9064,9,,7965,7957,8,,1108,1107,1,
SURAB,SURAB,DISTRICT,25 - 29,BROTHER/SISTER,461,179,282,,376,135,241,,85,44,41,
SURAB,SURAB,DISTRICT,25 - 29,BROTHER/SISTER IN LAW,187,177,10,,155,150,5,,32,27,5,
SURAB,SURAB,DISTRICT,25 - 29,FATHER/MOTHER,11,9,2,,11,9,2,,,,,
SURAB,SURAB,DISTRICT,25 - 29,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,25 - 29,GRANDSON/GRANDDAUGHTER,12,4,8,,6,1,5,,6,3,3,
SURAB,SURAB,DISTRICT,25 - 29,HEAD,7352,101,7251,,6371,94,6277,,981,7,974,
SURAB,SURAB,DISTRICT,25 - 29,NEPHEW/NEICE,35,14,21,,23,9,14,,12,5,7,
SURAB,SURAB,DISTRICT,25 - 29,NON-RELATIVE,28,4,24,,28,4,24,,,,,
SURAB,SURAB,DISTRICT,25 - 29,OTHER RELATIVE,80,41,39,,69,36,33,,11,5,6,
SURAB,SURAB,DISTRICT,25 - 29,SON/DAUGHTER,1766,858,908,,1447,656,791,,319,202,117,
SURAB,SURAB,DISTRICT,25 - 29,SON/DAUGHTER IN LAW,313,270,43,,267,238,29,,46,32,14,
SURAB,SURAB,DISTRICT,25 - 29,SPOUSE,7234,7223,11,,6232,6223,9,,1002,1000,2,
SURAB,SURAB,DISTRICT,30 - 34,BROTHER/SISTER,256,110,146,,195,71,124,,61,39,22,
SURAB,SURAB,DISTRICT,30 - 34,BROTHER/SISTER IN LAW,123,117,6,,109,104,5,,14,13,1,
SURAB,SURAB,DISTRICT,30 - 34,FATHER/MOTHER,57,52,5,,50,45,5,,7,7,,
SURAB,SURAB,DISTRICT,30 - 34,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,30 - 34,GRANDSON/GRANDDAUGHTER,2,,2,,1,,1,,1,,1,
SURAB,SURAB,DISTRICT,30 - 34,HEAD,5592,163,5424,5,4809,147,4657,5,783,16,767,
SURAB,SURAB,DISTRICT,30 - 34,NEPHEW/NEICE,12,2,10,,10,1,9,,2,1,1,
SURAB,SURAB,DISTRICT,30 - 34,NON-RELATIVE,10,2,8,,9,2,7,,1,,1,
SURAB,SURAB,DISTRICT,30 - 34,OTHER RELATIVE,58,19,39,,55,18,37,,3,1,2,
SURAB,SURAB,DISTRICT,30 - 34,SON/DAUGHTER,675,318,357,,555,245,310,,120,73,47,
SURAB,SURAB,DISTRICT,30 - 34,SON/DAUGHTER IN LAW,125,108,17,,113,103,10,,12,5,7,
SURAB,SURAB,DISTRICT,30 - 34,SPOUSE,5941,5928,13,,5176,5167,9,,765,761,4,
SURAB,SURAB,DISTRICT,35 - 39,BROTHER/SISTER,163,47,116,,129,34,95,,34,13,21,
SURAB,SURAB,DISTRICT,35 - 39,BROTHER/SISTER IN LAW,54,52,2,,42,41,1,,12,11,1,
SURAB,SURAB,DISTRICT,35 - 39,FATHER/MOTHER,177,167,10,,158,148,10,,19,19,,
SURAB,SURAB,DISTRICT,35 - 39,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,35 - 39,GRANDSON/GRANDDAUGHTER,1,,1,,1,,1,,,,,
SURAB,SURAB,DISTRICT,35 - 39,HEAD,5534,198,5336,,4760,173,4587,,774,25,749,
SURAB,SURAB,DISTRICT,35 - 39,NEPHEW/NEICE,3,2,1,,3,2,1,,,,,
SURAB,SURAB,DISTRICT,35 - 39,NON-RELATIVE,15,1,14,,13,1,12,,2,,2,
SURAB,SURAB,DISTRICT,35 - 39,OTHER RELATIVE,64,27,37,,53,21,32,,11,6,5,
SURAB,SURAB,DISTRICT,35 - 39,SON/DAUGHTER,321,146,175,,253,105,148,,68,41,27,
SURAB,SURAB,DISTRICT,35 - 39,SON/DAUGHTER IN LAW,65,51,14,,58,50,8,,7,1,6,
SURAB,SURAB,DISTRICT,35 - 39,SPOUSE,5119,5106,13,,4442,4432,10,,677,674,3,
SURAB,SURAB,DISTRICT,40 - 44,BROTHER/SISTER,111,41,70,,93,32,61,,18,9,9,
SURAB,SURAB,DISTRICT,40 - 44,BROTHER/SISTER IN LAW,22,21,1,,15,15,,,7,6,1,
SURAB,SURAB,DISTRICT,40 - 44,FATHER/MOTHER,180,161,19,,153,136,17,,27,25,2,
SURAB,SURAB,DISTRICT,40 - 44,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,40 - 44,GRANDSON/GRANDDAUGHTER,3,2,1,,3,2,1,,,,,
SURAB,SURAB,DISTRICT,40 - 44,HEAD,4696,196,4500,,4087,179,3908,,609,17,592,
SURAB,SURAB,DISTRICT,40 - 44,NEPHEW/NEICE,4,1,3,,4,1,3,,,,,
