name_admin_unit,admin_unit,age_group,marital_status,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
PESHAWAR,DISTRICT,55 - 59,MARRIED,93956,39412,54544,,52270,22236,30034,,41686,17176,24510,
PESHAWAR,DISTRICT,55 - 59,NEVER MARRIED,1743,1068,675,,799,545,254,,944,523,421,
PESHAWAR,DISTRICT,55 - 59,SEPERATION,73,45,28,,34,26,8,,39,19,20,
PESHAWAR,DISTRICT,55 - 59,WIDOWED,8943,7629,1314,,4898,4205,693,,4045,3424,621,
PESHAWAR,DISTRICT,60 - 64,DIVORCED,39,24,15,,19,12,7,,20,12,8,
PESHAWAR,DISTRICT,60 - 64,MARRIED,72272,26770,45502,,40991,15492,25499,,31281,11278,20003,
PESHAWAR,DISTRICT,60 - 64,NEVER MARRIED,1294,877,417,,594,413,181,,700,464,236,
PESHAWAR,DISTRICT,60 - 64,SEPERATION,61,37,24,,39,24,15,,22,13,9,
PESHAWAR,DISTRICT,60 - 64,WIDOWED,11135,8979,2156,,6293,5109,1184,,4842,3870,972,
PESHAWAR,DISTRICT,65 - 69,DIVORCED,18,12,6,,10,8,2,,8,4,4,
PESHAWAR,DISTRICT,65 - 69,MARRIED,44259,14125,30134,,24989,8009,16980,,19270,6116,13154,
PESHAWAR,DISTRICT,65 - 69,NEVER MARRIED,795,537,258,,378,267,111,,417,270,147,
PESHAWAR,DISTRICT,65 - 69,SEPERATION,42,27,15,,19,14,5,,23,13,10,
PESHAWAR,DISTRICT,65 - 69,WIDOWED,9179,6844,2335,,5200,3868,1332,,3979,2976,1003,
PESHAWAR,DISTRICT,70 - 74,DIVORCED,21,14,7,,13,8,5,,8,6,2,
PESHAWAR,DISTRICT,70 - 74,MARRIED,27616,7813,19803,,15664,4538,11126,,11952,3275,8677,
PESHAWAR,DISTRICT,70 - 74,NEVER MARRIED,535,353,182,,258,188,70,,277,165,112,
PESHAWAR,DISTRICT,70 - 74,SEPERATION,22,9,13,,18,9,9,,4,,4,
PESHAWAR,DISTRICT,70 - 74,WIDOWED,8525,6027,2498,,4837,3398,1439,,3688,2629,1059,
PESHAWAR,DISTRICT,75 & ABOVE,DIVORCED,11,5,6,,7,3,4,,4,2,2,
PESHAWAR,DISTRICT,75 & ABOVE,MARRIED,20635,4750,15885,,11689,2770,8919,,8946,1980,6966,
PESHAWAR,DISTRICT,75 & ABOVE,NEVER MARRIED,441,287,153,1,213,144,69,,228,143,84,1
PESHAWAR,DISTRICT,75 & ABOVE,SEPERATION,25,9,16,,20,7,13,,5,2,3,
PESHAWAR,DISTRICT,75 & ABOVE,WIDOWED,10426,6618,3808,,6105,3800,2305,,4321,2818,1503,
SHANGLA,DISTRICT,15 &  ABOVE,DIVORCED,140,107,33,,140,107,33,,,,,
SHANGLA,DISTRICT,15 &  ABOVE,MARRIED,338933,176008,162925,,338933,176008,162925,,,,,
SHANGLA,DISTRICT,15 &  ABOVE,NEVER MARRIED,108413,39242,69167,4,108413,39242,69167,4,,,,
SHANGLA,DISTRICT,15 &  ABOVE,SEPERATION,194,110,84,,194,110,84,,,,,
SHANGLA,DISTRICT,15 &  ABOVE,WIDOWED,15424,12704,2720,,15424,12704,2720,,,,,
SHANGLA,DISTRICT,15 - 19,DIVORCED,3,3,,,3,3,,,,,,
SHANGLA,DISTRICT,15 - 19,MARRIED,16918,12673,4245,,16918,12673,4245,,,,,
SHANGLA,DISTRICT,15 - 19,NEVER MARRIED,73150,29533,43616,1,73150,29533,43616,1,,,,
SHANGLA,DISTRICT,15 - 19,SEPERATION,14,6,8,,14,6,8,,,,,
SHANGLA,DISTRICT,15 - 19,WIDOWED,28,20,8,,28,20,8,,,,,
SHANGLA,DISTRICT,20 - 24,DIVORCED,33,28,5,,33,28,5,,,,,
SHANGLA,DISTRICT,20 - 24,MARRIED,47408,30206,17202,,47408,30206,17202,,,,,
SHANGLA,DISTRICT,20 - 24,NEVER MARRIED,23403,5843,17559,1,23403,5843,17559,1,,,,
SHANGLA,DISTRICT,20 - 24,SEPERATION,10,8,2,,10,8,2,,,,,
SHANGLA,DISTRICT,20 - 24,WIDOWED,104,78,26,,104,78,26,,,,,
SHANGLA,DISTRICT,25 - 29,DIVORCED,31,26,5,,31,26,5,,,,,
SHANGLA,DISTRICT,25 - 29,MARRIED,50775,27443,23332,,50775,27443,23332,,,,,
SHANGLA,DISTRICT,25 - 29,NEVER MARRIED,6997,1764,5233,,6997,1764,5233,,,,,
SHANGLA,DISTRICT,25 - 29,SEPERATION,16,11,5,,16,11,5,,,,,
SHANGLA,DISTRICT,25 - 29,WIDOWED,223,178,45,,223,178,45,,,,,
SHANGLA,DISTRICT,30 - 34,DIVORCED,21,14,7,,21,14,7,,,,,
SHANGLA,DISTRICT,30 - 34,MARRIED,49419,25992,23427,,49419,25992,23427,,,,,
SHANGLA,DISTRICT,30 - 34,NEVER MARRIED,2478,933,1544,1,2478,933,1544,1,,,,
SHANGLA,DISTRICT,30 - 34,SEPERATION,16,8,8,,16,8,8,,,,,
SHANGLA,DISTRICT,30 - 34,WIDOWED,340,287,53,,340,287,53,,,,,
SHANGLA,DISTRICT,35 - 39,DIVORCED,16,13,3,,16,13,3,,,,,
SHANGLA,DISTRICT,35 - 39,MARRIED,44012,21842,22170,,44012,21842,22170,,,,,
SHANGLA,DISTRICT,35 - 39,NEVER MARRIED,1000,436,564,,1000,436,564,,,,,
SHANGLA,DISTRICT,35 - 39,SEPERATION,13,7,6,,13,7,6,,,,,
SHANGLA,DISTRICT,35 - 39,WIDOWED,576,495,81,,576,495,81,,,,,
SHANGLA,DISTRICT,40 - 44,DIVORCED,12,10,2,,12,10,2,,,,,
SHANGLA,DISTRICT,40 - 44,MARRIED,36176,17959,18217,,36176,17959,18217,,,,,
SHANGLA,DISTRICT,40 - 44,NEVER MARRIED,578,306,272,,578,306,272,,,,,
SHANGLA,DISTRICT,40 - 44,SEPERATION,21,13,8,,21,13,8,,,,,
SHANGLA,DISTRICT,40 - 44,WIDOWED,903,809,94,,903,809,94,,,,,
SHANGLA,DISTRICT,45 - 49,DIVORCED,12,6,6,,12,6,6,,,,,
SHANGLA,DISTRICT,45 - 49,MARRIED,26747,12590,14157,,26747,12590,14157,,,,,
SHANGLA,DISTRICT,45 - 49,NEVER MARRIED,326,173,152,1,326,173,152,1,,,,
SHANGLA,DISTRICT,45 - 49,SEPERATION,21,15,6,,21,15,6,,,,,
SHANGLA,DISTRICT,45 - 49,WIDOWED,1103,1010,93,,1103,1010,93,,,,,
SHANGLA,DISTRICT,50 - 54,DIVORCED,3,1,2,,3,1,2,,,,,
SHANGLA,DISTRICT,50 - 54,MARRIED,21128,9756,11372,,21128,9756,11372,,,,,
SHANGLA,DISTRICT,50 - 54,NEVER MARRIED,191,103,88,,191,103,88,,,,,
SHANGLA,DISTRICT,50 - 54,SEPERATION,13,8,5,,13,8,5,,,,,
SHANGLA,DISTRICT,50 - 54,WIDOWED,1457,1318,139,,1457,1318,139,,,,,
SHANGLA,DISTRICT,55 - 59,DIVORCED,3,3,,,3,3,,,,,,
SHANGLA,DISTRICT,55 - 59,MARRIED,15409,6345,9064,,15409,6345,9064,,,,,
SHANGLA,DISTRICT,55 - 59,NEVER MARRIED,107,55,52,,107,55,52,,,,,
SHANGLA,DISTRICT,55 - 59,SEPERATION,19,13,6,,19,13,6,,,,,
SHANGLA,DISTRICT,55 - 59,WIDOWED,1453,1257,196,,1453,1257,196,,,,,
SHANGLA,DISTRICT,60 - 64,DIVORCED,3,2,1,,3,2,1,,,,,
SHANGLA,DISTRICT,60 - 64,MARRIED,11521,4694,6827,,11521,4694,6827,,,,,
SHANGLA,DISTRICT,60 - 64,NEVER MARRIED,80,49,31,,80,49,31,,,,,
SHANGLA,DISTRICT,60 - 64,SEPERATION,14,7,7,,14,7,7,,,,,
SHANGLA,DISTRICT,60 - 64,WIDOWED,1821,1579,242,,1821,1579,242,,,,,
SHANGLA,DISTRICT,65 - 69,DIVORCED,1,,1,,1,,1,,,,,
SHANGLA,DISTRICT,65 - 69,MARRIED,8120,3149,4971,,8120,3149,4971,,,,,
SHANGLA,DISTRICT,65 - 69,NEVER MARRIED,37,22,15,,37,22,15,,,,,
SHANGLA,DISTRICT,65 - 69,SEPERATION,11,4,7,,11,4,7,,,,,
SHANGLA,DISTRICT,65 - 69,WIDOWED,1926,1611,315,,1926,1611,315,,,,,
SHANGLA,DISTRICT,70 - 74,DIVORCED,,,,,,,,,,,,
SHANGLA,DISTRICT,70 - 74,MARRIED,5935,2028,3907,,5935,2028,3907,,,,,
SHANGLA,DISTRICT,70 - 74,NEVER MARRIED,37,13,24,,37,13,24,,,,,
SHANGLA,DISTRICT,70 - 74,SEPERATION,12,6,6,,12,6,6,,,,,
SHANGLA,DISTRICT,70 - 74,WIDOWED,2175,1724,451,,2175,1724,451,,,,,
SHANGLA,DISTRICT,75 & ABOVE,DIVORCED,2,1,1,,2,1,1,,,,,
SHANGLA,DISTRICT,75 & ABOVE,MARRIED,5365,1331,4034,,5365,1331,4034,,,,,
SHANGLA,DISTRICT,75 & ABOVE,NEVER MARRIED,29,12,17,,29,12,17,,,,,
SHANGLA,DISTRICT,75 & ABOVE,SEPERATION,14,4,10,,14,4,10,,,,,
SHANGLA,DISTRICT,75 & ABOVE,WIDOWED,3315,2338,977,,3315,2338,977,,,,,
SOUTH WAZIRISTAN,DISTRICT,15 &  ABOVE,DIVORCED,234,117,117,,234,117,117,,,,,
SOUTH WAZIRISTAN,DISTRICT,15 &  ABOVE,MARRIED,356286,176339,179947,,356286,176339,179947,,,,,
SOUTH WAZIRISTAN,DISTRICT,15 &  ABOVE,NEVER MARRIED,109833,45182,64639,12,109833,45182,64639,12,,,,
SOUTH WAZIRISTAN,DISTRICT,15 &  ABOVE,SEPERATION,332,82,250,,332,82,250,,,,,
SOUTH WAZIRISTAN,DISTRICT,15 &  ABOVE,WIDOWED,5705,4191,1514,,5705,4191,1514,,,,,
SOUTH WAZIRISTAN,DISTRICT,15 - 19,DIVORCED,15,2,13,,15,2,13,,,,,
SOUTH WAZIRISTAN,DISTRICT,15 - 19,MARRIED,18112,11875,6237,,18112,11875,6237,,,,,
SOUTH WAZIRISTAN,DISTRICT,15 - 19,NEVER MARRIED,74310,32826,41480,4,74310,32826,41480,4,,,,
SOUTH WAZIRISTAN,DISTRICT,15 - 19,SEPERATION,23,8,15,,23,8,15,,,,,
SOUTH WAZIRISTAN,DISTRICT,15 - 19,WIDOWED,21,7,14,,21,7,14,,,,,
SOUTH WAZIRISTAN,DISTRICT,20 - 24,DIVORCED,26,9,17,,26,9,17,,,,,
SOUTH WAZIRISTAN,DISTRICT,20 - 24,MARRIED,46810,27333,19477,,46810,27333,19477,,,,,
SOUTH WAZIRISTAN,DISTRICT,20 - 24,NEVER MARRIED,23720,7391,16325,4,23720,7391,16325,4,,,,
SOUTH WAZIRISTAN,DISTRICT,20 - 24,SEPERATION,33,5,28,,33,5,28,,,,,
SOUTH WAZIRISTAN,DISTRICT,20 - 24,WIDOWED,91,31,60,,91,31,60,,,,,
SOUTH WAZIRISTAN,DISTRICT,25 - 29,DIVORCED,51,25,26,,51,25,26,,,,,
SOUTH WAZIRISTAN,DISTRICT,25 - 29,MARRIED,58815,30120,28695,,58815,30120,28695,,,,,
SOUTH WAZIRISTAN,DISTRICT,25 - 29,NEVER MARRIED,7469,2763,4706,,7469,2763,4706,,,,,
SOUTH WAZIRISTAN,DISTRICT,25 - 29,SEPERATION,37,3,34,,37,3,34,,,,,
SOUTH WAZIRISTAN,DISTRICT,25 - 29,WIDOWED,179,125,54,,179,125,54,,,,,
SOUTH WAZIRISTAN,DISTRICT,30 - 34,DIVORCED,36,22,14,,36,22,14,,,,,
SOUTH WAZIRISTAN,DISTRICT,30 - 34,MARRIED,51038,25381,25657,,51038,25381,25657,,,,,
SOUTH WAZIRISTAN,DISTRICT,30 - 34,NEVER MARRIED,2256,1698,558,,2256,1698,558,,,,,
SOUTH WAZIRISTAN,DISTRICT,30 - 34,SEPERATION,43,6,37,,43,6,37,,,,,
SOUTH WAZIRISTAN,DISTRICT,30 - 34,WIDOWED,236,172,64,,236,172,64,,,,,
SOUTH WAZIRISTAN,DISTRICT,35 - 39,DIVORCED,19,10,9,,19,10,9,,,,,
SOUTH WAZIRISTAN,DISTRICT,35 - 39,MARRIED,45570,21768,23802,,45570,21768,23802,,,,,
SOUTH WAZIRISTAN,DISTRICT,35 - 39,NEVER MARRIED,930,216,713,1,930,216,713,1,,,,
SOUTH WAZIRISTAN,DISTRICT,35 - 39,SEPERATION,33,5,28,,33,5,28,,,,,
SOUTH WAZIRISTAN,DISTRICT,35 - 39,WIDOWED,274,204,70,,274,204,70,,,,,
SOUTH WAZIRISTAN,DISTRICT,40 - 44,DIVORCED,21,12,9,,21,12,9,,,,,
SOUTH WAZIRISTAN,DISTRICT,40 - 44,MARRIED,36964,17491,19473,,36964,17491,19473,,,,,
SOUTH WAZIRISTAN,DISTRICT,40 - 44,NEVER MARRIED,472,135,336,1,472,135,336,1,,,,
SOUTH WAZIRISTAN,DISTRICT,40 - 44,SEPERATION,31,10,21,,31,10,21,,,,,
SOUTH WAZIRISTAN,DISTRICT,40 - 44,WIDOWED,388,316,72,,388,316,72,,,,,
SOUTH WAZIRISTAN,DISTRICT,45 - 49,DIVORCED,16,8,8,,16,8,8,,,,,
SOUTH WAZIRISTAN,DISTRICT,45 - 49,MARRIED,28593,13046,15547,,28593,13046,15547,,,,,
SOUTH WAZIRISTAN,DISTRICT,45 - 49,NEVER MARRIED,263,60,203,,263,60,203,,,,,
SOUTH WAZIRISTAN,DISTRICT,45 - 49,SEPERATION,22,7,15,,22,7,15,,,,,
SOUTH WAZIRISTAN,DISTRICT,45 - 49,WIDOWED,458,365,93,,458,365,93,,,,,
SOUTH WAZIRISTAN,DISTRICT,50 - 54,DIVORCED,14,8,6,,14,8,6,,,,,
SOUTH WAZIRISTAN,DISTRICT,50 - 54,MARRIED,21506,9800,11706,,21506,9800,11706,,,,,
SOUTH WAZIRISTAN,DISTRICT,50 - 54,NEVER MARRIED,163,38,123,2,163,38,123,2,,,,
SOUTH WAZIRISTAN,DISTRICT,50 - 54,SEPERATION,28,11,17,,28,11,17,,,,,
SOUTH WAZIRISTAN,DISTRICT,50 - 54,WIDOWED,608,507,101,,608,507,101,,,,,
SOUTH WAZIRISTAN,DISTRICT,55 - 59,DIVORCED,8,5,3,,8,5,3,,,,,
SOUTH WAZIRISTAN,DISTRICT,55 - 59,MARRIED,16555,7426,9129,,16555,7426,9129,,,,,
SOUTH WAZIRISTAN,DISTRICT,55 - 59,NEVER MARRIED,95,20,75,,95,20,75,,,,,
SOUTH WAZIRISTAN,DISTRICT,55 - 59,SEPERATION,26,7,19,,26,7,19,,,,,
SOUTH WAZIRISTAN,DISTRICT,55 - 59,WIDOWED,668,553,115,,668,553,115,,,,,
SOUTH WAZIRISTAN,DISTRICT,60 - 64,DIVORCED,10,5,5,,10,5,5,,,,,
SOUTH WAZIRISTAN,DISTRICT,60 - 64,MARRIED,13577,5677,7900,,13577,5677,7900,,,,,
SOUTH WAZIRISTAN,DISTRICT,60 - 64,NEVER MARRIED,63,17,46,,63,17,46,,,,,
SOUTH WAZIRISTAN,DISTRICT,60 - 64,SEPERATION,22,9,13,,22,9,13,,,,,
SOUTH WAZIRISTAN,DISTRICT,60 - 64,WIDOWED,788,601,187,,788,601,187,,,,,
SOUTH WAZIRISTAN,DISTRICT,65 - 69,DIVORCED,7,3,4,,7,3,4,,,,,
SOUTH WAZIRISTAN,DISTRICT,65 - 69,MARRIED,8523,3204,5319,,8523,3204,5319,,,,,
SOUTH WAZIRISTAN,DISTRICT,65 - 69,NEVER MARRIED,35,6,29,,35,6,29,,,,,
SOUTH WAZIRISTAN,DISTRICT,65 - 69,SEPERATION,11,5,6,,11,5,6,,,,,
SOUTH WAZIRISTAN,DISTRICT,65 - 69,WIDOWED,648,477,171,,648,477,171,,,,,
SOUTH WAZIRISTAN,DISTRICT,70 - 74,DIVORCED,5,4,1,,5,4,1,,,,,
SOUTH WAZIRISTAN,DISTRICT,70 - 74,MARRIED,5701,1905,3796,,5701,1905,3796,,,,,
SOUTH WAZIRISTAN,DISTRICT,70 - 74,NEVER MARRIED,31,7,24,,31,7,24,,,,,
SOUTH WAZIRISTAN,DISTRICT,70 - 74,SEPERATION,14,4,10,,14,4,10,,,,,
SOUTH WAZIRISTAN,DISTRICT,70 - 74,WIDOWED,610,421,189,,610,421,189,,,,,
SOUTH WAZIRISTAN,DISTRICT,75 & ABOVE,DIVORCED,6,4,2,,6,4,2,,,,,
SOUTH WAZIRISTAN,DISTRICT,75 & ABOVE,MARRIED,4522,1313,3209,,4522,1313,3209,,,,,
SOUTH WAZIRISTAN,DISTRICT,75 & ABOVE,NEVER MARRIED,26,5,21,,26,5,21,,,,,
SOUTH WAZIRISTAN,DISTRICT,75 & ABOVE,SEPERATION,9,2,7,,9,2,7,,,,,
SOUTH WAZIRISTAN,DISTRICT,75 & ABOVE,WIDOWED,736,412,324,,736,412,324,,,,,
SWABI,DISTRICT,15 &  ABOVE,DIVORCED,1608,1333,275,,1310,1095,215,,298,238,60,
SWABI,DISTRICT,15 &  ABOVE,MARRIED,741979,391003,350976,,608930,320837,288093,,133049,70166,62883,
SWABI,DISTRICT,15 &  ABOVE,NEVER MARRIED,349956,143478,206450,28,284993,116368,168608,17,64963,27110,37842,11
SWABI,DISTRICT,15 &  ABOVE,SEPERATION,810,568,242,,669,478,191,,141,90,51,
SWABI,DISTRICT,15 &  ABOVE,WIDOWED,40523,33677,6846,,33165,27557,5608,,7358,6120,1238,
SWABI,DISTRICT,15 - 19,DIVORCED,52,47,5,,43,39,4,,9,8,1,
SWABI,DISTRICT,15 - 19,MARRIED,21673,18918,2755,,18096,15897,2199,,3577,3021,556,
SWABI,DISTRICT,15 - 19,NEVER MARRIED,179486,78632,100842,12,146386,63895,82480,11,33100,14737,18362,1
SWABI,DISTRICT,15 - 19,SEPERATION,36,29,7,,29,24,5,,7,5,2,
SWABI,DISTRICT,15 - 19,WIDOWED,39,35,4,,27,23,4,,12,12,,
SWABI,DISTRICT,20 - 24,DIVORCED,156,138,18,,137,123,14,,19,15,4,
SWABI,DISTRICT,20 - 24,MARRIED,70921,53203,17718,,58575,44014,14561,,12346,9189,3157,
SWABI,DISTRICT,20 - 24,NEVER MARRIED,95157,30162,64993,2,77311,23992,53319,,17846,6170,11674,2
SWABI,DISTRICT,20 - 24,SEPERATION,94,71,23,,78,61,17,,16,10,6,
SWABI,DISTRICT,20 - 24,WIDOWED,179,157,22,,153,133,20,,26,24,2,
SWABI,DISTRICT,25 - 29,DIVORCED,250,214,36,,203,172,31,,47,42,5,
SWABI,DISTRICT,25 - 29,MARRIED,100630,61782,38848,,82698,50609,32089,,17932,11173,6759,
SWABI,DISTRICT,25 - 29,NEVER MARRIED,37267,11695,25568,4,30271,9420,20849,2,6996,2275,4719,2
SWABI,DISTRICT,25 - 29,SEPERATION,83,62,21,,73,53,20,,10,9,1,
SWABI,DISTRICT,25 - 29,WIDOWED,402,348,54,,331,284,47,,71,64,7,
SWABI,DISTRICT,30 - 34,DIVORCED,276,236,40,,220,190,30,,56,46,10,
SWABI,DISTRICT,30 - 34,MARRIED,107179,58763,48416,,88437,48438,39999,,18742,10325,8417,
SWABI,DISTRICT,30 - 34,NEVER MARRIED,14862,6786,8073,3,12143,5643,6499,1,2719,1143,1574,2
SWABI,DISTRICT,30 - 34,SEPERATION,92,56,36,,78,47,31,,14,9,5,
SWABI,DISTRICT,30 - 34,WIDOWED,741,662,79,,599,534,65,,142,128,14,
SWABI,DISTRICT,35 - 39,DIVORCED,267,217,50,,213,175,38,,54,42,12,
SWABI,DISTRICT,35 - 39,MARRIED,96949,49277,47672,,79241,40083,39158,,17708,9194,8514,
SWABI,DISTRICT,35 - 39,NEVER MARRIED,7344,4354,2990,,5939,3562,2377,,1405,792,613,
SWABI,DISTRICT,35 - 39,SEPERATION,87,64,23,,67,53,14,,20,11,9,
SWABI,DISTRICT,35 - 39,WIDOWED,1117,999,118,,925,827,98,,192,172,20,
SWABI,DISTRICT,40 - 44,DIVORCED,183,145,38,,150,120,30,,33,25,8,
SWABI,DISTRICT,40 - 44,MARRIED,85480,42540,42940,,69945,34664,35281,,15535,7876,7659,
SWABI,DISTRICT,40 - 44,NEVER MARRIED,4867,3375,1490,2,4005,2816,1189,,862,559,301,2
SWABI,DISTRICT,40 - 44,SEPERATION,83,57,26,,68,48,20,,15,9,6,
SWABI,DISTRICT,40 - 44,WIDOWED,1836,1666,170,,1522,1381,141,,314,285,29,
SWABI,DISTRICT,45 - 49,DIVORCED,138,118,20,,111,96,15,,27,22,5,
SWABI,DISTRICT,45 - 49,MARRIED,67865,32739,35126,,55182,26790,28392,,12683,5949,6734,
SWABI,DISTRICT,45 - 49,NEVER MARRIED,3260,2395,864,1,2666,2003,663,,594,392,201,1
SWABI,DISTRICT,45 - 49,SEPERATION,67,53,14,,57,45,12,,10,8,2,
SWABI,DISTRICT,45 - 49,WIDOWED,2421,2255,166,,1969,1837,132,,452,418,34,
SWABI,DISTRICT,50 - 54,DIVORCED,118,86,32,,97,73,24,,21,13,8,
SWABI,DISTRICT,50 - 54,MARRIED,59222,26590,32632,,48330,21751,26579,,10892,4839,6053,
SWABI,DISTRICT,50 - 54,NEVER MARRIED,2442,1882,558,2,2009,1584,424,1,433,298,134,1
SWABI,DISTRICT,50 - 54,SEPERATION,87,61,26,,75,54,21,,12,7,5,
SWABI,DISTRICT,50 - 54,WIDOWED,3801,3507,294,,3086,2846,240,,715,661,54,
SWABI,DISTRICT,55 - 59,DIVORCED,69,54,15,,54,42,12,,15,12,3,
SWABI,DISTRICT,55 - 59,MARRIED,43407,17979,25428,,35636,14634,21002,,7771,3345,4426,
SWABI,DISTRICT,55 - 59,NEVER MARRIED,1745,1384,360,1,1397,1135,261,1,348,249,99,
SWABI,DISTRICT,55 - 59,SEPERATION,51,33,18,,38,25,13,,13,8,5,
SWABI,DISTRICT,55 - 59,WIDOWED,4110,3665,445,,3373,3016,357,,737,649,88,
SWABI,DISTRICT,60 - 64,DIVORCED,42,34,8,,35,29,6,,7,5,2,
SWABI,DISTRICT,60 - 64,MARRIED,32983,13020,19963,,26957,10612,16345,,6026,2408,3618,
SWABI,DISTRICT,60 - 64,NEVER MARRIED,1424,1142,282,,1170,952,218,,254,190,64,
SWABI,DISTRICT,60 - 64,SEPERATION,46,35,11,,39,30,9,,7,5,2,
SWABI,DISTRICT,60 - 64,WIDOWED,5241,4561,680,,4241,3692,549,,1000,869,131,
SWABI,DISTRICT,65 - 69,DIVORCED,34,25,9,,27,20,7,,7,5,2,
SWABI,DISTRICT,65 - 69,MARRIED,24860,8222,16638,,20467,6801,13666,,4393,1421,2972,
SWABI,DISTRICT,65 - 69,NEVER MARRIED,886,694,192,,711,572,139,,175,122,53,
SWABI,DISTRICT,65 - 69,SEPERATION,29,19,10,,22,15,7,,7,4,3,
SWABI,DISTRICT,65 - 69,WIDOWED,5604,4666,938,,4513,3767,746,,1091,899,192,
SWABI,DISTRICT,70 - 74,DIVORCED,17,14,3,,16,13,3,,1,1,,
SWABI,DISTRICT,70 - 74,MARRIED,17083,4866,12217,,14058,3977,10081,,3025,889,2136,
SWABI,DISTRICT,70 - 74,NEVER MARRIED,662,539,122,1,545,449,95,1,117,90,27,
SWABI,DISTRICT,70 - 74,SEPERATION,31,18,13,,26,16,10,,5,2,3,
SWABI,DISTRICT,70 - 74,WIDOWED,6060,4710,1350,,4982,3870,1112,,1078,840,238,
SWABI,DISTRICT,75 & ABOVE,DIVORCED,6,5,1,,4,3,1,,2,2,,
SWABI,DISTRICT,75 & ABOVE,MARRIED,13727,3104,10623,,11308,2567,8741,,2419,537,1882,
SWABI,DISTRICT,75 & ABOVE,NEVER MARRIED,554,438,116,,440,345,95,,114,93,21,
SWABI,DISTRICT,75 & ABOVE,SEPERATION,24,10,14,,19,7,12,,5,3,2,
SWABI,DISTRICT,75 & ABOVE,WIDOWED,8972,6446,2526,,7444,5347,2097,,1528,1099,429,
SWAT,DISTRICT,15 &  ABOVE,DIVORCED,882,733,149,,483,400,83,,399,333,66,
SWAT,DISTRICT,15 &  ABOVE,MARRIED,1026922,548360,478562,,719092,387596,331496,,307830,160764,147066,
SWAT,DISTRICT,15 &  ABOVE,NEVER MARRIED,440150,164248,275823,79,299857,112710,187121,26,140293,51538,88702,53
SWAT,DISTRICT,15 &  ABOVE,SEPERATION,759,559,200,,517,375,142,,242,184,58,
SWAT,DISTRICT,15 &  ABOVE,WIDOWED,42809,34846,7963,,29385,23847,5538,,13424,10999,2425,
SWAT,DISTRICT,15 - 19,DIVORCED,38,37,1,,24,24,,,14,13,1,
SWAT,DISTRICT,15 - 19,MARRIED,43294,36262,7032,,31637,26172,5465,,11657,10090,1567,
SWAT,DISTRICT,15 - 19,NEVER MARRIED,261501,110033,151444,24,182236,76830,105392,14,79265,33203,46052,10
SWAT,DISTRICT,15 - 19,SEPERATION,65,43,22,,53,35,18,,12,8,4,
SWAT,DISTRICT,15 - 19,WIDOWED,69,52,17,,50,36,14,,19,16,3,
SWAT,DISTRICT,20 - 24,DIVORCED,130,121,9,,71,66,5,,59,55,4,
SWAT,DISTRICT,20 - 24,MARRIED,121643,86944,34699,,87988,62318,25670,,33655,24626,9029,
SWAT,DISTRICT,20 - 24,NEVER MARRIED,110879,30566,80299,14,73804,19962,53839,3,37075,10604,26460,11
SWAT,DISTRICT,20 - 24,SEPERATION,77,61,16,,54,43,11,,23,18,5,
SWAT,DISTRICT,20 - 24,WIDOWED,256,210,46,,180,149,31,,76,61,15,
SWAT,DISTRICT,25 - 29,DIVORCED,138,119,19,,64,58,6,,74,61,13,
SWAT,DISTRICT,25 - 29,MARRIED,140641,83765,56876,,99257,59124,40133,,41384,24641,16743,
SWAT,DISTRICT,25 - 29,NEVER MARRIED,38822,10174,28629,19,25114,6828,18281,5,13708,3346,10348,14
SWAT,DISTRICT,25 - 29,SEPERATION,73,53,20,,49,32,17,,24,21,3,
SWAT,DISTRICT,25 - 29,WIDOWED,455,377,78,,320,258,62,,135,119,16,
SWAT,DISTRICT,30 - 34,DIVORCED,135,114,21,,79,63,16,,56,51,5,
SWAT,DISTRICT,30 - 34,MARRIED,151238,83978,67260,,105178,58920,46258,,46060,25058,21002,
SWAT,DISTRICT,30 - 34,NEVER MARRIED,14635,5635,8988,12,9370,3831,5538,1,5265,1804,3450,11
SWAT,DISTRICT,30 - 34,SEPERATION,96,71,25,,64,43,21,,32,28,4,
SWAT,DISTRICT,30 - 34,WIDOWED,864,763,101,,576,508,68,,288,255,33,
SWAT,DISTRICT,35 - 39,DIVORCED,138,113,25,,70,58,12,,68,55,13,
SWAT,DISTRICT,35 - 39,MARRIED,140338,72064,68274,,96564,50045,46519,,43774,22019,21755,
SWAT,DISTRICT,35 - 39,NEVER MARRIED,6386,3097,3285,4,4193,2137,2055,1,2193,960,1230,3
SWAT,DISTRICT,35 - 39,SEPERATION,90,62,28,,65,46,19,,25,16,9,
SWAT,DISTRICT,35 - 39,WIDOWED,1426,1275,151,,977,876,101,,449,399,50,
SWAT,DISTRICT,40 - 44,DIVORCED,109,84,25,,63,49,14,,46,35,11,
SWAT,DISTRICT,40 - 44,MARRIED,117958,58230,59728,,81189,40771,40418,,36769,17459,19310,
SWAT,DISTRICT,40 - 44,NEVER MARRIED,3269,1912,1354,3,2153,1316,836,1,1116,596,518,2
SWAT,DISTRICT,40 - 44,SEPERATION,92,69,23,,59,44,15,,33,25,8,
