name_admin_unit,part_of_district,admin_unit,age_group,rel_hh_head,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
SWABI,SWABI,DISTRICT,35 - 39,NON-RELATIVE,87,14,73,,64,10,54,,23,4,19,
SWABI,SWABI,DISTRICT,35 - 39,OTHER RELATIVE,750,533,217,,595,425,170,,155,108,47,
SWABI,SWABI,DISTRICT,35 - 39,SON/DAUGHTER,16394,2748,13646,,13289,2247,11042,,3105,501,2604,
SWABI,SWABI,DISTRICT,35 - 39,SON/DAUGHTER IN LAW,7378,7194,184,,5822,5677,145,,1556,1517,39,
SWABI,SWABI,DISTRICT,35 - 39,SPOUSE,34467,34138,329,,28290,28013,277,,6177,6125,52,
SWABI,SWABI,DISTRICT,40 - 44,BROTHER/SISTER,5973,2175,3798,,4849,1826,3023,,1124,349,775,
SWABI,SWABI,DISTRICT,40 - 44,BROTHER/SISTER IN LAW,2326,2237,89,,1814,1745,69,,512,492,20,
SWABI,SWABI,DISTRICT,40 - 44,FATHER/MOTHER,2093,1955,138,,1710,1600,110,,383,355,28,
SWABI,SWABI,DISTRICT,40 - 44,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,40 - 44,GRANDSON/GRANDDAUGHTER,25,14,11,,19,13,6,,6,1,5,
SWABI,SWABI,DISTRICT,40 - 44,HEAD,36064,3143,32920,1,29860,2577,27283,,6204,566,5637,1
SWABI,SWABI,DISTRICT,40 - 44,NEPHEW/NEICE,175,43,132,,120,27,93,,55,16,39,
SWABI,SWABI,DISTRICT,40 - 44,NON-RELATIVE,64,10,53,1,46,5,41,,18,5,12,1
SWABI,SWABI,DISTRICT,40 - 44,OTHER RELATIVE,683,477,206,,560,394,166,,123,83,40,
SWABI,SWABI,DISTRICT,40 - 44,SON/DAUGHTER,8329,1536,6793,,6700,1254,5446,,1629,282,1347,
SWABI,SWABI,DISTRICT,40 - 44,SON/DAUGHTER IN LAW,3197,3093,104,,2545,2465,80,,652,628,24,
SWABI,SWABI,DISTRICT,40 - 44,SPOUSE,33520,33100,420,,27467,27123,344,,6053,5977,76,
SWABI,SWABI,DISTRICT,45 - 49,BROTHER/SISTER,4255,1704,2551,,3447,1422,2025,,808,282,526,
SWABI,SWABI,DISTRICT,45 - 49,BROTHER/SISTER IN LAW,1274,1227,47,,1000,963,37,,274,264,10,
SWABI,SWABI,DISTRICT,45 - 49,FATHER/MOTHER,3147,2811,336,,2595,2333,262,,552,478,74,
SWABI,SWABI,DISTRICT,45 - 49,GRANDFATHER/GRANDMOTHER,19,7,12,,16,6,10,,3,1,2,
SWABI,SWABI,DISTRICT,45 - 49,GRANDSON/GRANDDAUGHTER,8,2,6,,7,2,5,,1,,1,
SWABI,SWABI,DISTRICT,45 - 49,HEAD,31670,2093,29577,,25773,1712,24061,,5897,381,5516,
SWABI,SWABI,DISTRICT,45 - 49,NEPHEW/NEICE,86,24,62,,61,19,42,,25,5,20,
SWABI,SWABI,DISTRICT,45 - 49,NON-RELATIVE,59,15,43,1,46,15,31,,13,,12,1
SWABI,SWABI,DISTRICT,45 - 49,OTHER RELATIVE,546,382,164,,424,304,120,,122,78,44,
SWABI,SWABI,DISTRICT,45 - 49,SON/DAUGHTER,3788,790,2998,,2951,645,2306,,837,145,692,
SWABI,SWABI,DISTRICT,45 - 49,SON/DAUGHTER IN LAW,1105,1060,45,,838,807,31,,267,253,14,
SWABI,SWABI,DISTRICT,45 - 49,SPOUSE,27794,27445,349,,22827,22543,284,,4967,4902,65,
SWABI,SWABI,DISTRICT,50 - 54,BROTHER/SISTER,3084,1455,1629,,2496,1215,1281,,588,240,348,
SWABI,SWABI,DISTRICT,50 - 54,BROTHER/SISTER IN LAW,648,626,22,,497,479,18,,151,147,4,
SWABI,SWABI,DISTRICT,50 - 54,FATHER/MOTHER,4855,4185,670,,3969,3430,539,,886,755,131,
SWABI,SWABI,DISTRICT,50 - 54,GRANDFATHER/GRANDMOTHER,26,12,14,,20,11,9,,6,1,5,
SWABI,SWABI,DISTRICT,50 - 54,GRANDSON/GRANDDAUGHTER,4,3,1,,2,1,1,,2,2,,
SWABI,SWABI,DISTRICT,50 - 54,HEAD,31626,1922,29703,1,25803,1540,24262,1,5823,382,5441,
SWABI,SWABI,DISTRICT,50 - 54,NEPHEW/NEICE,47,19,28,,38,18,20,,9,1,8,
SWABI,SWABI,DISTRICT,50 - 54,NON-RELATIVE,49,10,38,1,35,10,25,,14,,13,1
SWABI,SWABI,DISTRICT,50 - 54,OTHER RELATIVE,630,491,139,,502,399,103,,128,92,36,
SWABI,SWABI,DISTRICT,50 - 54,SON/DAUGHTER,1387,343,1044,,1106,289,817,,281,54,227,
SWABI,SWABI,DISTRICT,50 - 54,SON/DAUGHTER IN LAW,327,313,14,,245,234,11,,82,79,3,
SWABI,SWABI,DISTRICT,50 - 54,SPOUSE,22987,22747,240,,18884,18682,202,,4103,4065,38,
SWABI,SWABI,DISTRICT,55 - 59,BROTHER/SISTER,2058,1099,958,1,1670,905,764,1,388,194,194,
SWABI,SWABI,DISTRICT,55 - 59,BROTHER/SISTER IN LAW,345,327,18,,274,258,16,,71,69,2,
SWABI,SWABI,DISTRICT,55 - 59,FATHER/MOTHER,5228,4331,897,,4318,3563,755,,910,768,142,
SWABI,SWABI,DISTRICT,55 - 59,GRANDFATHER/GRANDMOTHER,26,16,10,,21,13,8,,5,3,2,
SWABI,SWABI,DISTRICT,55 - 59,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,55 - 59,HEAD,25030,1403,23627,,20678,1151,19527,,4352,252,4100,
SWABI,SWABI,DISTRICT,55 - 59,NEPHEW/NEICE,27,13,14,,22,10,12,,5,3,2,
SWABI,SWABI,DISTRICT,55 - 59,NON-RELATIVE,26,5,21,,19,4,15,,7,1,6,
SWABI,SWABI,DISTRICT,55 - 59,OTHER RELATIVE,546,438,108,,421,342,79,,125,96,29,
SWABI,SWABI,DISTRICT,55 - 59,SON/DAUGHTER,543,144,399,,416,120,296,,127,24,103,
SWABI,SWABI,DISTRICT,55 - 59,SON/DAUGHTER IN LAW,136,130,6,,107,102,5,,29,28,1,
SWABI,SWABI,DISTRICT,55 - 59,SPOUSE,15417,15209,208,,12552,12384,168,,2865,2825,40,
SWABI,SWABI,DISTRICT,60 - 64,BROTHER/SISTER,1492,867,625,,1201,699,502,,291,168,123,
SWABI,SWABI,DISTRICT,60 - 64,BROTHER/SISTER IN LAW,226,211,15,,183,170,13,,43,41,2,
SWABI,SWABI,DISTRICT,60 - 64,FATHER/MOTHER,6336,5121,1215,,5136,4145,991,,1200,976,224,
SWABI,SWABI,DISTRICT,60 - 64,GRANDFATHER/GRANDMOTHER,72,63,9,,58,51,7,,14,12,2,
SWABI,SWABI,DISTRICT,60 - 64,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,60 - 64,HEAD,20016,1347,18669,,16371,1091,15280,,3645,256,3389,
SWABI,SWABI,DISTRICT,60 - 64,NEPHEW/NEICE,9,7,2,,8,6,2,,1,1,,
SWABI,SWABI,DISTRICT,60 - 64,NON-RELATIVE,28,13,15,,18,9,9,,10,4,6,
SWABI,SWABI,DISTRICT,60 - 64,OTHER RELATIVE,667,547,120,,575,471,104,,92,76,16,
SWABI,SWABI,DISTRICT,60 - 64,SON/DAUGHTER,171,51,120,,135,41,94,,36,10,26,
SWABI,SWABI,DISTRICT,60 - 64,SON/DAUGHTER IN LAW,59,55,4,,54,52,2,,5,3,2,
SWABI,SWABI,DISTRICT,60 - 64,SPOUSE,10660,10510,150,,8703,8580,123,,1957,1930,27,
SWABI,SWABI,DISTRICT,65 - 69,BROTHER/SISTER,881,490,391,,718,413,305,,163,77,86,
SWABI,SWABI,DISTRICT,65 - 69,BROTHER/SISTER IN LAW,109,101,8,,90,85,5,,19,16,3,
SWABI,SWABI,DISTRICT,65 - 69,FATHER/MOTHER,6335,5055,1280,,5142,4116,1026,,1193,939,254,
SWABI,SWABI,DISTRICT,65 - 69,GRANDFATHER/GRANDMOTHER,100,84,16,,79,64,15,,21,20,1,
SWABI,SWABI,DISTRICT,65 - 69,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,65 - 69,HEAD,17093,1257,15836,,14048,1032,13016,,3045,225,2820,
SWABI,SWABI,DISTRICT,65 - 69,NEPHEW/NEICE,9,6,3,,8,6,2,,1,,1,
SWABI,SWABI,DISTRICT,65 - 69,NON-RELATIVE,7,2,5,,4,1,3,,3,1,2,
SWABI,SWABI,DISTRICT,65 - 69,OTHER RELATIVE,562,451,111,,450,365,85,,112,86,26,
SWABI,SWABI,DISTRICT,65 - 69,SON/DAUGHTER,39,12,27,,31,9,22,,8,3,5,
SWABI,SWABI,DISTRICT,65 - 69,SON/DAUGHTER IN LAW,16,16,,,11,11,,,5,5,,
SWABI,SWABI,DISTRICT,65 - 69,SPOUSE,6262,6152,110,,5159,5073,86,,1103,1079,24,
SWABI,SWABI,DISTRICT,70 - 74,BROTHER/SISTER,615,370,244,1,505,309,195,1,110,61,49,
SWABI,SWABI,DISTRICT,70 - 74,BROTHER/SISTER IN LAW,57,55,2,,42,40,2,,15,15,,
SWABI,SWABI,DISTRICT,70 - 74,FATHER/MOTHER,6512,4886,1626,,5386,4026,1360,,1126,860,266,
SWABI,SWABI,DISTRICT,70 - 74,GRANDFATHER/GRANDMOTHER,219,186,33,,181,153,28,,38,33,5,
SWABI,SWABI,DISTRICT,70 - 74,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,70 - 74,HEAD,12644,1058,11586,,10424,882,9542,,2220,176,2044,
SWABI,SWABI,DISTRICT,70 - 74,NEPHEW/NEICE,3,1,2,,1,,1,,2,1,1,
SWABI,SWABI,DISTRICT,70 - 74,NON-RELATIVE,13,10,3,,10,9,1,,3,1,2,
SWABI,SWABI,DISTRICT,70 - 74,OTHER RELATIVE,564,449,115,,462,369,93,,102,80,22,
SWABI,SWABI,DISTRICT,70 - 74,SON/DAUGHTER,13,7,6,,12,6,6,,1,1,,
SWABI,SWABI,DISTRICT,70 - 74,SON/DAUGHTER IN LAW,26,19,7,,24,18,6,,2,1,1,
SWABI,SWABI,DISTRICT,70 - 74,SPOUSE,3187,3106,81,,2580,2513,67,,607,593,14,
SWABI,SWABI,DISTRICT,75 & ABOVE,BROTHER/SISTER,464,284,180,,372,232,140,,92,52,40,
SWABI,SWABI,DISTRICT,75 & ABOVE,BROTHER/SISTER IN LAW,43,42,1,,37,36,1,,6,6,,
SWABI,SWABI,DISTRICT,75 & ABOVE,FATHER/MOTHER,9156,6227,2929,,7599,5165,2434,,1557,1062,495,
SWABI,SWABI,DISTRICT,75 & ABOVE,GRANDFATHER/GRANDMOTHER,630,497,133,,514,405,109,,116,92,24,
SWABI,SWABI,DISTRICT,75 & ABOVE,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,75 & ABOVE,HEAD,10798,1011,9787,,8908,849,8059,,1890,162,1728,
SWABI,SWABI,DISTRICT,75 & ABOVE,NEPHEW/NEICE,5,4,1,,5,4,1,,,,,
SWABI,SWABI,DISTRICT,75 & ABOVE,NON-RELATIVE,12,8,4,,10,6,4,,2,2,,
SWABI,SWABI,DISTRICT,75 & ABOVE,OTHER RELATIVE,738,573,165,,595,457,138,,143,116,27,
SWABI,SWABI,DISTRICT,75 & ABOVE,SON/DAUGHTER,4,2,2,,3,2,1,,1,,1,
SWABI,SWABI,DISTRICT,75 & ABOVE,SON/DAUGHTER IN LAW,35,27,8,,27,21,6,,8,6,2,
SWABI,SWABI,DISTRICT,75 & ABOVE,SPOUSE,1398,1328,70,,1145,1092,53,,253,236,17,
SWABI,SWABI,DISTRICT,ALL AGES,BROTHER/SISTER,76622,29607,47013,2,62696,24510,38184,2,13926,5097,8829,
SWABI,SWABI,DISTRICT,ALL AGES,BROTHER/SISTER IN LAW,28328,27299,1029,,22647,21841,806,,5681,5458,223,
SWABI,SWABI,DISTRICT,ALL AGES,FATHER/MOTHER,44767,35620,9147,,36789,29265,7524,,7978,6355,1623,
SWABI,SWABI,DISTRICT,ALL AGES,GRANDFATHER/GRANDMOTHER,1092,865,227,,889,703,186,,203,162,41,
SWABI,SWABI,DISTRICT,ALL AGES,GRANDSON/GRANDDAUGHTER,177284,84826,92456,2,144101,68937,75162,2,33183,15889,17294,
SWABI,SWABI,DISTRICT,ALL AGES,HEAD,279035,24676,254356,3,229704,20343,209360,1,49331,4333,44996,2
SWABI,SWABI,DISTRICT,ALL AGES,NEPHEW/NEICE,67621,31545,36075,1,54212,25294,28917,1,13409,6251,7158,
SWABI,SWABI,DISTRICT,ALL AGES,NON-RELATIVE,2923,306,2608,9,2505,260,2244,1,418,46,364,8
SWABI,SWABI,DISTRICT,ALL AGES,OTHER RELATIVE,15427,9808,5619,,12265,7920,4345,,3162,1888,1274,
SWABI,SWABI,DISTRICT,ALL AGES,SON/DAUGHTER,866433,362379,504036,18,713180,297862,415306,12,153253,64517,88730,6
SWABI,SWABI,DISTRICT,ALL AGES,SON/DAUGHTER IN LAW,89440,87528,1912,,73135,71619,1516,,16305,15909,396,
SWABI,SWABI,DISTRICT,ALL AGES,SPOUSE,241258,238784,2474,,198767,196725,2042,,42491,42059,432,
SWAT,SWAT,DISTRICT,00 - 04,BROTHER/SISTER,3325,1639,1686,,2784,1360,1424,,541,279,262,
SWAT,SWAT,DISTRICT,00 - 04,BROTHER/SISTER IN LAW,132,77,55,,86,51,35,,46,26,20,
SWAT,SWAT,DISTRICT,00 - 04,FATHER/MOTHER,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,00 - 04,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,00 - 04,GRANDSON/GRANDDAUGHTER,119915,57947,61968,,87731,42260,45471,,32184,15687,16497,
SWAT,SWAT,DISTRICT,00 - 04,HEAD,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,00 - 04,NEPHEW/NEICE,31279,15143,16136,,23461,11387,12074,,7818,3756,4062,
SWAT,SWAT,DISTRICT,00 - 04,NON-RELATIVE,93,49,44,,68,40,28,,25,9,16,
SWAT,SWAT,DISTRICT,00 - 04,OTHER RELATIVE,2859,1384,1475,,2236,1081,1155,,623,303,320,
SWAT,SWAT,DISTRICT,00 - 04,SON/DAUGHTER,243443,117513,125930,,171698,82824,88874,,71745,34689,37056,
SWAT,SWAT,DISTRICT,00 - 04,SON/DAUGHTER IN LAW,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,00 - 04,SPOUSE,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,05 - 09,BROTHER/SISTER,8509,4127,4382,,6964,3355,3609,,1545,772,773,
SWAT,SWAT,DISTRICT,05 - 09,BROTHER/SISTER IN LAW,163,92,71,,137,78,59,,26,14,12,
SWAT,SWAT,DISTRICT,05 - 09,FATHER/MOTHER,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,05 - 09,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,05 - 09,GRANDSON/GRANDDAUGHTER,80227,38400,41827,,59451,28424,31027,,20776,9976,10800,
SWAT,SWAT,DISTRICT,05 - 09,HEAD,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,05 - 09,NEPHEW/NEICE,26527,12714,13813,,20112,9611,10501,,6415,3103,3312,
SWAT,SWAT,DISTRICT,05 - 09,NON-RELATIVE,167,36,131,,92,21,71,,75,15,60,
SWAT,SWAT,DISTRICT,05 - 09,OTHER RELATIVE,2559,1195,1364,,2006,926,1080,,553,269,284,
SWAT,SWAT,DISTRICT,05 - 09,SON/DAUGHTER,289690,138551,151139,,205683,98164,107519,,84007,40387,43620,
SWAT,SWAT,DISTRICT,05 - 09,SON/DAUGHTER IN LAW,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,05 - 09,SPOUSE,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,10 - 14,BROTHER/SISTER,15916,7957,7958,1,12608,6292,6316,,3308,1665,1642,1
SWAT,SWAT,DISTRICT,10 - 14,BROTHER/SISTER IN LAW,185,100,85,,134,72,62,,51,28,23,
SWAT,SWAT,DISTRICT,10 - 14,FATHER/MOTHER,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,10 - 14,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,10 - 14,GRANDSON/GRANDDAUGHTER,40829,19499,21330,,30053,14380,15673,,10776,5119,5657,
SWAT,SWAT,DISTRICT,10 - 14,HEAD,1183,56,1127,,1028,49,979,,155,7,148,
SWAT,SWAT,DISTRICT,10 - 14,NEPHEW/NEICE,17686,8502,9183,1,13226,6351,6874,1,4460,2151,2309,
SWAT,SWAT,DISTRICT,10 - 14,NON-RELATIVE,584,68,516,,226,30,196,,358,38,320,
SWAT,SWAT,DISTRICT,10 - 14,OTHER RELATIVE,2134,974,1160,,1677,747,930,,457,227,230,
SWAT,SWAT,DISTRICT,10 - 14,SON/DAUGHTER,287149,136488,150655,6,201875,95554,106320,1,85274,40934,44335,5
SWAT,SWAT,DISTRICT,10 - 14,SON/DAUGHTER IN LAW,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,10 - 14,SPOUSE,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,15 - 19,BROTHER/SISTER,20053,8954,11098,1,15208,6892,8315,1,4845,2062,2783,
SWAT,SWAT,DISTRICT,15 - 19,BROTHER/SISTER IN LAW,3470,3244,226,,2622,2467,155,,848,777,71,
SWAT,SWAT,DISTRICT,15 - 19,FATHER/MOTHER,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,15 - 19,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,15 - 19,GRANDSON/GRANDDAUGHTER,15342,6713,8627,2,11047,4833,6212,2,4295,1880,2415,
SWAT,SWAT,DISTRICT,15 - 19,HEAD,5463,521,4940,2,4333,406,3925,2,1130,115,1015,
SWAT,SWAT,DISTRICT,15 - 19,NEPHEW/NEICE,8779,3847,4932,,6360,2818,3542,,2419,1029,1390,
SWAT,SWAT,DISTRICT,15 - 19,NON-RELATIVE,535,96,437,2,175,18,157,,360,78,280,2
SWAT,SWAT,DISTRICT,15 - 19,OTHER RELATIVE,1957,1142,815,,1461,860,601,,496,282,214,
SWAT,SWAT,DISTRICT,15 - 19,SON/DAUGHTER,218293,91276,127000,17,150509,62852,87648,9,67784,28424,39352,8
SWAT,SWAT,DISTRICT,15 - 19,SON/DAUGHTER IN LAW,20524,20104,420,,14954,14634,320,,5570,5470,100,
SWAT,SWAT,DISTRICT,15 - 19,SPOUSE,10551,10530,21,,7331,7317,14,,3220,3213,7,
SWAT,SWAT,DISTRICT,20 - 24,BROTHER/SISTER,14542,4081,10461,,10359,2837,7522,,4183,1244,2939,
SWAT,SWAT,DISTRICT,20 - 24,BROTHER/SISTER IN LAW,8896,8554,342,,6675,6413,262,,2221,2141,80,
SWAT,SWAT,DISTRICT,20 - 24,FATHER/MOTHER,9,9,,,7,7,,,2,2,,
SWAT,SWAT,DISTRICT,20 - 24,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,20 - 24,GRANDSON/GRANDDAUGHTER,3664,1155,2509,,2589,820,1769,,1075,335,740,
SWAT,SWAT,DISTRICT,20 - 24,HEAD,17576,2712,14864,,12886,2020,10866,,4690,692,3998,
SWAT,SWAT,DISTRICT,20 - 24,NEPHEW/NEICE,2747,820,1926,1,1908,559,1348,1,839,261,578,
SWAT,SWAT,DISTRICT,20 - 24,NON-RELATIVE,270,75,189,6,124,47,77,,146,28,112,6
SWAT,SWAT,DISTRICT,20 - 24,OTHER RELATIVE,1643,1164,477,2,1232,875,357,,411,289,120,2
SWAT,SWAT,DISTRICT,20 - 24,SON/DAUGHTER,109470,26166,83299,5,73543,16902,56639,2,35927,9264,26660,3
SWAT,SWAT,DISTRICT,20 - 24,SON/DAUGHTER IN LAW,41689,40836,853,,30532,29930,602,,11157,10906,251,
SWAT,SWAT,DISTRICT,20 - 24,SPOUSE,32479,32330,149,,22242,22128,114,,10237,10202,35,
SWAT,SWAT,DISTRICT,25 - 29,BROTHER/SISTER,11515,2367,9147,1,8104,1674,6429,1,3411,693,2718,
SWAT,SWAT,DISTRICT,25 - 29,BROTHER/SISTER IN LAW,8468,8153,315,,6354,6137,217,,2114,2016,98,
SWAT,SWAT,DISTRICT,25 - 29,FATHER/MOTHER,113,109,4,,96,94,2,,17,15,2,
SWAT,SWAT,DISTRICT,25 - 29,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,25 - 29,GRANDSON/GRANDDAUGHTER,954,269,685,,706,196,510,,248,73,175,
SWAT,SWAT,DISTRICT,25 - 29,HEAD,29328,4070,25250,8,20669,3034,17634,1,8659,1036,7616,7
SWAT,SWAT,DISTRICT,25 - 29,NEPHEW/NEICE,1016,237,778,1,688,163,525,,328,74,253,1
SWAT,SWAT,DISTRICT,25 - 29,NON-RELATIVE,148,34,110,4,76,18,58,,72,16,52,4
SWAT,SWAT,DISTRICT,25 - 29,OTHER RELATIVE,1103,772,330,1,803,571,232,,300,201,98,1
SWAT,SWAT,DISTRICT,25 - 29,SON/DAUGHTER,56738,8757,47977,4,37955,5749,32203,3,18783,3008,15774,1
SWAT,SWAT,DISTRICT,25 - 29,SON/DAUGHTER IN LAW,30039,29365,674,,21788,21313,475,,8251,8052,199,
SWAT,SWAT,DISTRICT,25 - 29,SPOUSE,40707,40355,352,,27565,27351,214,,13142,13004,138,
SWAT,SWAT,DISTRICT,30 - 34,BROTHER/SISTER,9387,2040,7346,1,6509,1410,5099,,2878,630,2247,1
SWAT,SWAT,DISTRICT,30 - 34,BROTHER/SISTER IN LAW,6751,6514,237,,4988,4829,159,,1763,1685,78,
SWAT,SWAT,DISTRICT,30 - 34,FATHER/MOTHER,728,690,38,,621,590,31,,107,100,7,
SWAT,SWAT,DISTRICT,30 - 34,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,30 - 34,GRANDSON/GRANDDAUGHTER,348,93,255,,235,65,170,,113,28,85,
SWAT,SWAT,DISTRICT,30 - 34,HEAD,44870,6638,38227,5,31009,4901,26108,,13861,1737,12119,5
SWAT,SWAT,DISTRICT,30 - 34,NEPHEW/NEICE,454,110,344,,307,73,234,,147,37,110,
SWAT,SWAT,DISTRICT,30 - 34,NON-RELATIVE,99,26,69,4,45,18,27,,54,8,42,4
SWAT,SWAT,DISTRICT,30 - 34,OTHER RELATIVE,1008,713,294,1,776,562,214,,232,151,80,1
SWAT,SWAT,DISTRICT,30 - 34,SON/DAUGHTER,33166,4621,28544,1,22227,3066,19160,1,10939,1555,9384,
SWAT,SWAT,DISTRICT,30 - 34,SON/DAUGHTER IN LAW,19280,18819,461,,14109,13775,334,,5171,5044,127,
SWAT,SWAT,DISTRICT,30 - 34,SPOUSE,50877,50297,580,,34441,34076,365,,16436,16221,215,
SWAT,SWAT,DISTRICT,35 - 39,BROTHER/SISTER,7589,1531,6057,1,5177,1062,4114,1,2412,469,1943,
SWAT,SWAT,DISTRICT,35 - 39,BROTHER/SISTER IN LAW,4571,4391,180,,3441,3309,132,,1130,1082,48,
SWAT,SWAT,DISTRICT,35 - 39,FATHER/MOTHER,2241,2098,143,,1800,1678,122,,441,420,21,
SWAT,SWAT,DISTRICT,35 - 39,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,35 - 39,GRANDSON/GRANDDAUGHTER,121,36,85,,93,33,60,,28,3,25,
SWAT,SWAT,DISTRICT,35 - 39,HEAD,53506,6523,46980,3,36739,4775,31964,,16767,1748,15016,3
SWAT,SWAT,DISTRICT,35 - 39,NEPHEW/NEICE,223,55,168,,156,40,116,,67,15,52,
SWAT,SWAT,DISTRICT,35 - 39,NON-RELATIVE,101,26,75,,41,15,26,,60,11,49,
SWAT,SWAT,DISTRICT,35 - 39,OTHER RELATIVE,936,657,279,,697,493,204,,239,164,75,
SWAT,SWAT,DISTRICT,35 - 39,SON/DAUGHTER,18965,2310,16655,,12744,1559,11185,,6221,751,5470,
SWAT,SWAT,DISTRICT,35 - 39,SON/DAUGHTER IN LAW,9616,9332,284,,6975,6763,212,,2641,2569,72,
SWAT,SWAT,DISTRICT,35 - 39,SPOUSE,50509,49652,857,,34006,33435,571,,16503,16217,286,
SWAT,SWAT,DISTRICT,40 - 44,BROTHER/SISTER,5353,1286,4066,1,3615,858,2756,1,1738,428,1310,
SWAT,SWAT,DISTRICT,40 - 44,BROTHER/SISTER IN LAW,2354,2242,112,,1734,1652,82,,620,590,30,
SWAT,SWAT,DISTRICT,40 - 44,FATHER/MOTHER,4431,3997,434,,3430,3093,337,,1001,904,97,
SWAT,SWAT,DISTRICT,40 - 44,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,40 - 44,GRANDSON/GRANDDAUGHTER,31,12,19,,22,9,13,,9,3,6,
SWAT,SWAT,DISTRICT,40 - 44,HEAD,52620,5343,47276,1,35673,3830,31843,,16947,1513,15433,1
SWAT,SWAT,DISTRICT,40 - 44,NEPHEW/NEICE,105,33,72,,72,28,44,,33,5,28,
SWAT,SWAT,DISTRICT,40 - 44,NON-RELATIVE,79,17,61,1,34,11,23,,45,6,38,1
SWAT,SWAT,DISTRICT,40 - 44,OTHER RELATIVE,769,518,251,,573,396,177,,196,122,74,
SWAT,SWAT,DISTRICT,40 - 44,SON/DAUGHTER,9166,1136,8030,,6244,794,5450,,2922,342,2580,
SWAT,SWAT,DISTRICT,40 - 44,SON/DAUGHTER IN LAW,3902,3762,140,,2864,2767,97,,1038,995,43,
SWAT,SWAT,DISTRICT,40 - 44,SPOUSE,44997,44121,876,,30802,30221,581,,14195,13900,295,
SWAT,SWAT,DISTRICT,45 - 49,BROTHER/SISTER,3155,769,2386,,2150,515,1635,,1005,254,751,
SWAT,SWAT,DISTRICT,45 - 49,BROTHER/SISTER IN LAW,1101,1045,56,,795,764,31,,306,281,25,
SWAT,SWAT,DISTRICT,45 - 49,FATHER/MOTHER,5238,4469,769,,3907,3313,594,,1331,1156,175,
SWAT,SWAT,DISTRICT,45 - 49,GRANDFATHER/GRANDMOTHER,30,9,21,,17,6,11,,13,3,10,
SWAT,SWAT,DISTRICT,45 - 49,GRANDSON/GRANDDAUGHTER,7,3,4,,6,3,3,,1,,1,
SWAT,SWAT,DISTRICT,45 - 49,HEAD,41466,3023,38443,,27996,2142,25854,,13470,881,12589,
SWAT,SWAT,DISTRICT,45 - 49,NEPHEW/NEICE,34,12,22,,20,8,12,,14,4,10,
SWAT,SWAT,DISTRICT,45 - 49,NON-RELATIVE,56,16,40,,18,6,12,,38,10,28,
SWAT,SWAT,DISTRICT,45 - 49,OTHER RELATIVE,524,370,153,1,401,282,119,,123,88,34,1
SWAT,SWAT,DISTRICT,45 - 49,SON/DAUGHTER,3790,454,3335,1,2537,290,2246,1,1253,164,1089,
SWAT,SWAT,DISTRICT,45 - 49,SON/DAUGHTER IN LAW,1307,1261,46,,955,927,28,,352,334,18,
SWAT,SWAT,DISTRICT,45 - 49,SPOUSE,32828,32177,651,,22703,22262,441,,10125,9915,210,
SWAT,SWAT,DISTRICT,50 - 54,BROTHER/SISTER,1921,561,1360,,1287,361,926,,634,200,434,
SWAT,SWAT,DISTRICT,50 - 54,BROTHER/SISTER IN LAW,504,475,29,,363,342,21,,141,133,8,
