name_admin_unit,admin_unit,part_of_district,region,rural_localities_by_pop_size,number_of_rural_localities,all_sexes,male,female,tgend,note
THARPARKAR,DISTRICT,THARPARKAR,RURAL,500 -- 999,4,3132,1635,1497,,Rural Localities
THARPARKAR,DISTRICT,THARPARKAR,RURAL,200 -- 499,,,,,,Rural Localities
THARPARKAR,DISTRICT,THARPARKAR,RURAL,LESS THAN 200,2,325,183,142,,Rural Localities
THARPARKAR,DISTRICT,THARPARKAR,RURAL,UN-INHABITED,,,,,,Rural Localities
CHACHRO,TALUKA,THARPARKAR,RURAL,OVERALL,19,346460,181310,165136,14,Rural Localities
CHACHRO,TALUKA,THARPARKAR,RURAL,"5,000 AND ABOVE",19,346460,181310,165136,14,Rural Localities
CHACHRO,TALUKA,THARPARKAR,RURAL,"2,000 -- 4,999",,,,,,Rural Localities
CHACHRO,TALUKA,THARPARKAR,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
CHACHRO,TALUKA,THARPARKAR,RURAL,500 -- 999,,,,,,Rural Localities
CHACHRO,TALUKA,THARPARKAR,RURAL,200 -- 499,,,,,,Rural Localities
CHACHRO,TALUKA,THARPARKAR,RURAL,LESS THAN 200,,,,,,Rural Localities
CHACHRO,TALUKA,THARPARKAR,RURAL,UN-INHABITED,,,,,,Rural Localities
DAHLI,TALUKA,THARPARKAR,RURAL,OVERALL,23,316363,168341,148022,,Rural Localities
DAHLI,TALUKA,THARPARKAR,RURAL,"5,000 AND ABOVE",22,315589,167901,147688,,Rural Localities
DAHLI,TALUKA,THARPARKAR,RURAL,"2,000 -- 4,999",,,,,,Rural Localities
DAHLI,TALUKA,THARPARKAR,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
DAHLI,TALUKA,THARPARKAR,RURAL,500 -- 999,1,774,440,334,,Rural Localities
DAHLI,TALUKA,THARPARKAR,RURAL,200 -- 499,,,,,,Rural Localities
DAHLI,TALUKA,THARPARKAR,RURAL,LESS THAN 200,,,,,,Rural Localities
DAHLI,TALUKA,THARPARKAR,RURAL,UN-INHABITED,,,,,,Rural Localities
DIPLO,TALUKA,THARPARKAR,RURAL,OVERALL,26,149862,77818,72044,,Rural Localities
DIPLO,TALUKA,THARPARKAR,RURAL,"5,000 AND ABOVE",14,107707,55986,51721,,Rural Localities
DIPLO,TALUKA,THARPARKAR,RURAL,"2,000 -- 4,999",11,40555,20999,19556,,Rural Localities
DIPLO,TALUKA,THARPARKAR,RURAL,"1,000 -- 1,999",1,1600,833,767,,Rural Localities
DIPLO,TALUKA,THARPARKAR,RURAL,500 -- 999,,,,,,Rural Localities
DIPLO,TALUKA,THARPARKAR,RURAL,200 -- 499,,,,,,Rural Localities
DIPLO,TALUKA,THARPARKAR,RURAL,LESS THAN 200,,,,,,Rural Localities
DIPLO,TALUKA,THARPARKAR,RURAL,UN-INHABITED,,,,,,Rural Localities
ISLAMKOT,TALUKA,THARPARKAR,RURAL,OVERALL,21,246579,127461,119115,3,Rural Localities
ISLAMKOT,TALUKA,THARPARKAR,RURAL,"5,000 AND ABOVE",18,233495,120709,112783,3,Rural Localities
ISLAMKOT,TALUKA,THARPARKAR,RURAL,"2,000 -- 4,999",3,13084,6752,6332,,Rural Localities
ISLAMKOT,TALUKA,THARPARKAR,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
ISLAMKOT,TALUKA,THARPARKAR,RURAL,500 -- 999,,,,,,Rural Localities
ISLAMKOT,TALUKA,THARPARKAR,RURAL,200 -- 499,,,,,,Rural Localities
ISLAMKOT,TALUKA,THARPARKAR,RURAL,LESS THAN 200,,,,,,Rural Localities
ISLAMKOT,TALUKA,THARPARKAR,RURAL,UN-INHABITED,,,,,,Rural Localities
KALOI,TALUKA,THARPARKAR,RURAL,OVERALL,18,129677,67259,62413,5,Rural Localities
KALOI,TALUKA,THARPARKAR,RURAL,"5,000 AND ABOVE",14,123512,63979,59528,5,Rural Localities
KALOI,TALUKA,THARPARKAR,RURAL,"2,000 -- 4,999",1,2700,1479,1221,,Rural Localities
KALOI,TALUKA,THARPARKAR,RURAL,"1,000 -- 1,999",2,2469,1306,1163,,Rural Localities
KALOI,TALUKA,THARPARKAR,RURAL,500 -- 999,1,996,495,501,,Rural Localities
KALOI,TALUKA,THARPARKAR,RURAL,200 -- 499,,,,,,Rural Localities
KALOI,TALUKA,THARPARKAR,RURAL,LESS THAN 200,,,,,,Rural Localities
KALOI,TALUKA,THARPARKAR,RURAL,UN-INHABITED,,,,,,Rural Localities
MITHI,TALUKA,THARPARKAR,RURAL,OVERALL,27,174226,89871,84352,3,Rural Localities
MITHI,TALUKA,THARPARKAR,RURAL,"5,000 AND ABOVE",15,146446,75464,70979,3,Rural Localities
MITHI,TALUKA,THARPARKAR,RURAL,"2,000 -- 4,999",6,23222,12027,11195,,Rural Localities
MITHI,TALUKA,THARPARKAR,RURAL,"1,000 -- 1,999",2,2871,1497,1374,,Rural Localities
MITHI,TALUKA,THARPARKAR,RURAL,500 -- 999,2,1362,700,662,,Rural Localities
MITHI,TALUKA,THARPARKAR,RURAL,200 -- 499,,,,,,Rural Localities
MITHI,TALUKA,THARPARKAR,RURAL,LESS THAN 200,2,325,183,142,,Rural Localities
MITHI,TALUKA,THARPARKAR,RURAL,UN-INHABITED,,,,,,Rural Localities
NAGAR PARKAR,TALUKA,THARPARKAR,RURAL,OVERALL,37,270835,140797,130033,5,Rural Localities
NAGAR PARKAR,TALUKA,THARPARKAR,RURAL,"5,000 AND ABOVE",27,237248,123383,113861,4,Rural Localities
NAGAR PARKAR,TALUKA,THARPARKAR,RURAL,"2,000 -- 4,999",10,33587,17414,16172,1,Rural Localities
NAGAR PARKAR,TALUKA,THARPARKAR,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
NAGAR PARKAR,TALUKA,THARPARKAR,RURAL,500 -- 999,,,,,,Rural Localities
NAGAR PARKAR,TALUKA,THARPARKAR,RURAL,200 -- 499,,,,,,Rural Localities
NAGAR PARKAR,TALUKA,THARPARKAR,RURAL,LESS THAN 200,,,,,,Rural Localities
NAGAR PARKAR,TALUKA,THARPARKAR,RURAL,UN-INHABITED,,,,,,Rural Localities
THATTA,DISTRICT,THATTA,RURAL,OVERALL,259,889512,457107,432373,32,Rural Localities
THATTA,DISTRICT,THATTA,RURAL,"5,000 AND ABOVE",43,442559,227224,215317,18,Rural Localities
THATTA,DISTRICT,THATTA,RURAL,"2,000 -- 4,999",103,348490,179478,168998,14,Rural Localities
THATTA,DISTRICT,THATTA,RURAL,"1,000 -- 1,999",49,78175,40080,38095,,Rural Localities
THATTA,DISTRICT,THATTA,RURAL,500 -- 999,20,16249,8231,8018,,Rural Localities
THATTA,DISTRICT,THATTA,RURAL,200 -- 499,9,2978,1559,1419,,Rural Localities
THATTA,DISTRICT,THATTA,RURAL,LESS THAN 200,11,1061,535,526,,Rural Localities
THATTA,DISTRICT,THATTA,RURAL,UN-INHABITED,24,,,,,Rural Localities
GHORABARI,TALUKA,THATTA,RURAL,OVERALL,57,163775,84097,79676,2,Rural Localities
GHORABARI,TALUKA,THATTA,RURAL,"5,000 AND ABOVE",7,49243,25117,24126,,Rural Localities
GHORABARI,TALUKA,THATTA,RURAL,"2,000 -- 4,999",28,89093,46083,43008,2,Rural Localities
GHORABARI,TALUKA,THATTA,RURAL,"1,000 -- 1,999",14,21101,10680,10421,,Rural Localities
GHORABARI,TALUKA,THATTA,RURAL,500 -- 999,5,3589,1802,1787,,Rural Localities
GHORABARI,TALUKA,THATTA,RURAL,200 -- 499,2,749,415,334,,Rural Localities
GHORABARI,TALUKA,THATTA,RURAL,LESS THAN 200,,,,,,Rural Localities
GHORABARI,TALUKA,THATTA,RURAL,UN-INHABITED,1,,,,,Rural Localities
KETI BUNDER,TALUKA,THATTA,RURAL,OVERALL,51,63217,32645,30571,1,Rural Localities
KETI BUNDER,TALUKA,THATTA,RURAL,"5,000 AND ABOVE",2,11526,5929,5596,1,Rural Localities
KETI BUNDER,TALUKA,THATTA,RURAL,"2,000 -- 4,999",12,39137,20156,18981,,Rural Localities
KETI BUNDER,TALUKA,THATTA,RURAL,"1,000 -- 1,999",5,8311,4363,3948,,Rural Localities
KETI BUNDER,TALUKA,THATTA,RURAL,500 -- 999,3,2713,1393,1320,,Rural Localities
KETI BUNDER,TALUKA,THATTA,RURAL,200 -- 499,3,913,490,423,,Rural Localities
KETI BUNDER,TALUKA,THATTA,RURAL,LESS THAN 200,7,617,314,303,,Rural Localities
KETI BUNDER,TALUKA,THATTA,RURAL,UN-INHABITED,19,,,,,Rural Localities
MIRPUR SAKRO,TALUKA,THATTA,RURAL,OVERALL,90,323404,166403,156981,20,Rural Localities
MIRPUR SAKRO,TALUKA,THATTA,RURAL,"5,000 AND ABOVE",11,135148,69545,65594,9,Rural Localities
MIRPUR SAKRO,TALUKA,THATTA,RURAL,"2,000 -- 4,999",42,145075,74715,70349,11,Rural Localities
MIRPUR SAKRO,TALUKA,THATTA,RURAL,"1,000 -- 1,999",21,34167,17599,16568,,Rural Localities
MIRPUR SAKRO,TALUKA,THATTA,RURAL,500 -- 999,10,8350,4221,4129,,Rural Localities
MIRPUR SAKRO,TALUKA,THATTA,RURAL,200 -- 499,2,664,323,341,,Rural Localities
MIRPUR SAKRO,TALUKA,THATTA,RURAL,LESS THAN 200,,,,,,Rural Localities
MIRPUR SAKRO,TALUKA,THATTA,RURAL,UN-INHABITED,4,,,,,Rural Localities
THATTA,TALUKA,THATTA,RURAL,OVERALL,61,339116,173962,165145,9,Rural Localities
THATTA,TALUKA,THATTA,RURAL,"5,000 AND ABOVE",23,246642,126633,120001,8,Rural Localities
THATTA,TALUKA,THATTA,RURAL,"2,000 -- 4,999",21,75185,38524,36660,1,Rural Localities
THATTA,TALUKA,THATTA,RURAL,"1,000 -- 1,999",9,14596,7438,7158,,Rural Localities
THATTA,TALUKA,THATTA,RURAL,500 -- 999,2,1597,815,782,,Rural Localities
THATTA,TALUKA,THATTA,RURAL,200 -- 499,2,652,331,321,,Rural Localities
THATTA,TALUKA,THATTA,RURAL,LESS THAN 200,4,444,221,223,,Rural Localities
THATTA,TALUKA,THATTA,RURAL,UN-INHABITED,,,,,,Rural Localities
UMER KOT,DISTRICT,UMER KOT,RURAL,OVERALL,225,900972,471680,429277,15,Rural Localities
UMER KOT,DISTRICT,UMER KOT,RURAL,"5,000 AND ABOVE",53,476103,250614,225483,6,Rural Localities
UMER KOT,DISTRICT,UMER KOT,RURAL,"2,000 -- 4,999",105,339513,176410,163095,8,Rural Localities
UMER KOT,DISTRICT,UMER KOT,RURAL,"1,000 -- 1,999",47,73217,38276,34940,1,Rural Localities
UMER KOT,DISTRICT,UMER KOT,RURAL,500 -- 999,14,10220,5319,4901,,Rural Localities
UMER KOT,DISTRICT,UMER KOT,RURAL,200 -- 499,4,1629,902,727,,Rural Localities
UMER KOT,DISTRICT,UMER KOT,RURAL,LESS THAN 200,2,290,159,131,,Rural Localities
UMER KOT,DISTRICT,UMER KOT,RURAL,UN-INHABITED,,,,,,Rural Localities
KUNRI,TALUKA,UMER KOT,RURAL,OVERALL,36,196380,102546,93832,2,Rural Localities
KUNRI,TALUKA,UMER KOT,RURAL,"5,000 AND ABOVE",15,126023,65887,60135,1,Rural Localities
KUNRI,TALUKA,UMER KOT,RURAL,"2,000 -- 4,999",18,65141,33940,31200,1,Rural Localities
KUNRI,TALUKA,UMER KOT,RURAL,"1,000 -- 1,999",3,5216,2719,2497,,Rural Localities
KUNRI,TALUKA,UMER KOT,RURAL,500 -- 999,,,,,,Rural Localities
KUNRI,TALUKA,UMER KOT,RURAL,200 -- 499,,,,,,Rural Localities
KUNRI,TALUKA,UMER KOT,RURAL,LESS THAN 200,,,,,,Rural Localities
KUNRI,TALUKA,UMER KOT,RURAL,UN-INHABITED,,,,,,Rural Localities
PITHORO,TALUKA,UMER KOT,RURAL,OVERALL,48,117057,61522,55533,2,Rural Localities
PITHORO,TALUKA,UMER KOT,RURAL,"5,000 AND ABOVE",5,34602,18177,16424,1,Rural Localities
PITHORO,TALUKA,UMER KOT,RURAL,"2,000 -- 4,999",16,46937,24683,22254,,Rural Localities
PITHORO,TALUKA,UMER KOT,RURAL,"1,000 -- 1,999",22,33325,17464,15860,1,Rural Localities
PITHORO,TALUKA,UMER KOT,RURAL,500 -- 999,3,1579,871,708,,Rural Localities
PITHORO,TALUKA,UMER KOT,RURAL,200 -- 499,1,441,232,209,,Rural Localities
PITHORO,TALUKA,UMER KOT,RURAL,LESS THAN 200,1,173,95,78,,Rural Localities
PITHORO,TALUKA,UMER KOT,RURAL,UN-INHABITED,,,,,,Rural Localities
SAMARO,TALUKA,UMER KOT,RURAL,OVERALL,60,174444,91654,82788,2,Rural Localities
SAMARO,TALUKA,UMER KOT,RURAL,"5,000 AND ABOVE",8,56799,29900,26898,1,Rural Localities
SAMARO,TALUKA,UMER KOT,RURAL,"2,000 -- 4,999",29,90112,47202,42909,1,Rural Localities
SAMARO,TALUKA,UMER KOT,RURAL,"1,000 -- 1,999",14,21319,11242,10077,,Rural Localities
SAMARO,TALUKA,UMER KOT,RURAL,500 -- 999,7,5446,2866,2580,,Rural Localities
SAMARO,TALUKA,UMER KOT,RURAL,200 -- 499,2,768,444,324,,Rural Localities
SAMARO,TALUKA,UMER KOT,RURAL,LESS THAN 200,,,,,,Rural Localities
SAMARO,TALUKA,UMER KOT,RURAL,UN-INHABITED,,,,,,Rural Localities
UMER KOT,TALUKA,UMER KOT,RURAL,OVERALL,81,413091,215958,197124,9,Rural Localities
UMER KOT,TALUKA,UMER KOT,RURAL,"5,000 AND ABOVE",25,258679,136650,122026,3,Rural Localities
UMER KOT,TALUKA,UMER KOT,RURAL,"2,000 -- 4,999",42,137323,70585,66732,6,Rural Localities
UMER KOT,TALUKA,UMER KOT,RURAL,"1,000 -- 1,999",8,13357,6851,6506,,Rural Localities
UMER KOT,TALUKA,UMER KOT,RURAL,500 -- 999,4,3195,1582,1613,,Rural Localities
UMER KOT,TALUKA,UMER KOT,RURAL,200 -- 499,1,420,226,194,,Rural Localities
UMER KOT,TALUKA,UMER KOT,RURAL,LESS THAN 200,1,117,64,53,,Rural Localities
UMER KOT,TALUKA,UMER KOT,RURAL,UN-INHABITED,,,,,,Rural Localities
